time	stockId	中文名稱
0918_1328	2492	華新科
0918_1328	2492	華新科
0918_1325	2538	基泰
0918_1322	9938	百和
0918_1322	2387	精元
0918_1319	2462	良得電
0918_1310	3715	定穎投控
0918_1307	3630	新鉅科
0918_1252	3276	宇環
0918_1246	8467	波力-KY
0918_1246	6182	合晶
0918_1234	3265	台星科
0918_1219	6531	愛普*
0918_1216	3617	碩天
0918_1210	1471	首利
0918_1149	2388	威盛
0918_1146	2436	偉詮電
0918_1140	2014	中鴻
0918_1131	4714	永捷
0918_1128	9919	康那香
0918_1125	6684	安格
0918_1125	3058	立德
0918_1119	6284	佳邦
0918_1119	1584	精剛
0918_1116	8930	青鋼
0918_1116	1815	富喬
0918_1049	8016	矽創
0918_1049	2630	亞航
0918_1043	2455	全新
0918_1037	3005	神基
0918_1034	3042	晶技
0918_1025	8112	至上
0918_1022	6219	富旺
0918_1022	3406	玉晶光
0918_1016	8086	宏捷科
0918_0958	6799	來頡
0918_0955	5381	合正
0918_0955	4120	友華
0918_0952	2364	倫飛
0918_0949	5474	聰泰
0918_0949	3032	偉訓
0918_0946	8155	博智
0918_0946	8011	台通
0918_0946	6485	點序
0918_0946	6190	萬泰科
0918_0946	2367	燿華
0918_0946	2355	敬鵬
0918_0940	6530	創威
0918_0940	6120	達運
0918_0940	3548	兆利
0918_0937	3419	譁裕
0918_0937	2485	兆赫
0918_0931	8081	致新
0918_0931	6829	千附精密
0918_0931	2417	圓剛
0918_0928	8088	品安
0918_0925	6806	森崴能源
0918_0922	6150	撼訊
0918_0922	4977	眾達-KY
0918_0919	6451	訊芯-KY
0918_0916	7402	邑錡
0918_0916	3666	光耀
0918_0916	3169	亞信
0918_0910	9958	世紀鋼
0918_0910	8222	寶一
0918_0910	6442	光聖
0918_0910	5321	美而快
0918_0910	5225	東科-KY
0918_0910	3491	昇達科
0918_0910	2427	三商電
0918_0910	2313	華通
0918_0904	4944	兆遠
