time	stockId	中文名稱
0915_1328	1584	精剛
0915_1328	1584	精剛
0915_1325	4967	十銓
0915_1322	6213	聯茂
0915_1322	6182	合晶
0915_1319	2368	金像電
0915_1310	8227	巨有科技
0915_1304	3317	尼克森
0915_1258	6223	旺矽
0915_1255	6147	頎邦
0915_1255	3189	景碩
0915_1255	3105	穩懋
0915_1249	6104	創惟
0915_1246	6191	精成科
0915_1246	3013	晟銘電
0915_1243	2455	全新
0915_1240	8081	致新
0915_1240	6799	來頡
0915_1240	2601	益航
0915_1234	3014	聯陽
0915_1225	3094	聯傑
0915_1225	2337	旺宏
0915_1204	2611	志信
0915_1146	8271	宇瞻
0915_1146	2329	華泰
0915_1140	2316	楠梓電
0915_1119	2636	台驊投控
0915_1110	4908	前鼎
0915_1107	8996	高力
0915_1055	8147	正淩
0915_1052	3081	聯亞
0915_1049	6117	迎廣
0915_1046	2427	三商電
0915_1043	5321	美而快
0915_1034	8068	全達
0915_1034	8034	榮群
0915_1034	3483	力致
0915_1034	3032	偉訓
0915_1034	2449	京元電子
0915_1025	4909	新復興
0915_1013	5351	鈺創
0915_1010	6668	中揚光
0915_1010	6231	系微
0915_1010	5210	寶碩
0915_1010	3044	健鼎
0915_1007	6235	華孚
0915_1007	3362	先進光
0915_1004	8088	品安
0915_1001	6715	嘉基
0915_1001	3363	上詮
0915_0958	2458	義隆
0915_0952	2436	偉詮電
0915_0949	2399	映泰
0915_0946	3548	兆利
0915_0946	3325	旭品
0915_0943	8046	南電
0915_0943	3037	欣興
0915_0943	2603	長榮
0915_0940	6719	力智
0915_0940	5215	科嘉-KY
0915_0940	3708	上緯投控
0915_0934	3617	碩天
0915_0934	2405	輔信
0915_0931	3035	智原
0915_0928	8016	矽創
0915_0928	4746	台耀
0915_0928	3545	敦泰
0915_0928	2020	美亞
0915_0925	3450	聯鈞
0915_0925	3003	健和興
0915_0925	2630	亞航
0915_0925	2402	毅嘉
0915_0925	2363	矽統
0915_0925	1339	昭輝
0915_0919	6274	台燿
0915_0919	3265	台星科
0915_0919	3006	晶豪科
0915_0919	2641	正德
0915_0919	2637	慧洋-KY
0915_0913	8011	台通
0915_0913	3260	威剛
0915_0901	8930	青鋼
0915_0901	5432	新門
0915_0901	4102	永日
0915_0858	6282	康舒
0915_0858	3709	鑫聯大投控
0915_0858	3685	元創精密
0915_0858	2425	承啟
