id,kbar,yOpen,yClose,yHigh,yVolume,ma5,ma20,ma60,ma120,ma240
0015,G,0.0,0.0,0.0,0,0,0,0,0,0
0050,R,131.25,131.35,131.8,6466,18416,14173,9585,9493,10188
0051,G,69.45,69.3,69.45,43,84,89,71,89,65
0052,G,123.0,122.65,123.3,429,631,386,315,313,323
0053,G,68.95,68.35,68.95,9,17,12,9,9,9
0054,G,0.0,0.0,0.0,0,0,0,0,0,0
0055,G,23.88,23.8,23.88,240,347,202,163,206,210
0056,G,35.16,35.05,35.16,20258,25140,24798,31606,41907,31310
0057,R,96.2,96.45,96.45,3,8,6,6,8,9
0058,G,0.0,0.0,0.0,0,0,0,0,0,0
0059,G,0.0,0.0,0.0,0,0,0,0,0,0
0060,G,0.0,0.0,0.0,0,0,0,0,0,0
0061,G,17.21,17.14,17.21,110,240,130,146,197,180
0080,G,0.0,0.0,0.0,0,0,0,0,0,0
0081,G,0.0,0.0,0.0,0,0,0,0,0,0
1101,G,34.05,33.85,34.15,15687,22205,21023,24012,21136,23114
1102,R,41.5,41.6,41.75,3220,6140,4940,4773,5853,5793
1103,G,19.1,19.0,19.1,140,260,204,308,784,662
1104,R,28.1,28.2,28.25,700,834,871,949,1717,1647
1107,G,0.0,0.0,0.0,0,0,0,0,0,0
1108,G,15.1,15.0,15.15,331,463,570,617,1096,1425
1109,G,18.1,18.1,18.15,144,177,120,110,174,190
1110,R,18.7,18.85,18.9,51,100,75,89,213,212
1201,G,19.3,19.3,19.35,144,305,293,283,395,399
1203,R,49.95,50.3,51.0,83,79,41,25,23,28
1210,R,54.6,54.9,55.2,1939,1764,1284,1504,2982,2452
1213,G,7.08,6.88,7.08,64,28,10,21,20,21
1215,G,93.6,93.5,93.8,377,280,253,582,833,1014
1216,G,72.0,71.8,72.9,17529,10998,9100,7423,7597,7636
1217,R,11.85,11.9,11.9,742,1134,3125,3446,5272,3580
1218,G,21.4,21.35,21.45,498,905,820,934,1730,2615
1219,G,19.4,19.4,19.45,222,247,247,356,561,976
1220,R,14.1,14.15,14.15,39,116,87,111,183,409
1225,G,0.0,0.0,0.0,2,15,10,24,109,91
1227,G,38.9,38.85,38.9,361,484,379,448,680,724
1229,G,67.1,66.6,67.5,1011,1358,925,857,1199,1185
1231,G,89.0,89.0,89.3,94,115,100,157,222,242
1232,G,145.0,144.0,145.0,24,34,37,38,45,57
1233,G,34.9,34.85,34.9,13,12,10,10,27,24
1234,G,39.05,39.0,39.15,93,152,125,128,301,313
1235,R,86.0,88.5,91.1,12,14,10,6,11,13
1236,R,24.65,24.7,24.75,8,17,29,38,67,127
1240,G,47.1,46.9,47.3,36,37,47,31,29,44
1256,G,259.0,255.0,259.0,12,11,10,8,13,20
1258,G,0.0,0.0,0.0,0,0,0,0,0,53
1259,G,75.0,75.0,75.0,8,15,14,10,12,14
1262,G,0.0,0.0,0.0,0,0,0,0,0,0
1264,R,292.5,295.0,295.0,13,16,14,12,16,17
1268,G,147.5,147.0,148.0,56,159,123,144,240,303
1301,G,81.8,81.3,81.8,3375,6743,5868,5936,7623,6955
1303,G,69.1,68.5,69.2,5541,8032,6508,5643,5558,5815
1304,R,20.05,20.2,20.25,645,948,1008,1255,1599,2093
1305,G,23.35,23.25,23.4,909,1510,1416,2301,2390,2905
1307,G,27.0,26.95,27.1,572,743,686,1121,1065,681
1308,R,23.7,23.9,24.0,680,946,664,692,942,1363
1309,R,17.3,17.45,17.5,520,419,366,431,551,839
1310,R,16.45,16.55,16.65,784,914,901,833,1176,1846
1311,G,0.0,0.0,0.0,0,0,0,0,0,0
1312,G,16.45,16.45,16.5,1380,1501,987,1046,1431,2557
1313,R,16.0,16.1,16.15,1070,1657,1637,1298,2321,1972
1314,R,9.94,9.95,10.0,3138,7296,12033,13827,11412,9953
1315,R,71.2,71.3,71.3,14,17,11,15,20,21
1316,R,11.15,11.35,11.55,2416,2438,1267,2240,1743,1676
1319,G,76.7,76.1,77.0,5778,4254,5380,11727,9171,7249
1321,R,36.25,39.0,39.85,2791,661,276,147,127,163
1323,R,31.25,31.3,31.3,15,29,45,42,59,59
1324,R,18.25,18.4,18.75,1722,3114,4342,4073,2073,1055
1325,G,22.65,22.65,22.65,55,79,71,86,130,359
1326,G,64.5,64.5,64.9,2021,4304,3407,3780,3779,3180
1333,G,0.0,0.0,0.0,0,0,0,0,0,0
1336,G,21.05,21.05,21.2,69,86,50,53,114,406
1337,R,7.18,7.21,7.24,235,251,222,269,834,853
1338,G,38.3,37.45,38.3,474,241,92,164,158,139
1339,G,66.0,66.0,66.9,507,1763,850,1467,811,525
1340,G,11.75,11.5,11.75,80,96,70,85,354,288
1341,G,63.0,63.0,63.0,19,14,14,10,10,13
1342,R,116.5,119.0,123.0,2797,1076,591,524,552,2083
1402,R,30.4,30.45,30.85,11481,9941,7221,7285,7139,8174
1408,G,0.0,0.0,0.0,0,0,0,0,0,0
1409,G,15.6,15.6,15.65,1229,1689,1321,1694,1763,2098
1410,R,37.2,37.35,37.6,26,48,36,31,50,84
1413,G,8.14,8.14,8.15,11,18,21,39,48,50
1414,G,17.5,17.5,17.5,102,110,66,94,128,160
1416,R,10.95,11.0,11.0,152,155,164,153,261,347
1417,G,12.3,12.05,12.3,232,319,169,300,422,2738
1418,G,21.9,20.75,21.9,23,18,19,19,34,36
1419,G,44.9,44.8,44.9,4,46,44,37,108,86
1423,R,30.9,30.95,31.3,80,86,126,66,130,145
1432,R,18.7,19.7,20.1,3936,1981,609,313,601,854
1434,R,25.55,25.6,25.6,838,1170,1006,911,1101,1062
1435,G,41.05,41.0,41.1,13,57,21,33,16,12
1436,R,77.1,77.5,77.6,26,31,158,144,104,86
1437,R,30.15,30.4,30.45,289,189,256,202,207,445
1438,R,30.45,30.5,30.55,51,50,56,56,67,117
1439,R,22.5,22.9,22.9,13,12,11,17,30,62
1440,G,16.0,15.9,16.35,2875,1860,1247,916,920,969
1441,G,13.3,13.3,13.3,20,15,23,40,65,58
1442,R,37.55,37.8,37.9,258,762,660,637,797,932
1443,G,28.6,28.6,28.6,12,23,24,32,31,168
1444,G,10.55,10.55,10.65,1414,1472,1089,1980,2494,2630
1445,R,20.3,20.4,20.4,174,180,122,431,351,316
1446,G,38.6,38.5,38.6,88,174,142,135,222,142
1447,R,7.78,7.8,7.82,911,1198,668,646,802,997
1449,R,22.65,24.2,24.2,6287,3481,4142,1798,1134,667
1451,R,17.65,18.65,18.9,2767,647,218,138,179,288
1452,G,16.6,16.6,16.65,43,83,74,67,79,82
1453,G,14.3,14.3,14.45,89,107,279,205,228,389
1454,G,16.9,16.75,16.9,43,52,54,69,118,111
1455,R,10.85,11.05,11.1,1538,1023,966,605,543,584
1456,G,16.4,16.4,16.4,11,31,50,51,55,66
1457,R,17.7,17.8,17.85,310,130,94,89,147,201
1459,G,10.0,10.0,10.15,109,119,101,87,106,86
1460,G,7.47,7.41,7.49,361,683,659,495,1264,1281
1462,G,0.0,0.0,0.0,0,0,0,0,0,0
1463,R,18.6,18.8,18.8,451,598,676,362,276,203
1464,G,13.15,13.15,13.15,162,304,185,155,243,258
1465,G,13.65,13.55,13.65,17,19,20,31,54,64
1466,R,11.25,11.3,11.3,101,89,56,46,52,59
1467,G,11.1,11.05,11.1,416,657,796,820,1836,2200
1468,G,14.35,14.25,14.4,34,43,48,41,41,53
1469,G,0.0,0.0,0.0,0,0,0,0,0,0
1470,R,19.1,19.35,19.35,2,7,10,11,21,41
1471,G,18.4,18.3,18.5,1588,1718,1786,5810,6471,3826
1472,G,51.3,50.2,51.3,96,65,175,89,153,92
1473,G,29.7,29.35,30.15,609,407,730,528,349,333
1474,G,11.7,11.7,11.9,86,213,96,79,132,140
1475,G,50.0,49.95,50.2,59,67,73,46,56,93
1476,G,570.0,570.0,572.0,187,416,736,660,752,753
1477,G,363.5,358.5,364.0,2190,1581,1770,2032,3524,2603
1503,G,101.0,101.0,102.0,948,1491,1505,2353,5462,6541
1504,G,46.2,46.1,46.45,11033,18660,9919,9537,17560,18737
1506,G,16.0,15.9,16.05,75,104,75,86,166,367
1507,G,0.0,0.0,0.0,0,0,0,0,0,0
1512,G,12.25,12.15,12.25,12,23,20,33,44,182
1513,R,102.0,102.5,103.5,1894,2657,4459,6163,17177,22700
1514,G,55.8,54.9,56.0,2090,2792,3642,4098,8461,8967
1515,R,59.0,59.7,60.2,1816,18889,10271,5290,3487,2038
1516,G,17.75,17.65,17.75,23,41,61,46,109,215
1517,R,15.45,15.55,15.55,113,297,197,243,290,437
1519,G,262.0,256.0,264.0,5072,9793,10480,10101,10920,13519
1520,G,0.0,0.0,0.0,0,0,0,0,0,0
1521,G,37.3,37.2,37.3,33,39,47,121,113,71
1522,G,40.15,40.1,40.5,4580,5752,5068,12578,9685,6368
1523,G,0.0,0.0,0.0,0,0,0,0,0,0
1524,G,30.7,30.7,31.1,6408,13971,16771,15157,8688,7208
1525,R,78.4,78.5,79.5,110,171,158,165,494,340
1526,G,34.0,34.0,34.0,98,144,89,88,125,188
1527,R,40.3,40.35,40.5,86,149,112,118,206,229
1528,G,11.55,11.55,11.7,444,535,501,769,4227,2730
1529,R,29.75,30.2,30.45,716,507,584,1077,3905,5447
1530,G,30.55,30.5,30.55,13,28,33,27,33,36
1531,R,13.5,13.55,13.7,142,116,91,88,95,104
1532,R,37.45,37.65,37.8,1254,1311,686,801,1061,821
1533,G,58.3,57.1,58.9,990,512,284,358,1375,988
1535,G,54.5,54.4,54.8,33,39,57,72,182,204
1536,R,63.5,63.6,64.1,564,453,298,415,692,943
1537,G,134.0,133.5,134.0,59,83,80,125,130,98
1538,G,11.8,11.65,11.8,11,26,25,32,23,29
1539,G,23.8,23.7,23.85,103,126,143,116,193,504
1540,G,17.4,17.4,17.5,292,238,395,472,764,583
1541,G,34.8,34.4,34.8,37,45,83,35,61,59
1558,R,103.0,104.0,104.0,90,104,85,105,114,106
1560,R,176.0,188.0,188.0,6016,2751,5469,4904,4825,4141
1565,R,191.0,192.5,192.5,79,180,145,107,185,177
1566,G,0.0,0.0,0.0,0,0,0,0,0,0
1568,R,33.65,33.8,34.3,1771,2922,4194,4375,2595,1526
1569,R,22.65,22.75,22.8,103,85,69,102,182,262
1570,R,19.95,20.05,20.05,34,62,57,58,143,121
