id,kbar,yOpen,yClose,yHigh,yVolume,ma5,ma20,ma60,ma120,ma240
0015,G,0.0,0.0,0.0,0,0,0,0,0,0
0050,G,126.55,126.45,126.6,3941,4298,8226,9047,9582,10996
0051,G,71.1,70.6,71.1,195,83,89,107,80,58
0052,G,117.45,117.45,117.6,217,192,249,304,301,329
0053,R,68.05,68.15,68.15,6,7,8,10,9,9
0054,G,0.0,0.0,0.0,0,0,0,0,0,0
0055,G,23.52,23.44,23.58,97,99,199,235,219,224
0056,R,35.27,35.43,35.43,15638,13599,26159,50716,36573,34686
0057,G,93.25,93.1,93.25,9,6,8,10,10,9
0058,G,0.0,0.0,0.0,0,0,0,0,0,0
0059,G,0.0,0.0,0.0,0,0,0,0,0,0
0060,G,0.0,0.0,0.0,0,0,0,0,0,0
0061,G,18.3,18.18,18.37,209,165,336,268,208,200
0080,G,0.0,0.0,0.0,0,0,0,0,0,0
0081,G,0.0,0.0,0.0,0,0,0,0,0,0
1101,G,35.15,35.0,35.25,36456,27179,20930,18221,21407,25305
1102,R,40.2,40.35,40.4,2277,4038,4365,6887,5526,6316
1103,G,18.9,18.85,18.95,285,462,505,1148,897,646
1104,R,28.35,28.5,28.6,811,636,976,2140,2547,1516
1107,G,0.0,0.0,0.0,0,0,0,0,0,0
1108,G,15.5,15.35,15.65,625,1003,1334,1647,2022,1357
1109,G,18.15,18.15,18.2,64,90,285,226,251,207
1110,G,19.2,19.2,19.25,15,57,133,279,323,219
1201,G,19.0,18.9,19.05,175,258,311,489,444,416
1203,R,41.1,41.35,41.35,32,18,12,21,28,26
1210,G,56.1,55.4,56.6,2421,2344,3350,4537,3302,2315
1213,R,6.5,6.51,6.75,78,63,25,23,28,22
1215,G,97.7,97.5,98.0,307,557,734,1061,1300,955
1216,R,70.5,71.0,71.0,4342,8757,6259,7670,7320,7782
1217,R,12.65,12.7,12.95,3863,5278,8740,7566,4386,3075
1218,R,24.2,24.35,24.4,545,522,1122,2121,2575,2719
1219,G,20.5,20.45,20.6,1268,554,413,762,954,1080
1220,R,14.4,14.5,14.5,108,114,246,249,408,429
1225,G,53.2,52.8,53.2,102,36,71,192,161,94
1227,G,38.35,38.0,38.4,997,582,565,806,972,745
1229,G,61.6,61.6,62.5,933,912,1059,1541,1510,1236
1231,G,86.9,86.6,87.0,158,159,293,292,296,252
1232,G,143.5,143.0,143.5,29,29,32,50,49,60
1233,R,35.65,35.7,35.75,16,14,16,38,35,23
1234,G,38.65,38.65,38.75,57,93,281,454,363,312
1235,R,73.9,74.2,74.2,3,9,23,17,20,16
1236,G,22.1,21.9,22.1,18,11,70,92,135,148
