id,kbar,yOpen,yClose,yHigh,yVolume,ma5,ma20,ma60,ma120,ma240
0015,G,0.0,0.0,0.0,0,0,0,0,0,0
0050,G,125.2,125.2,125.6,3406,5650,6201,8461,9219,10923
0051,G,69.8,69.75,69.85,40,53,77,103,80,59
0052,G,115.8,115.2,116.15,146,190,219,289,292,327
0053,G,67.5,67.15,67.5,8,7,8,10,9,9
0054,G,0.0,0.0,0.0,0,0,0,0,0,0
0055,R,23.48,23.53,23.53,109,123,143,227,208,220
0056,R,34.8,34.86,34.93,12191,20207,22058,47920,36161,34774
0057,G,92.35,92.05,92.4,3,6,8,10,8,9
0058,G,0.0,0.0,0.0,0,0,0,0,0,0
0059,G,0.0,0.0,0.0,0,0,0,0,0,0
0060,G,0.0,0.0,0.0,0,0,0,0,0,0
0061,G,18.0,17.85,18.08,135,151,290,266,208,200
0080,G,0.0,0.0,0.0,0,0,0,0,0,0
0081,G,0.0,0.0,0.0,0,0,0,0,0,0
1101,R,34.85,35.3,35.3,28278,21543,23161,18908,21646,25353
1102,R,39.9,40.0,40.0,2658,3792,4163,6827,5435,6219
1103,R,18.7,18.8,18.8,268,317,422,1051,896,650
1104,G,27.2,27.2,27.4,1086,1145,980,1702,2490,1537
1107,G,0.0,0.0,0.0,0,0,0,0,0,0
1108,R,14.85,15.0,15.05,433,527,1151,1497,1923,1369
1109,R,17.85,18.1,18.2,137,89,133,219,248,207
1110,G,18.75,18.75,18.85,26,77,103,247,321,219
1201,R,18.75,18.95,18.95,232,378,307,471,439,419
1203,G,41.0,41.0,41.0,8,11,12,18,26,26
1210,R,54.0,54.3,54.8,2436,1518,2010,4564,3307,2343
1213,R,6.4,6.57,6.57,43,28,31,21,29,22
1215,R,97.8,100.5,100.5,3704,1217,792,986,1308,977
1216,R,70.7,70.9,70.9,4410,3980,5725,7337,7165,7732
1217,R,12.4,12.55,12.55,1905,3899,5278,7711,4487,3153
1218,R,23.5,23.9,24.05,990,692,988,1951,2524,2722
1219,R,20.05,20.15,20.15,242,288,406,744,894,1070
1220,R,13.95,14.1,14.15,122,115,218,236,372,427
1225,G,53.0,52.9,53.0,45,35,48,192,159,95
1227,R,37.75,37.95,38.1,320,349,466,699,942,747
1229,R,60.8,61.4,61.6,971,693,850,1527,1457,1229
1231,R,85.6,86.1,86.8,131,123,218,291,286,251
1232,R,142.5,143.5,143.5,27,35,33,48,49,60
1233,R,35.65,35.8,35.8,10,16,11,35,35,23
1234,R,38.6,38.7,38.95,182,179,188,414,356,312
1235,G,76.5,76.5,76.5,3,3,7,17,19,16
1236,R,20.85,21.7,21.7,49,195,110,75,137,149
1240,R,47.5,47.95,48.0,22,38,33,30,30,44
1256,G,0.0,0.0,0.0,0,4,11,15,18,21
1258,G,0.0,0.0,0.0,0,0,0,0,26,141
1259,G,74.8,74.8,74.8,2,13,10,13,13,15
1262,G,0.0,0.0,0.0,0,0,0,0,0,0
1264,G,288.0,286.5,288.0,9,9,9,19,20,17
1268,R,144.0,146.0,146.5,115,127,139,228,317,281
1301,G,82.5,82.5,82.7,6253,5318,6738,8366,7573,7790
1303,G,68.6,68.3,68.9,2122,3217,4056,5084,5052,6186
1304,R,21.55,21.85,22.15,1791,1954,1455,1999,1809,2183
1305,R,25.7,26.45,26.9,8214,5776,2789,2982,2147,2740
1307,R,26.4,27.3,28.35,5936,3502,1686,1115,992,555
1308,R,25.5,25.85,26.0,1430,973,989,1182,1404,1541
1309,R,17.9,18.25,18.45,541,627,490,668,595,864
1310,R,15.8,16.3,16.75,2331,1614,884,1197,3086,1774
1311,G,0.0,0.0,0.0,0,0,0,0,0,0
1312,R,17.1,17.55,17.55,2697,1394,1299,1756,2153,2830
1313,R,15.6,15.75,15.85,1399,1258,1482,3387,2235,1965
1314,R,9.59,9.7,9.76,15356,6856,6461,8208,8778,8103
1315,R,71.1,71.3,71.5,10,9,36,27,27,27
1316,R,10.25,10.35,10.6,3798,4116,2387,1578,1623,1580
1319,G,74.6,74.4,80.4,59015,28578,14188,9257,7363,6445
1321,R,35.45,35.6,35.85,113,77,96,107,169,164
1323,G,31.65,31.6,31.65,59,45,43,63,72,62
1324,G,13.8,13.1,13.85,2705,3055,843,325,191,109
1325,G,22.6,22.5,22.6,74,76,96,140,198,388
1326,R,64.9,65.1,65.3,2409,2588,4659,3899,3145,3142
1333,G,0.0,0.0,0.0,0,0,0,0,0,0
1336,R,21.85,21.9,21.9,62,33,63,149,229,508
1337,G,7.54,7.49,7.61,245,438,377,1227,1332,1098
1338,R,37.5,37.65,38.3,163,175,323,212,162,155
1339,R,48.7,51.3,52.0,4347,1701,659,309,249,243
1340,G,11.8,11.7,11.8,50,90,91,269,459,295
1341,G,67.8,67.7,67.8,3,5,10,11,10,13
1342,R,113.5,115.0,115.0,173,283,336,551,1219,2288
1402,R,29.1,29.15,29.15,5470,5300,5768,6557,6291,8465
1408,G,0.0,0.0,0.0,0,0,0,0,0,0
1409,R,15.1,15.15,15.2,941,1551,2425,1856,2062,2184
1410,G,37.55,37.4,37.85,12,20,29,53,54,276
1413,R,8.21,8.27,8.28,59,30,58,59,52,71
1414,G,17.75,17.7,17.75,106,101,126,148,137,168
1416,G,10.35,10.35,10.35,79,65,134,268,458,340
1417,R,13.25,13.4,13.5,252,192,498,541,808,2759
1418,R,23.0,23.8,24.0,28,24,22,48,54,37
1419,G,43.0,42.8,43.0,12,45,57,88,123,93
1423,G,23.95,23.65,23.95,39,30,25,157,205,173
1432,R,16.7,17.0,17.1,272,232,169,479,769,857
1434,G,25.8,25.65,25.85,736,709,978,1279,1125,1089
1435,G,0.0,0.0,0.0,0,0,0,0,8,4
1436,R,64.4,64.7,64.7,15,66,247,133,117,78
1437,G,28.45,28.3,28.45,85,82,123,180,322,413
1438,R,29.6,29.7,29.8,12,134,65,73,119,114
1439,R,22.75,22.8,22.8,14,15,49,39,42,90
1440,R,14.75,14.95,15.0,541,550,562,838,854,1000
1441,G,13.0,13.0,13.0,81,49,79,94,79,63
1442,R,34.2,34.65,34.65,248,300,401,848,882,1069
1443,G,28.25,28.2,28.35,11,97,45,36,47,184
1444,G,10.55,10.5,10.6,1324,1451,2709,2769,2831,2953
1445,G,20.45,20.45,20.5,256,189,484,282,331,256
1446,R,37.8,38.75,39.0,358,133,153,329,193,158
1447,R,7.5,7.51,7.54,407,548,571,869,925,1047
1449,G,20.5,20.1,21.1,405,519,437,384,351,523
1451,R,18.85,18.9,19.0,225,110,105,185,275,345
1452,R,16.4,16.45,16.45,97,53,58,82,84,83
1453,R,13.0,13.05,13.05,75,62,77,232,284,458
1454,R,17.8,17.85,17.95,18,53,158,158,153,116
1455,R,9.8,9.81,9.84,278,300,362,448,506,611
1456,R,15.7,16.25,16.7,36,42,38,51,77,67
1457,G,17.7,17.7,17.75,67,89,129,158,178,235
1459,G,9.69,9.69,9.69,57,70,93,120,100,90
1460,G,7.85,7.82,7.91,317,334,570,1484,2003,1288
1462,G,0.0,0.0,0.0,0,0,0,0,0,0
1463,G,15.75,15.7,15.8,399,284,302,214,165,142
1464,G,13.85,13.85,13.9,90,90,271,287,312,273
1465,G,13.15,13.1,13.15,23,24,49,56,70,71
1466,R,11.1,11.15,11.15,36,29,55,56,49,62
1467,R,11.4,11.5,11.5,244,923,1055,2812,1986,2600
1468,R,13.2,13.25,13.25,36,36,38,38,46,53
1469,G,0.0,0.0,0.0,0,0,0,0,0,0
1470,G,19.05,19.0,19.05,4,6,19,19,43,41
1471,G,20.5,20.15,20.9,11073,17672,14748,9962,6134,3260
1472,G,44.1,42.35,44.95,194,67,123,183,136,74
1473,G,26.3,26.25,26.5,329,601,362,216,224,258
1474,G,11.6,11.45,11.6,70,93,108,134,167,196
1475,G,53.2,53.2,53.3,14,36,40,58,66,111
1476,G,520.0,510.0,520.0,377,666,640,793,720,790
1477,G,333.0,329.5,334.5,3165,2502,3307,4758,3416,2661
1503,G,116.0,116.0,117.0,1547,2486,3052,6316,10405,6179
1504,R,47.8,48.55,48.75,7306,6546,9162,20311,28370,17421
1506,G,17.2,17.0,17.2,57,77,74,172,251,410
1507,G,0.0,0.0,0.0,0,0,0,0,0,0
1512,G,12.2,12.2,12.3,36,23,27,44,61,203
1513,G,104.0,103.0,104.0,6877,8711,11064,24653,25506,23525
1514,R,47.8,47.85,48.45,959,1434,2439,9272,12305,8456
1515,G,44.4,44.1,45.1,22960,9964,3080,2173,1459,1047
1516,R,17.1,17.2,17.35,19,26,48,117,192,277
1517,R,15.1,15.2,15.25,721,551,346,362,371,838
1519,G,281.0,266.0,281.5,9034,6613,12643,9228,15719,12301
1520,G,0.0,0.0,0.0,0,0,0,0,0,0
1521,R,38.1,40.05,40.55,2644,580,161,95,90,57
1522,R,39.65,42.65,42.65,70010,29479,10278,6994,5869,4617
1523,G,0.0,0.0,0.0,0,0,0,0,0,0
1524,R,25.3,26.2,27.5,78794,26649,7593,3362,3965,5627
1525,R,79.9,80.9,84.4,420,280,195,534,598,320
1526,R,34.85,34.9,34.95,27,62,80,131,168,288
1527,R,39.8,40.1,40.1,167,172,279,267,249,254
1528,G,12.4,12.2,12.4,1242,1712,1324,6586,4784,2663
1529,G,30.95,30.85,31.1,978,1156,1610,4595,7304,6189
1530,R,29.95,30.0,30.0,25,23,25,36,37,39
1531,G,13.4,13.4,13.45,81,65,96,99,106,102
1532,G,37.2,37.1,37.3,821,1002,1224,1343,1040,758
1533,G,59.0,58.6,62.8,4835,1500,625,1701,1692,1014
1535,R,53.0,53.6,53.7,97,84,100,269,263,202
1536,R,66.2,66.6,68.1,1143,505,492,727,794,1530
1537,G,132.0,132.0,132.5,75,94,209,141,109,99
1538,G,11.2,11.2,11.2,3,44,51,27,43,27
1539,G,23.7,23.7,23.8,61,124,239,213,359,905
1540,R,17.4,17.45,17.8,627,1057,971,1079,734,554
1541,R,30.55,30.7,30.7,45,19,18,60,56,58
1558,R,105.0,105.5,105.5,90,125,177,126,113,111
1560,R,137.0,138.5,141.0,7136,3365,2164,4077,3285,4156
1565,G,194.5,194.5,194.5,64,73,198,237,186,183
1566,G,0.0,0.0,0.0,0,0,0,0,0,0
1568,R,27.2,28.8,29.4,14659,4807,1660,894,825,680
1569,G,22.1,22.1,22.1,78,90,248,259,265,392
1570,R,19.8,19.9,20.0,39,57,102,215,170,124
1580,G,130.5,128.5,130.5,164,170,118,221,283,189
1582,G,66.0,65.7,66.6,497,509,318,231,172,150
1583,G,63.1,63.0,63.1,2,8,6,14,13,16
1584,G,35.05,34.2,35.3,5032,8224,7129,6113,8634,9528
1586,G,33.55,33.5,33.65,120,160,148,115,125,116
1587,R,23.85,24.95,25.3,836,312,487,612,340,229
1589,R,54.1,54.4,55.0,128,293,519,1094,2227,1481
1590,R,934.0,956.0,960.0,631,331,365,565,648,662
1591,R,41.4,42.0,42.05,754,1001,1171,1695,1258,897
1592,G,0.0,0.0,0.0,0,0,0,0,0,0
1593,R,63.7,64.9,64.9,7,13,12,22,26,44
1595,G,38.7,38.7,38.7,9,6,14,52,46,39
1597,R,63.8,64.8,65.4,69,48,53,70,76,97
1598,G,35.2,35.0,35.75,624,460,202,466,392,385
1599,R,36.0,36.2,36.95,83,170,124,105,82,83
1601,G,0.0,0.0,0.0,0,0,0,0,0,0
1603,R,31.65,32.05,32.25,1319,2193,2595,2604,1868,1170
1604,R,28.3,28.35,28.45,399,543,370,1279,841,582
1605,R,36.5,36.8,36.85,8036,10375,13249,28957,30876,50527
1606,G,0.0,0.0,0.0,0,0,0,0,0,0
1608,G,20.3,20.3,20.4,537,1175,1269,3594,5373,3365
1609,G,34.9,34.4,34.95,5912,6036,10721,26536,37184,22395
1611,G,16.4,16.4,16.55,417,647,626,2840,4333,2902
1612,R,26.15,26.4,26.6,2366,3029,2144,3833,3676,2550
1613,G,0.0,0.0,0.0,0,0,0,0,0,0
1614,R,38.1,38.15,38.25,52,49,80,195,151,102
1615,G,37.5,37.05,37.5,61,85,122,206,169,115
1616,R,11.0,11.1,11.35,1308,1837,1967,1569,1277,738
1617,G,16.4,16.4,16.45,36,34,61,105,107,70
1618,R,27.9,28.15,29.2,7840,11160,4674,6682,5185,3148
1626,G,16.75,16.45,16.75,165,142,127,236,153,140
1701,R,23.05,23.45,23.45,464,330,424,936,1534,4181
1702,R,47.8,48.05,48.15,134,121,189,430,473,375
1704,G,0.0,0.0,0.0,0,0,0,0,0,0
1707,G,158.0,155.5,158.0,332,573,351,415,387,548
1708,R,31.25,31.9,31.95,724,661,843,1514,1675,2825
1709,R,21.05,21.35,21.45,461,382,976,807,1561,1348
1710,R,20.25,20.35,20.5,1653,2106,2229,3077,4089,2711
1711,R,19.6,19.75,19.9,596,526,610,2865,4644,2942
1712,G,36.85,36.65,36.85,377,505,604,726,884,1654
1713,R,34.25,34.4,34.65,23,51,41,114,117,95
1714,R,8.41,8.47,8.52,800,1066,866,1290,1857,1813
1715,G,0.0,0.0,0.0,0,0,0,0,0,0
1716,G,0.0,0.0,0.0,0,0,0,0,0,0
1717,R,29.0,29.1,29.4,1429,1464,1106,1255,1756,1550
1718,R,8.01,8.02,8.07,1747,1360,1262,1812,2040,2946
1720,R,66.9,67.2,67.6,1868,1193,709,1027,1972,2346
1721,R,13.25,13.45,13.45,588,318,349,846,2883,2038
1722,G,60.6,60.0,60.7,1620,1379,1786,1859,1665,1633
1723,R,112.5,113.0,113.0,159,162,169,353,303,282
1724,G,0.0,0.0,0.0,0,0,0,0,0,0
1725,R,20.3,20.35,20.45,18,22,18,34,126,138
1726,G,73.0,72.9,73.0,18,21,17,23,23,21
1727,R,28.85,29.2,29.3,251,328,533,1946,3471,1989
1729,G,0.0,0.0,0.0,0,0,0,0,0,0
1730,G,57.7,57.7,57.7,12,14,13,24,23,24
1731,R,21.1,21.15,21.15,222,126,195,360,487,388
1732,G,25.2,24.8,25.2,22,56,76,136,172,419
1733,R,27.25,27.3,27.45,128,197,182,253,416,369
1734,R,32.7,32.8,32.8,402,313,481,1384,1672,2144
1735,G,16.95,16.95,16.95,1,4,7,17,61,39
1736,G,76.6,75.2,77.3,768,727,854,1400,957,1750
1737,G,33.5,33.5,33.6,457,562,3560,1558,863,514
1742,R,16.65,17.2,17.3,220,77,70,318,406,248
1752,R,54.6,55.8,55.8,578,538,391,972,2549,4624
1760,R,103.0,106.5,107.5,1054,678,883,1504,2739,7350
1762,R,60.6,61.2,61.2,270,435,485,1224,2380,2037
1773,G,133.5,133.0,133.5,42,85,97,179,218,275
1776,G,16.55,16.55,16.55,6,27,28,56,263,142
1777,G,89.8,89.8,89.9,41,83,64,77,136,159
1781,G,12.3,12.3,12.3,11,19,19,35,42,90
1783,R,54.6,55.0,55.6,195,249,322,1211,1543,1823
1784,R,63.9,65.5,65.6,429,392,446,1117,1662,1069
1785,R,37.15,37.6,37.6,1306,922,1158,3874,3213,2591
1786,G,85.0,84.0,85.0,256,1479,840,1135,890,713
1787,G,0.0,0.0,0.0,0,0,0,0,0,0
1788,G,139.0,139.0,139.0,6,7,12,22,26,25
1789,R,26.75,27.0,27.1,334,531,810,2896,2128,1772
1795,R,240.0,242.5,243.5,1659,3227,3960,9033,9642,12613
1796,R,90.3,90.5,90.5,41,85,106,140,458,328
1799,R,21.15,21.2,21.2,21,21,18,37,73,58
1802,R,19.35,19.6,19.75,6581,15413,24252,23828,15331,12411
1805,R,10.8,10.9,10.9,50,85,334,153,88,67
1806,R,9.16,9.46,9.55,747,446,528,1004,1892,1207
1807,G,0.0,0.0,0.0,0,0,0,0,0,0
1808,G,95.8,94.5,97.0,1101,1854,1358,856,555,440
1809,R,14.45,15.35,15.6,9078,3475,1202,2048,2423,1748
1810,R,20.8,21.15,21.3,1429,2593,3193,2818,5127,6527
1813,G,19.75,19.6,19.75,17,21,18,27,34,56
1815,G,13.65,13.6,13.8,1106,2384,3115,5372,3954,2761
1817,G,36.3,36.3,36.4,39,18,25,69,88,99
1902,G,0.0,0.0,0.0,0,0,0,0,0,0
1903,R,60.6,61.6,62.6,1292,558,891,1689,1345,770
