id,kbar,yOpen,yClose,yHigh,yVolume,ma5,ma20,ma60,ma120,ma240
0015,G,0.0,0.0,0.0,0,0,0,0,0,0
0050,R,125.9,126.75,126.8,3707,4846,8605,9074,9674,11008
0051,G,70.85,70.75,70.85,67,50,82,104,79,57
0052,R,116.85,117.6,117.6,190,187,246,305,303,330
0053,R,67.8,68.0,68.0,8,6,8,10,9,9
0054,G,0.0,0.0,0.0,0,0,0,0,0,0
0055,R,23.45,23.52,23.52,119,98,206,236,220,224
0056,R,35.12,35.27,35.28,15261,12865,27288,51011,36792,34745
0057,R,92.8,93.35,93.4,5,5,8,10,10,9
0058,G,0.0,0.0,0.0,0,0,0,0,0,0
0059,G,0.0,0.0,0.0,0,0,0,0,0,0
0060,G,0.0,0.0,0.0,0,0,0,0,0,0
0061,R,18.18,18.3,18.38,348,183,337,270,208,200
0080,G,0.0,0.0,0.0,0,0,0,0,0,0
0081,G,0.0,0.0,0.0,0,0,0,0,0,0
1101,R,35.15,35.2,35.25,20229,24441,19885,17855,21313,25290
1102,R,40.2,40.4,40.45,2893,4228,4541,6922,5557,6364
1103,G,18.95,18.9,19.0,489,477,524,1156,903,646
1104,R,28.2,28.35,28.4,660,565,974,2278,2548,1514
1107,G,0.0,0.0,0.0,0,0,0,0,0,0
1108,R,15.2,15.5,16.0,2806,1082,1370,1652,2029,1355
1109,G,18.25,18.15,18.25,84,109,291,226,252,207
1110,G,19.35,19.1,19.35,69,107,144,283,323,220
1201,R,18.95,19.0,19.05,152,272,319,490,448,416
1203,R,41.15,41.2,41.95,6,16,13,21,28,26
1210,R,55.6,56.1,56.6,4453,2122,3494,4529,3304,2306
1213,R,6.06,6.5,6.76,63,47,21,22,28,21
1215,G,97.5,97.5,98.5,536,670,810,1073,1319,955
1216,R,70.6,70.8,70.9,7278,9174,6480,7686,7331,7791
1217,G,12.85,12.75,12.95,2424,5359,9196,7568,4377,3065
1218,G,24.2,24.15,24.3,560,560,1187,2147,2593,2719
1219,R,19.95,20.45,20.5,904,338,410,746,960,1081
1220,R,14.35,14.4,14.4,78,127,247,250,433,430
1225,G,52.7,52.7,52.7,38,18,67,191,161,94
1227,G,38.2,38.2,38.25,577,427,543,816,969,742
1229,R,60.8,61.6,61.6,843,832,1068,1545,1510,1235
1231,R,86.5,86.9,87.4,180,172,296,292,297,252
1232,R,143.5,144.0,144.0,43,29,32,50,49,61
1233,R,35.7,35.95,36.05,20,13,16,39,35,23
1234,G,38.7,38.65,38.7,87,99,319,462,366,312
1235,G,75.8,75.8,75.8,1,12,23,17,20,16
1236,R,22.0,22.1,22.1,4,9,70,92,136,149
1240,R,46.0,46.3,46.85,15,27,33,27,32,44
