id,kbar,yOpen,yClose,yHigh,yVolume,ma5,ma20,ma60,ma120,ma240
0015,G,0.0,0.0,0.0,0,0,0,0,0,0
0050,G,131.3,131.15,132.2,6857,9326,13750,9945,9585,10104
0051,R,69.9,70.1,70.1,64,57,83,72,88,66
0052,G,122.95,122.6,123.35,221,493,436,341,325,325
0053,R,69.1,69.15,69.15,5,7,12,9,9,9
0054,G,0.0,0.0,0.0,0,0,0,0,0,0
0055,G,23.92,23.82,23.98,105,146,217,166,202,205
0056,R,34.9,35.09,35.18,22541,16331,20700,31716,41442,31270
0057,G,96.4,96.4,96.4,1,2,4,6,8,9
0058,G,0.0,0.0,0.0,0,0,0,0,0,0
0059,G,0.0,0.0,0.0,0,0,0,0,0,0
0060,G,0.0,0.0,0.0,0,0,0,0,0,0
0061,G,16.94,16.83,16.94,282,186,139,132,200,181
0080,G,0.0,0.0,0.0,0,0,0,0,0,0
0081,G,0.0,0.0,0.0,0,0,0,0,0,0
1101,G,34.6,34.25,34.8,27502,30533,23990,24628,21170,23166
1102,G,42.1,42.0,42.35,3970,3838,4771,4705,5843,5779
1103,R,19.05,19.1,19.1,240,268,235,291,728,665
1104,G,28.55,28.35,28.75,615,733,843,955,1638,1656
1107,G,0.0,0.0,0.0,0,0,0,0,0,0
1108,G,15.1,15.05,15.3,333,294,575,526,1073,1426
1109,R,18.1,18.15,18.2,185,188,155,116,172,190
1110,R,18.95,19.1,19.1,46,93,83,87,189,211
1201,G,19.3,19.3,19.4,167,225,297,278,387,398
1203,G,51.2,50.6,51.6,81,51,47,28,25,28
1210,R,55.8,55.9,56.1,1457,1732,1444,1516,2999,2471
1213,G,6.6,6.6,6.6,4,32,18,21,21,21
1215,G,95.0,94.6,95.1,292,339,284,549,817,1015
1216,R,72.1,72.2,73.2,22264,24540,12491,8753,8243,7784
1217,G,11.85,11.8,11.9,735,1361,3255,3040,5292,3550
1218,G,21.5,21.35,21.5,456,698,787,925,1558,2553
1219,G,19.45,19.35,19.5,1918,550,315,381,564,976
1220,G,14.1,14.05,14.15,118,102,99,102,179,408
1225,G,54.5,54.4,54.5,91,42,18,26,109,91
1227,G,39.7,39.45,39.7,438,624,458,470,649,730
1229,R,67.1,68.0,68.2,1632,1075,1017,882,1214,1194
1231,R,89.5,89.6,89.8,85,143,120,154,223,241
1232,G,144.0,143.5,144.0,23,28,35,39,45,57
1233,G,35.0,35.0,35.0,5,6,10,10,25,24
1234,G,39.2,39.15,39.25,46,180,146,133,301,311
1235,G,0.0,0.0,0.0,0,4,9,5,11,13
1236,G,24.15,24.15,24.15,8,22,27,39,66,126
1240,G,47.8,47.35,47.85,26,24,48,30,29,44
1256,G,256.0,256.0,256.0,4,6,9,8,13,20
1258,G,0.0,0.0,0.0,0,0,0,0,0,52
1259,G,75.3,75.2,75.3,4,11,16,10,12,15
1262,G,0.0,0.0,0.0,0,0,0,0,0,0
1264,R,291.5,292.5,294.0,9,12,14,13,16,17
1268,G,148.5,148.5,149.5,41,74,115,140,207,298
1301,G,81.9,81.4,81.9,4339,4459,5581,5789,7230,6923
1303,G,68.6,68.4,69.4,8747,8408,6793,5948,5626,5748
1304,G,19.9,19.75,19.95,747,798,1038,1239,1581,2078
1305,G,23.6,23.4,23.6,1128,916,1416,2263,2377,2900
1307,R,26.7,26.8,26.85,323,356,711,1099,1063,687
1308,R,23.9,23.95,24.05,794,607,731,656,931,1354
1309,G,17.3,17.15,17.3,288,267,375,432,542,827
1310,G,16.6,16.55,16.65,672,880,894,864,1064,1853
1311,G,0.0,0.0,0.0,0,0,0,0,0,0
1312,G,16.15,16.1,16.2,2517,2803,1511,1206,1471,2501
1313,R,16.0,16.05,16.05,1158,1091,1720,1308,2309,1963
1314,G,10.0,9.86,10.0,7863,6326,9601,13913,11120,9903
1315,G,71.6,71.5,71.6,7,13,13,12,20,21
1316,R,11.95,12.0,12.1,2101,2279,1670,2324,1804,1708
1319,G,77.0,75.4,77.9,6144,4171,4637,10894,9135,7142
1321,G,39.45,39.1,39.5,205,361,345,171,138,168
1323,G,31.2,31.2,31.2,31,38,40,41,57,58
1324,G,18.45,18.4,18.65,661,991,3350,4153,2109,1075
1325,R,31.0,32.3,32.3,10660,4041,1065,413,284,429
1326,G,64.5,64.3,64.8,4701,3805,3609,3708,3802,3181
1333,G,0.0,0.0,0.0,0,0,0,0,0,0
1336,G,21.35,21.3,21.4,92,135,78,59,114,397
1337,G,7.17,7.15,7.18,109,246,230,261,801,847
1338,R,41.9,42.1,42.7,463,1177,378,208,203,160
1339,G,65.9,65.4,67.2,621,449,766,1477,825,532
1340,G,11.5,11.45,11.5,75,76,77,83,347,288
1341,R,62.9,63.0,63.0,11,10,10,11,10,12
1342,G,120.0,118.5,121.0,501,1051,684,574,575,2082
1402,G,30.6,30.6,30.9,13595,15074,9405,7966,7290,8261
1408,G,0.0,0.0,0.0,0,0,0,0,0,0
1409,G,15.7,15.7,15.75,842,937,1276,1441,1698,2066
1410,R,37.35,37.4,37.7,18,26,33,31,49,75
1413,R,8.14,8.35,8.54,188,69,34,36,48,50
1414,G,17.6,17.55,17.6,54,70,72,94,122,155
1416,R,11.15,11.3,11.35,768,414,238,170,256,353
1417,G,12.1,12.05,12.15,128,151,184,212,399,2531
1418,R,20.6,20.85,21.3,219,69,33,22,35,37
1419,G,45.2,45.15,45.25,27,28,33,37,105,85
1423,R,31.05,31.1,31.1,114,73,133,70,126,144
1432,R,18.7,18.8,18.9,769,923,818,377,617,866
1434,G,25.55,25.5,25.6,1262,1084,1117,905,1105,1066
1435,R,39.5,40.0,40.0,11,7,19,34,17,12
1436,R,77.1,77.4,77.4,38,32,142,76,104,86
1437,G,30.05,30.05,30.15,135,722,365,253,227,458
1438,R,30.15,30.2,30.3,24,62,45,58,68,118
1439,R,22.8,22.9,22.9,4,9,11,15,29,61
1440,G,16.35,16.35,16.45,1321,1559,1493,993,946,980
1441,G,13.35,13.3,13.35,27,25,24,29,63,58
1442,G,40.0,39.5,40.0,871,1055,861,705,812,925
1443,R,28.5,28.55,28.6,4,13,25,31,30,167
1444,G,10.75,10.65,10.8,955,1572,1302,1988,2438,2629
1445,G,20.2,20.2,20.2,101,147,130,325,327,318
1446,G,38.75,38.55,38.85,66,61,136,126,222,142
