id,kbar,yOpen,yClose,yHigh,yVolume,ma5,ma20,ma60,ma120,ma240
0015,G,0.0,0.0,0.0,0,0,0,0,0,0
0050,R,132.2,132.6,132.7,5619,8887,9010,10388,9385,9993
0051,R,71.6,71.75,71.85,36,66,63,71,86,67
0052,R,124.8,125.75,125.75,169,183,266,333,317,323
0053,R,69.3,69.8,69.9,5,12,10,10,10,9
0054,G,0.0,0.0,0.0,0,0,0,0,0,0
0055,R,23.69,23.7,23.7,132,228,210,187,208,206
0056,R,36.25,36.33,36.36,18007,26392,24165,33215,40093,31641
0057,G,97.2,97.2,97.2,2,9,9,7,8,9
0058,G,0.0,0.0,0.0,0,0,0,0,0,0
0059,G,0.0,0.0,0.0,0,0,0,0,0,0
0060,G,0.0,0.0,0.0,0,0,0,0,0,0
0061,G,16.0,15.8,16.01,766,365,311,184,223,189
0080,G,0.0,0.0,0.0,0,0,0,0,0,0
0081,G,0.0,0.0,0.0,0,0,0,0,0,0
1101,G,34.25,34.25,34.35,7256,10997,22439,23163,21767,22099
1102,G,40.6,40.3,40.85,20812,20609,9118,6477,6575,5603
1103,G,19.0,18.9,19.0,95,145,255,231,405,667
1104,G,30.15,29.95,30.3,865,1445,1126,846,1334,1699
1107,G,0.0,0.0,0.0,0,0,0,0,0,0
1108,G,15.85,15.8,15.9,341,732,680,550,952,1465
1109,G,18.35,18.2,18.45,398,490,235,156,186,194
1110,G,18.8,18.7,18.9,105,73,95,95,161,210
1201,G,19.05,19.0,19.1,206,259,282,276,354,402
1203,R,53.0,53.2,53.2,27,28,37,33,25,29
1210,R,58.3,59.2,59.2,4532,4130,2372,1685,3137,2595
1213,G,7.44,7.26,7.55,204,470,129,54,37,31
1215,R,96.8,97.0,97.0,327,533,393,378,642,1011
1216,R,73.6,73.7,74.3,10528,11010,14114,10435,8630,7776
1217,G,11.9,11.85,11.9,1250,1403,1091,2493,4758,3419
1218,G,22.4,22.3,22.4,709,1148,828,958,1273,2013
1219,G,19.4,19.35,19.45,179,253,316,347,509,942
1220,G,14.6,14.4,14.6,73,128,193,130,177,414
1225,G,55.4,54.8,55.4,13,11,21,18,97,91
1227,G,38.8,38.7,38.95,271,495,487,482,554,733
1229,G,66.3,66.2,66.5,556,1363,1192,962,1192,1226
1231,G,88.0,87.7,88.0,107,121,123,124,214,236
1232,G,143.0,142.5,143.0,47,36,37,41,39,50
1233,R,34.8,34.95,35.3,30,13,8,10,17,23
1234,G,40.2,40.15,40.35,219,237,155,135,215,299
1235,G,82.2,81.1,82.8,18,18,10,8,12,13
1236,R,23.95,24.05,24.05,23,27,23,26,48,113
1240,G,48.35,48.0,48.35,28,43,27,29,29,43
1256,R,245.5,246.0,246.0,6,4,6,8,12,19
1258,G,0.0,0.0,0.0,0,0,0,0,0,47
1259,R,75.9,76.0,76.0,13,12,14,11,12,15
1262,G,0.0,0.0,0.0,0,0,0,0,0,0
1264,G,291.5,291.5,291.5,3,10,9,12,16,17
1268,G,151.5,150.0,151.5,49,79,90,128,168,284
1301,G,79.8,79.5,79.9,3436,4954,4702,5668,6543,6545
1303,G,66.0,66.0,66.2,6014,7152,6572,6583,5695,5375
1304,R,20.25,20.3,20.45,789,2306,1443,1312,1641,1879
1305,R,23.15,23.2,23.45,754,1884,1318,1698,2446,2544
1307,R,26.4,26.5,26.7,253,295,354,523,797,697
1308,R,23.9,24.0,24.1,780,945,842,660,911,1207
1309,G,17.05,16.85,17.05,677,756,491,464,553,656
1310,R,15.9,16.0,16.05,588,519,690,748,965,1855
1311,G,0.0,0.0,0.0,0,0,0,0,0,0
1312,R,15.0,15.3,15.4,5193,4870,3885,1955,1852,2172
1313,R,15.5,15.55,15.7,697,1183,1378,1334,2255,1895
1314,R,9.82,9.99,10.2,45794,16557,9607,14630,11529,9860
1315,G,71.8,71.8,71.8,19,21,14,12,19,20
1316,G,12.8,12.7,12.9,1178,2009,2862,2086,2093,1843
1319,G,77.0,76.1,78.4,5502,8108,9292,8478,9667,7286
1321,G,38.0,37.95,38.1,105,183,481,283,192,197
1323,R,31.1,31.15,31.15,28,36,40,40,46,58
1324,G,18.0,17.85,18.0,464,622,2369,4336,2467,1256
1325,G,48.85,40.85,49.35,45753,12075,6936,2369,1246,826
1326,R,62.4,62.9,62.9,2232,4406,3918,3825,3956,3238
1333,G,0.0,0.0,0.0,0,0,0,0,0,0
1336,R,21.2,21.35,21.4,18,94,93,64,102,351
1337,G,7.15,7.15,7.19,165,266,242,239,519,816
1338,R,43.25,43.35,44.2,208,303,530,272,246,178
1339,G,66.4,66.1,67.2,225,502,993,1296,949,593
1340,R,11.25,11.3,11.3,113,115,104,94,142,288
