id,kbar,yOpen,yClose,yHigh,yVolume,ma5,ma20,ma60,ma120,ma240
0015,G,0.0,0.0,0.0,0,0,0,0,0,0
0050,G,131.9,131.5,132.05,5726,6573,11094,10085,9284,9940
0051,G,71.4,71.25,71.4,75,54,76,70,86,66
0052,R,123.95,124.0,124.35,312,258,436,349,318,324
0053,G,69.4,69.35,69.4,17,10,13,10,9,9
0054,G,0.0,0.0,0.0,0,0,0,0,0,0
0055,G,23.78,23.77,23.78,109,138,214,166,197,201
0056,G,35.65,35.58,35.67,25499,20988,20802,31655,39730,31150
0057,G,96.8,96.4,96.8,13,18,8,7,8,9
0058,G,0.0,0.0,0.0,0,0,0,0,0,0
0059,G,0.0,0.0,0.0,0,0,0,0,0,0
0060,G,0.0,0.0,0.0,0,0,0,0,0,0
0061,R,16.21,16.24,16.33,248,380,256,155,210,183
0080,G,0.0,0.0,0.0,0,0,0,0,0,0
0081,G,0.0,0.0,0.0,0,0,0,0,0,0
1101,G,34.4,34.15,34.4,9012,9649,26931,24890,21944,23204
1102,R,42.0,42.15,42.2,7371,4271,5548,4914,5866,5756
1103,R,19.1,19.15,19.15,131,212,282,272,618,667
1104,R,29.5,29.65,29.75,2419,1298,919,954,1323,1672
1107,G,0.0,0.0,0.0,0,0,0,0,0,0
1108,R,15.6,15.8,15.95,2783,1031,529,496,982,1445
1109,G,18.05,18.05,18.1,199,154,168,120,169,188
1110,R,18.75,18.8,18.95,118,111,94,91,167,212
1201,R,19.15,19.2,19.25,165,350,308,282,373,400
1203,R,51.2,51.9,51.9,80,34,48,30,24,28
1210,R,57.0,57.2,57.4,1537,1712,1789,1489,3031,2508
1213,G,6.43,6.41,6.43,46,13,20,16,19,21
1215,R,94.4,94.5,94.9,134,284,334,410,699,1014
1216,G,74.9,74.0,75.0,5020,5928,15044,9889,8520,7711
1217,G,11.75,11.65,11.75,1290,893,1956,2644,5185,3546
1218,G,21.9,21.8,21.9,463,613,927,952,1354,2153
1219,G,19.45,19.4,19.45,285,205,323,340,539,959
1220,R,14.15,14.3,14.3,462,179,131,110,172,409
1225,G,54.4,54.4,54.4,4,14,20,20,106,91
1227,G,39.2,38.75,39.2,943,483,529,464,579,734
1229,G,67.3,67.2,67.4,955,1205,1243,931,1233,1208
1231,R,88.9,89.0,89.0,115,112,124,150,221,238
1232,G,143.0,142.5,143.0,49,45,39,40,43,54
1233,G,34.75,34.75,34.75,2,6,8,9,22,23
1234,R,39.35,39.45,39.45,99,84,142,128,269,304
1235,G,86.2,86.0,86.2,8,10,8,6,11,13
1236,R,23.85,23.95,23.95,27,18,20,25,49,117
1240,R,47.05,47.15,47.65,25,16,45,27,29,43
1256,G,248.5,248.5,248.5,4,7,8,9,12,19
1258,G,0.0,0.0,0.0,0,0,0,0,0,49
1259,G,76.5,76.1,76.5,20,21,15,11,12,15
1262,G,0.0,0.0,0.0,0,0,0,0,0,0
1264,G,290.0,289.0,290.0,15,9,13,13,16,17
1268,G,152.5,151.0,153.0,125,101,103,133,181,286
1301,G,79.9,79.6,80.0,3978,3507,5387,5595,6903,6793
1303,R,68.1,68.2,68.2,3137,3059,7149,6230,5669,5587
1304,G,19.55,19.25,19.55,3899,1439,1202,1191,1585,1978
1305,G,22.7,22.55,22.85,878,1198,1300,1757,2394,2705
1307,G,26.75,26.4,26.8,683,387,535,651,857,692
1308,R,23.75,24.35,24.35,1835,872,830,635,900,1261
1309,G,16.8,16.55,16.8,479,425,416,417,541,700
1310,G,16.0,15.9,16.05,573,561,887,798,996,1851
1311,G,0.0,0.0,0.0,0,0,0,0,0,0
1312,R,15.1,15.45,15.45,7011,4473,2790,1550,1656,2174
1313,G,15.55,15.5,15.6,1274,1749,1707,1336,2364,1926
1314,G,9.64,9.62,9.74,8458,6365,6894,13587,10986,9621
1315,R,71.5,71.8,71.8,5,8,15,11,19,20
1316,G,13.0,12.7,13.0,2167,4140,3016,2466,2017,1823
1319,G,86.1,85.7,86.7,7610,16655,8279,9591,9650,7315
1321,G,38.6,38.55,38.6,164,428,611,271,187,193
1323,R,31.1,31.15,31.15,36,46,38,39,49,58
1324,G,20.55,18.55,20.55,7586,6414,2901,4471,2407,1226
1325,G,34.35,32.7,34.35,1711,2846,3761,1309,723,640
1326,G,63.9,63.0,63.9,3329,2901,3995,3757,3862,3192
1333,G,0.0,0.0,0.0,0,0,0,0,0,0
1336,R,21.5,21.8,21.8,36,64,90,61,104,358
1337,G,7.2,7.18,7.24,216,222,257,238,729,825
1338,R,43.1,43.8,43.8,253,257,568,243,231,172
1339,G,73.6,71.8,73.9,845,1406,1304,1472,923,582
1340,G,11.5,11.4,11.5,84,139,99,88,178,288
1341,R,62.8,62.9,62.9,9,8,10,10,11,12
1342,G,117.5,116.5,118.0,206,324,694,579,556,1898
1402,G,31.05,31.0,31.1,5382,6282,11766,8741,7694,8075
1408,G,0.0,0.0,0.0,0,0,0,0,0,0
1409,G,15.4,15.4,15.45,1361,1582,1553,1415,1601,2021
1410,G,37.7,37.45,37.95,144,92,59,42,47,61
1413,R,8.18,8.24,8.24,19,55,49,39,49,50
1414,R,17.55,17.6,17.6,63,108,85,86,118,149
1416,G,11.6,11.55,11.65,556,308,294,206,235,361
1417,G,12.05,12.0,12.05,146,182,204,203,366,1938
1418,G,21.5,20.95,21.5,18,37,64,32,40,40
1419,G,46.9,46.6,46.95,43,71,54,40,63,84
1423,R,31.15,31.25,31.25,59,31,77,77,114,142
1432,R,17.4,17.85,18.2,1059,603,1009,440,454,877
1434,G,25.55,25.4,25.55,653,842,1131,951,1116,1068
1435,R,39.65,42.4,42.4,1081,222,74,51,26,17
1436,R,77.4,77.7,77.7,48,86,59,80,106,87
