id,kbar,yOpen,yClose,yHigh,yVolume,ma5,ma20,ma60,ma120,ma240
0015,G,0.0,0.0,0.0,0,0,0,0,0,0
0050,G,131.2,130.35,131.85,9898,13205,13754,9798,9559,10145
0051,G,69.75,68.9,69.75,66,50,86,71,88,65
0052,G,122.55,121.35,122.95,424,715,414,330,319,324
0053,G,68.6,68.2,68.6,8,8,12,9,9,9
0054,G,0.0,0.0,0.0,0,0,0,0,0,0
0055,R,23.78,23.83,24.03,232,213,207,164,206,208
0056,G,34.96,34.75,34.99,25130,23721,22528,31517,41610,31304
0057,G,95.45,95.45,95.45,1,3,5,6,8,9
0058,G,0.0,0.0,0.0,0,0,0,0,0,0
0059,G,0.0,0.0,0.0,0,0,0,0,0,0
0060,G,0.0,0.0,0.0,0,0,0,0,0,0
0061,G,17.11,16.89,17.11,382,288,130,127,199,181
0080,G,0.0,0.0,0.0,0,0,0,0,0,0
0081,G,0.0,0.0,0.0,0,0,0,0,0,0
1101,R,33.9,33.95,34.35,22155,21733,21762,24040,20688,23040
1102,R,41.6,41.8,42.05,3842,4013,4674,4721,5818,5786
1103,G,19.05,18.95,19.05,164,200,213,298,731,663
1104,G,28.2,28.05,28.25,783,611,908,942,1707,1651
1107,G,0.0,0.0,0.0,0,0,0,0,0,0
1108,G,14.9,14.9,15.0,207,368,572,532,1083,1423
1109,R,18.05,18.25,18.35,339,200,139,113,173,190
1110,R,18.8,18.95,18.95,68,82,78,85,208,211
1201,G,19.25,19.1,19.3,204,249,302,284,390,398
1203,R,47.55,49.5,49.5,32,53,40,26,24,28
1210,G,55.5,55.0,56.1,1506,1971,1443,1517,2989,2464
1213,G,6.9,6.85,6.9,52,38,16,23,21,21
1215,G,93.8,93.8,94.6,319,324,262,558,821,1014
1216,G,72.8,72.0,73.7,26036,21596,11299,8351,7931,7744
1217,G,11.95,11.75,11.95,2082,1208,3235,3247,5285,3557
1218,R,21.45,21.5,21.55,598,730,815,916,1611,2580
1219,G,19.4,19.25,19.4,224,222,247,354,556,973
1220,R,14.05,14.1,14.15,60,89,97,102,181,408
1225,G,0.0,0.0,0.0,1,8,9,23,108,91
1227,G,39.35,39.25,39.6,466,596,428,466,659,729
1229,G,67.1,66.4,67.7,1261,1308,941,877,1204,1189
1231,G,89.3,89.2,89.3,183,129,108,154,222,240
1232,G,143.5,143.5,144.0,24,29,34,39,45,57
1233,R,34.95,35.0,35.0,11,11,10,10,26,24
1234,G,39.05,39.05,39.1,373,175,145,133,301,312
1235,G,87.5,87.4,88.7,7,11,10,6,11,13
1236,G,24.25,24.15,24.25,20,20,28,39,66,126
1240,G,47.2,46.85,47.2,26,30,47,30,29,44
1256,R,248.0,250.0,250.5,6,12,9,8,13,20
1258,G,0.0,0.0,0.0,0,0,0,0,0,52
