id,kbar,yOpen,yClose,yHigh,yVolume,ma5,ma20,ma60,ma120,ma240
0015,G,0.0,0.0,0.0,0,0,0,0,0,0
0050,R,125.9,126.95,126.95,7618,5891,6072,8482,9252,10897
0051,R,69.75,70.5,70.5,43,54,68,102,80,59
0052,R,116.3,117.5,117.55,206,179,214,286,292,327
0053,R,67.9,68.0,68.0,4,7,7,9,9,9
0054,G,0.0,0.0,0.0,0,0,0,0,0,0
0055,R,23.6,23.8,23.8,285,160,137,228,209,220
0056,R,35.04,35.31,35.36,21530,22252,21792,47804,36253,34752
0057,G,92.65,92.65,92.65,3,6,8,10,8,9
0058,G,0.0,0.0,0.0,0,0,0,0,0,0
0059,G,0.0,0.0,0.0,0,0,0,0,0,0
0060,G,0.0,0.0,0.0,0,0,0,0,0,0
0061,R,17.85,17.94,17.97,139,148,281,266,209,200
0080,G,0.0,0.0,0.0,0,0,0,0,0,0
0081,G,0.0,0.0,0.0,0,0,0,0,0,0
1101,R,35.4,35.5,35.5,18248,20796,21977,18997,21701,25231
1102,R,40.15,40.25,40.3,4027,3545,4075,6818,5445,6160
1103,R,18.8,18.95,18.95,815,420,443,964,901,653
1104,R,27.2,27.25,27.4,742,1127,941,1692,2486,1539
1107,G,0.0,0.0,0.0,0,0,0,0,0,0
1108,R,15.05,15.1,15.1,257,476,1110,1469,1907,1369
1109,G,18.1,18.1,18.2,93,86,122,218,245,207
1110,R,18.85,19.0,19.05,79,74,98,244,320,219
1201,G,18.95,18.9,18.95,154,311,294,464,439,418
1203,R,40.85,41.5,41.5,45,15,14,19,26,26
1210,G,55.0,54.9,55.3,1301,1494,1966,4572,3309,2346
1213,R,6.59,6.68,6.68,28,30,33,21,29,22
1215,G,98.0,97.5,101.0,4037,1948,920,988,1339,992
1216,G,70.8,70.6,70.9,5353,3988,5417,7151,7159,7682
1217,R,12.6,12.65,12.75,2385,3711,5212,7726,4499,3159
1218,R,23.75,23.95,23.95,368,620,961,1755,2510,2722
1219,R,20.05,20.1,20.15,236,277,401,738,887,1067
1220,R,14.2,14.25,14.25,80,110,215,234,368,427
1225,G,52.9,52.9,53.0,44,39,32,192,159,95
1227,G,38.0,38.0,38.1,287,339,449,693,941,743
1229,R,61.0,62.0,62.2,1203,802,854,1535,1458,1221
1231,R,86.1,86.9,86.9,105,119,200,291,284,251
1232,R,143.0,143.5,143.5,27,35,32,47,49,59
1233,G,35.8,35.8,36.0,8,14,11,34,35,23
1234,G,38.75,38.65,38.9,132,169,188,410,356,312
1235,G,76.7,76.7,76.7,2,2,7,17,19,16
1236,G,21.45,21.45,21.45,14,186,110,74,135,149
1240,G,47.95,47.7,48.0,54,35,32,30,30,44
1256,R,270.0,272.5,272.5,6,3,10,15,18,21
1258,G,0.0,0.0,0.0,0,0,0,0,25,140
1259,G,75.0,74.9,75.0,16,14,10,13,13,15
