id,kbar,yOpen,yClose,yHigh,yVolume,ma5,ma20,ma60,ma120,ma240
0015,G,0.0,0.0,0.0,0,0,0,0,0,0
0050,R,130.4,131.25,131.8,9871,9248,13650,9886,9585,10121
0051,R,69.25,69.9,69.95,78,53,82,71,88,65
0052,R,121.3,122.6,122.65,747,535,434,339,324,325
0053,R,68.2,68.75,68.75,9,8,12,9,9,9
0054,G,0.0,0.0,0.0,0,0,0,0,0,0
0055,R,23.82,23.92,24.0,199,173,215,166,205,205
0056,R,34.79,34.9,34.95,11675,15874,20457,31549,41470,31243
0057,R,95.45,96.05,96.05,5,3,4,6,8,9
0058,G,0.0,0.0,0.0,0,0,0,0,0,0
0059,G,0.0,0.0,0.0,0,0,0,0,0,0
0060,G,0.0,0.0,0.0,0,0,0,0,0,0
0061,R,16.93,16.94,16.97,102,152,132,128,199,181
0080,G,0.0,0.0,0.0,0,0,0,0,0,0
0081,G,0.0,0.0,0.0,0,0,0,0,0,0
1101,G,35.0,34.5,35.5,65709,28170,23299,24493,21039,23144
1102,R,42.0,42.1,42.3,5388,3688,4697,4714,5837,5786
1103,G,19.05,19.05,19.3,530,248,231,298,731,664
1104,R,28.1,28.55,28.6,1500,750,968,955,1710,1655
1107,G,0.0,0.0,0.0,0,0,0,0,0,0
1108,R,14.9,15.1,15.15,463,293,575,532,1080,1425
1109,G,18.3,18.2,18.35,203,180,147,115,172,190
1110,R,18.9,19.0,19.1,184,94,84,87,204,211
1201,R,19.1,19.3,19.35,235,221,303,278,387,398
1203,R,49.8,50.1,51.0,79,51,43,27,24,28
1210,R,55.3,55.8,55.8,1674,1828,1434,1515,2995,2467
1213,G,6.71,6.6,6.77,47,44,18,23,21,21
1215,R,94.2,94.9,95.0,561,356,276,556,820,1015
1216,G,72.6,71.8,73.2,25888,23593,11990,8520,8115,7754
1217,G,11.8,11.8,11.9,1749,1362,3282,3140,5292,3557
1218,G,21.55,21.45,21.65,789,706,805,923,1592,2567
1219,R,19.2,19.45,19.45,186,211,245,353,554,970
1220,G,14.1,14.1,14.15,110,86,96,102,179,408
1225,G,55.0,54.4,55.5,109,24,14,24,109,91
1227,R,39.4,39.6,39.9,659,609,446,471,655,729
1229,R,66.5,67.0,67.4,966,951,955,865,1206,1189
1231,R,89.3,89.5,90.2,262,145,118,155,223,241
1232,R,143.0,144.5,144.5,41,28,35,39,45,57
1233,R,34.9,35.0,35.0,3,8,10,10,25,24
1234,R,39.1,39.25,39.45,224,190,148,135,302,313
1235,R,87.7,89.0,89.5,7,7,9,5,11,13
1236,G,24.45,24.3,24.45,25,22,27,39,66,126
1240,G,47.45,47.2,47.45,9,26,47,30,29,44
1256,G,251.5,251.5,251.5,5,7,9,8,13,20
1258,G,0.0,0.0,0.0,0,0,0,0,0,52
1259,G,75.3,75.3,75.3,5,11,15,11,12,15
1262,G,0.0,0.0,0.0,0,0,0,0,0,0
1264,G,292.5,292.5,292.5,28,13,14,13,16,17
1268,R,148.0,148.5,149.0,55,77,120,143,222,301
1301,R,81.8,82.0,82.0,6990,4266,5616,5768,7281,6925
1303,R,68.1,68.6,69.5,11051,7767,6593,5832,5598,5751
1304,R,19.75,19.85,19.95,584,777,1027,1238,1581,2080
1305,R,23.4,23.45,23.6,877,872,1405,2274,2382,2899
1307,R,26.3,26.7,26.9,320,406,706,1127,1062,686
1308,R,23.65,24.0,24.0,787,584,709,662,933,1356
1309,R,17.1,17.2,17.25,218,313,378,431,542,831
1310,R,16.4,16.6,16.65,1181,903,884,862,1083,1853
1311,G,0.0,0.0,0.0,0,0,0,0,0,0
1312,R,16.1,16.2,16.25,4648,2575,1414,1194,1460,2518
1313,G,16.0,15.95,16.0,558,1073,1677,1307,2313,1966
1314,R,9.82,9.95,9.97,7545,5381,10635,13914,11187,9949
1315,R,71.2,71.5,71.5,10,15,13,13,20,21
1316,R,11.75,11.9,11.95,1842,2342,1603,2319,1792,1704
1319,R,74.9,76.5,76.6,4323,4097,4786,10913,9141,7244
1321,R,38.55,39.35,39.6,553,878,339,169,137,168
1323,R,31.15,31.2,31.2,65,34,43,42,57,58
1324,R,18.1,18.3,18.5,1291,1203,3498,4143,2105,1072
1325,G,29.4,29.4,29.4,6257,1920,535,239,198,396
1326,R,63.9,64.5,64.5,6239,3269,3487,3715,3789,3173
1333,G,0.0,0.0,0.0,0,0,0,0,0,0
1336,G,21.3,21.3,21.6,102,130,74,58,115,398
1337,G,7.16,7.15,7.26,209,271,238,265,808,849
1338,R,41.55,41.8,42.7,475,1179,356,209,200,160
1339,R,64.7,65.3,65.8,321,426,747,1471,820,530
1340,R,11.4,11.55,11.55,38,77,75,83,350,288
1341,R,62.6,62.9,62.9,14,11,10,11,10,13
1342,R,118.0,118.5,118.5,705,1510,667,572,576,2083
1402,G,30.9,30.6,31.0,15065,14651,9003,7837,7220,8254
1408,G,0.0,0.0,0.0,0,0,0,0,0,0
1409,R,15.5,15.65,15.7,1060,1014,1344,1461,1704,2070
1410,R,37.3,37.5,37.5,14,28,34,31,49,77
1413,G,8.21,8.14,8.22,75,33,25,35,47,50
1414,G,17.6,17.6,17.65,78,79,73,95,124,157
1416,R,11.0,11.15,11.15,123,291,204,159,251,351
1417,R,12.0,12.1,12.1,201,172,182,231,404,2637
1418,G,21.6,20.95,21.6,14,30,22,19,33,36
1419,R,44.95,45.1,45.25,60,23,34,37,107,85
1423,R,30.8,31.05,32.0,116,66,130,69,126,144
1432,R,18.5,18.7,18.95,381,1556,786,368,614,864
1434,R,25.4,25.55,25.6,1447,1000,1078,911,1102,1065
1435,R,38.35,39.3,39.3,11,8,19,33,17,12
1436,R,77.2,77.4,77.5,27,30,144,76,104,86
1437,R,29.7,30.05,30.2,1202,753,368,255,228,458
1438,R,30.1,30.3,30.3,124,68,45,58,68,118
1439,G,23.0,22.95,23.0,10,11,12,16,29,62
1440,R,16.2,16.35,16.65,2236,1869,1444,988,942,981
1441,G,13.45,13.25,13.45,28,23,24,30,63,58
1442,R,38.0,39.7,40.15,2996,932,835,698,811,928
1443,G,28.65,28.65,28.8,16,15,25,32,30,168
1444,R,10.65,10.75,10.8,2362,1664,1280,2041,2508,2632
1445,G,20.2,20.2,20.2,99,162,126,334,337,318
