id,kbar,yOpen,yClose,yHigh,yVolume,ma5,ma20,ma60,ma120,ma240
0015,G,0.0,0.0,0.0,0,0,0,0,0,0
0050,G,124.45,123.8,124.5,9429,6721,7257,8676,9323,10963
0051,G,70.15,69.0,70.15,100,84,79,105,80,59
0052,G,115.4,114.3,115.4,238,198,235,294,294,327
0053,G,66.75,66.65,66.75,6,6,8,10,9,9
0054,G,0.0,0.0,0.0,0,0,0,0,0,0
0055,G,23.4,23.38,23.42,184,130,169,229,211,220
0056,G,35.42,34.79,35.42,48515,21398,23231,48920,36232,34769
0057,G,91.6,91.2,91.6,6,8,9,10,8,9
0058,G,0.0,0.0,0.0,0,0,0,0,0,0
0059,G,0.0,0.0,0.0,0,0,0,0,0,0
0060,G,0.0,0.0,0.0,0,0,0,0,0,0
0061,R,17.81,18.0,18.0,115,166,303,271,209,200
0080,G,0.0,0.0,0.0,0,0,0,0,0,0
0081,G,0.0,0.0,0.0,0,0,0,0,0,0
1101,R,34.1,34.2,34.2,17825,27601,23205,18999,21620,25349
1102,R,39.55,39.75,39.75,4273,4648,4489,6951,5522,6280
1103,G,18.75,18.4,18.75,359,361,435,1120,896,650
1104,G,27.9,27.55,28.0,1196,971,908,1751,2524,1526
1107,G,0.0,0.0,0.0,0,0,0,0,0,0
1108,G,15.1,14.85,15.1,934,811,1220,1554,1998,1367
1109,G,17.85,17.85,17.95,112,110,186,222,249,207
1110,G,18.75,18.5,18.9,79,70,117,266,321,219
1201,G,18.75,18.65,18.8,391,401,319,486,444,419
1203,G,40.5,40.35,40.5,4,18,13,19,27,26
1210,G,54.5,54.2,54.7,1476,1695,2083,4542,3297,2332
1213,R,6.59,6.6,6.63,26,41,29,23,29,22
1215,G,96.3,96.3,96.5,542,418,716,1011,1276,959
1216,G,70.7,70.5,70.9,2875,4760,5859,7626,7231,7759
1217,R,12.35,12.5,12.55,3838,3198,6257,7587,4426,3113
1218,G,23.65,23.55,23.8,529,664,1016,2010,2529,2718
1219,G,20.0,19.95,20.0,401,590,401,757,907,1073
1220,G,14.35,14.05,14.35,120,103,217,240,382,428
1225,R,53.6,53.8,54.0,50,55,76,191,160,95
1227,G,37.75,37.75,37.8,295,629,496,746,961,747
1229,G,60.3,60.3,60.4,909,780,963,1543,1478,1231
1231,R,85.5,85.7,86.5,134,145,239,291,288,251
1232,G,143.0,142.5,143.0,54,41,33,48,49,60
1233,G,35.4,35.4,35.55,19,14,13,36,35,23
1234,G,38.5,38.5,38.6,150,146,236,420,356,312
1235,G,76.4,76.3,76.4,3,4,23,17,19,16
1236,G,21.4,21.2,21.4,835,192,109,75,139,150
1240,R,47.1,47.4,47.65,4,51,35,30,30,44
1256,G,269.5,269.5,269.5,2,7,15,16,19,21
1258,G,0.0,0.0,0.0,0,0,0,0,27,144
1259,R,74.1,74.7,74.7,16,14,10,13,13,15
1262,G,0.0,0.0,0.0,0,0,0,0,0,0
1264,R,286.0,288.0,289.0,11,10,9,19,20,17
1268,G,146.5,146.0,148.5,108,114,160,234,321,280
1301,R,82.3,82.4,82.5,4255,4759,7143,8594,7583,7841
1303,G,68.0,67.9,68.2,2768,3144,4210,5235,5119,6209
1304,G,22.25,21.45,22.25,2172,1747,1525,2015,1983,2180
1305,G,26.75,25.7,26.8,5823,4088,2506,2815,2119,2695
1307,G,27.3,26.85,27.3,2078,3052,1372,1181,931,529
1308,G,26.0,25.65,26.0,776,1012,1077,1224,1410,1557
1309,G,18.45,17.9,18.65,1036,679,597,679,600,864
