id,kbar,yOpen,yClose,yHigh,yVolume,ma5,ma20,ma60,ma120,ma240
0015,G,0.0,0.0,0.0,0,0,0,0,0,0
0050,R,130.6,131.0,131.5,27988,23545,12949,9200,9558,10108
0051,R,68.9,69.3,69.35,80,146,87,72,91,65
0052,R,122.75,123.15,123.2,425,450,299,291,309,319
0053,R,68.15,68.65,68.7,8,18,10,8,9,9
0054,G,0.0,0.0,0.0,0,0,0,0,0,0
0055,R,23.6,23.65,23.65,374,371,173,154,206,209
0056,R,34.77,34.82,34.92,17533,22726,24956,31952,42427,31209
0057,R,95.8,96.15,96.15,21,7,6,6,8,9
0058,G,0.0,0.0,0.0,0,0,0,0,0,0
0059,G,0.0,0.0,0.0,0,0,0,0,0,0
0060,G,0.0,0.0,0.0,0,0,0,0,0,0
0061,G,17.3,17.15,17.3,175,86,105,147,196,178
0080,G,0.0,0.0,0.0,0,0,0,0,0,0
0081,G,0.0,0.0,0.0,0,0,0,0,0,0
1101,R,33.05,33.2,33.35,25952,23539,20834,23693,21257,23351
1102,G,41.5,41.45,41.75,6032,7350,4762,4699,5834,5782
1103,R,18.75,19.0,19.15,385,287,195,317,788,661
1104,G,28.05,27.95,28.15,672,1192,786,961,1728,1640
1107,G,0.0,0.0,0.0,0,0,0,0,0,0
1108,G,14.85,14.8,14.9,450,586,555,654,1109,1421
1109,R,17.8,17.9,17.9,81,189,101,109,172,189
1110,G,18.6,18.6,18.7,90,97,82,92,227,211
1201,G,19.3,19.2,19.3,386,479,276,284,399,397
1203,R,46.0,47.5,49.85,100,56,32,22,22,27
1210,G,54.0,53.9,54.1,1433,1493,1115,1482,2968,2432
1213,R,6.7,6.95,6.95,19,16,10,22,21,21
1215,G,92.4,92.3,92.5,212,265,259,584,851,1013
1216,G,71.4,71.0,71.5,6918,7236,7947,6954,7421,7600
1217,G,11.85,11.85,11.9,923,5969,3311,3794,5263,3609
1218,R,21.0,21.4,21.4,1195,1213,802,955,1791,2626
1219,G,19.35,19.35,19.45,173,279,338,366,568,981
1220,R,13.75,14.05,14.05,228,148,90,140,188,409
1225,R,53.4,54.9,54.9,29,13,8,24,112,91
1227,R,38.0,38.3,38.4,366,441,353,442,700,719
1229,R,64.2,64.4,64.8,854,1331,756,822,1190,1173
1231,G,88.2,88.2,88.5,83,115,94,161,226,242
1232,G,144.0,143.5,144.0,36,41,35,38,45,57
1233,G,34.8,34.75,34.85,5,9,10,10,27,24
1234,R,39.05,39.15,39.25,286,187,118,138,304,314
1235,G,83.0,83.0,84.5,14,14,8,6,11,13
1236,G,24.85,24.65,24.85,24,34,30,55,69,128
1240,G,47.3,46.9,47.5,33,122,44,30,29,43
1256,R,229.0,230.0,230.0,5,7,9,8,13,20
1258,G,0.0,0.0,0.0,0,0,0,0,0,54
1259,R,74.7,75.1,75.3,23,27,13,10,12,14
1262,G,0.0,0.0,0.0,0,0,0,0,0,0
1264,R,289.0,290.5,290.5,36,27,13,12,16,17
1268,G,150.0,150.0,152.5,192,140,120,145,245,302
1301,G,81.4,80.8,81.7,6226,8192,5907,6020,7640,6945
1303,G,68.4,68.2,68.8,5645,7448,6115,5370,5494,5803
1304,R,19.8,19.9,19.9,744,1333,985,1259,1610,2100
1305,R,23.35,23.4,23.65,1556,1954,1518,2313,2396,2906
1307,G,27.0,26.95,27.25,861,1205,623,1115,1067,675
1308,G,23.75,23.6,24.1,1406,866,577,688,947,1363
1309,R,17.1,17.2,17.3,424,587,340,434,555,842
1310,R,16.3,16.35,16.45,764,1223,855,834,1230,1839
1311,G,0.0,0.0,0.0,0,0,0,0,0,0
1312,G,16.4,16.35,16.5,1492,1441,961,1032,1437,2563
1313,G,16.3,16.2,16.35,1696,2654,1498,1301,2309,1962
1314,G,10.0,10.0,10.05,6172,9127,13340,13760,11500,9924
1315,R,71.1,71.3,71.4,14,23,11,19,20,21
1316,R,10.8,11.0,11.2,3991,1825,1104,2258,1749,1661
1319,G,77.8,77.5,78.6,5060,3752,5514,11767,9133,7273
1321,G,36.2,36.2,36.2,77,109,127,99,104,151
1323,R,31.25,31.3,31.3,9,35,44,42,60,59
1324,G,18.9,18.45,19.1,3220,3075,5523,4005,2038,1037
1325,R,22.4,22.55,22.65,118,69,74,87,137,361
1326,G,64.9,64.2,64.9,3876,4621,3232,3828,3764,3174
1333,G,0.0,0.0,0.0,0,0,0,0,0,0
1336,R,20.3,20.45,20.6,95,52,40,51,121,413
1337,G,7.15,7.09,7.15,272,293,210,274,866,859
1338,R,37.85,38.15,38.55,303,107,58,155,158,138
1339,R,64.7,67.6,68.0,2879,1438,825,1418,786,514
1340,G,11.45,11.45,11.45,27,55,73,85,357,289
1341,G,63.2,63.0,63.2,19,13,14,10,10,13
1342,G,113.5,113.0,114.0,558,397,418,476,531,2118
1402,G,30.85,30.75,30.9,6463,7722,5988,6990,6978,8217
1408,G,0.0,0.0,0.0,0,0,0,0,0,0
1409,R,15.3,15.35,15.4,1738,1576,1150,1699,1758,2127
1410,G,37.3,37.25,37.7,135,46,40,32,50,92
1413,R,8.12,8.15,8.18,6,18,22,42,49,51
1414,G,17.5,17.45,17.5,121,69,60,97,130,161
1416,G,10.85,10.85,10.9,212,245,171,155,274,346
1417,R,12.05,12.15,12.2,132,157,128,293,428,2760
1418,G,20.55,20.4,20.75,7,23,18,19,34,36
1419,G,45.2,44.9,45.25,47,45,43,41,108,87
1423,G,30.5,30.5,30.5,52,153,123,62,133,145
1432,R,17.15,18.3,18.5,1589,711,257,195,559,827
1434,G,25.55,25.3,25.55,1543,1388,905,922,1097,1056
1435,R,39.1,41.1,41.1,49,21,15,30,15,12
1436,R,77.0,77.4,77.5,38,130,166,144,104,86
1437,R,29.7,29.95,30.0,104,163,242,198,206,442
1438,G,30.3,30.2,30.35,16,26,71,54,67,116
1439,G,22.8,22.8,22.8,1,8,10,24,30,62
1440,R,15.3,15.5,15.6,1473,1371,970,818,883,954
1441,G,13.3,13.3,13.3,17,14,23,39,66,58
1442,R,37.75,37.95,38.15,1181,895,680,649,807,953
1443,R,28.5,28.7,28.7,15,36,23,33,31,169
1444,R,10.45,10.5,10.55,2157,1312,1005,1998,2491,2634
1445,R,20.15,20.2,20.35,195,167,146,433,362,314
1446,R,39.05,39.4,39.65,236,265,133,134,220,141
1447,G,7.79,7.76,7.79,846,1150,726,617,790,992
1449,R,22.4,22.95,23.0,2502,3688,3584,1601,1039,625
1451,R,18.9,19.05,19.2,238,102,82,94,160,283
1452,R,16.5,16.6,16.6,130,91,73,65,78,82
1453,R,14.25,14.3,14.5,90,321,423,204,230,391
1454,G,17.25,17.25,17.35,96,111,64,82,121,112
1455,G,10.9,10.75,10.95,698,1076,869,575,531,576
