id,yVolume,ma5,ma20,ma60
1519,10252,26041,12689,6702
1520,0,0,0,0
1521,10,13,14,18
1522,1062,1563,3236,3686
1523,0,0,0,0
1524,1731,2766,4822,7091
1525,13,31,21,34
1526,351,191,248,454
1527,67,120,136,160
1528,778,287,375,394
1529,20193,15531,8364,3894
1530,34,27,25,32
1531,37,54,64,74
1532,352,239,223,271
1533,65,130,145,257
1535,62,102,82,67
1536,596,1788,1673,2140
1537,34,41,43,94
1538,9,5,18,13
1539,204,342,540,1672
1540,49,50,93,134
1541,9,6,12,25
1558,60,48,76,114
1560,15022,7467,4056,6572
1565,70,116,103,202
1566,0,0,0,0
1568,82,135,270,577
1569,169,174,189,296
1570,52,51,45,43
1580,94,119,105,87
1582,84,79,81,131
1583,12,5,5,7
1584,28135,8625,12312,10987
1586,73,81,67,119
1587,62,64,60,77
1589,934,1035,387,320
1590,433,744,478,617
1591,748,508,182,424
1592,0,0,0,0
1593,44,41,21,44
1595,23,23,17,32
1597,18,40,32,78
1598,75,115,265,294
1599,183,81,57,71
1601,0,0,0,0
1603,230,307,325,341
1604,301,239,263,392
1605,27750,56259,69859,79915
1606,0,0,0,0
1608,1002,493,555,1410
1609,2279,4668,5310,5119
1611,332,390,560,795
1612,2674,1915,858,1050
1613,0,0,0,0
1614,27,21,20,48
1615,168,75,40,34
1616,173,79,75,119
1617,19,59,44,31
1618,1466,1735,998,1205
1626,162,70,52,83
1701,12810,15372,23347,8759
1702,173,218,196,337
1704,0,0,0,0
1707,306,618,1042,810
1708,1702,2086,1776,3504
1709,379,383,484,732
1710,777,638,1758,1283
1711,697,565,2050,1613
1712,777,1028,926,1970
1713,162,132,97,66
1714,400,699,1425,1471
1715,0,0,0,0
1716,0,0,0,0
1717,678,1309,1703,1557
1718,3645,2729,6039,4219
1720,2099,3352,10664,4210
1721,432,610,787,1447
1722,1467,1424,1311,1373
1723,101,143,187,223
1724,0,0,0,0
1725,23,19,21,51
1726,15,23,21,17
1727,167,243,275,572
1729,0,0,0,0
1730,18,20,15,30
1731,165,183,747,391
1732,213,408,1429,796
1733,195,205,352,312
1734,2051,1509,6561,4085
1735,1,7,6,7
1736,2483,4856,2376,3042
1737,98,106,97,120
1742,73,39,38,39
1752,8306,18049,27138,10081
1760,7060,6251,15521,15146
1762,2021,1165,3298,1617
1773,101,150,146,284
1776,2,9,12,17
1777,111,108,286,211
1781,49,75,331,167
1783,952,2006,3492,1469
1784,230,182,382,341
1785,720,1011,870,1768
1786,242,422,1304,569
1787,0,0,0,0
1788,25,20,14,21
1789,1056,1144,2797,1831
1795,16581,9802,12034,15053
1796,73,36,264,113
1799,1,5,9,12
1802,2544,4283,16795,14266
1805,24,92,32,20
1806,178,192,284,646
1807,0,0,0,0
1808,289,342,475,292
1809,6072,1502,792,924
1810,6059,5087,15747,11488
1813,85,36,43,82
1815,1966,2690,1038,1733
1817,111,153,142,90
1902,0,0,0,0
1903,47,53,53,70
1904,554,1286,702,732
1905,442,595,590,788
1906,57,131,140,392
1907,1039,1123,1174,2400
1909,4489,10152,6568,3699
2002,13428,18843,49931,35224
2006,1106,706,2000,1636
2007,1163,1470,4786,2198
2008,17,38,45,33
2009,12117,4215,3197,6990
2010,303,305,619,550
2012,53,49,226,118
2013,156,129,214,266
2014,20324,12914,37073,20346
2015,118,148,193,254
2017,427,1081,1102,646
2020,88,153,187,232
2022,953,448,1015,863
2023,1959,2157,7890,4618
2024,5,39,61,44
2025,62,157,368,239
2027,9614,7237,16867,14450
2028,1750,1211,2716,1411
2029,423,337,656,450
2030,662,919,2502,2223
2031,2071,1574,3304,2202
2032,304,447,2461,1139
2033,435,432,1415,579
2034,585,954,1954,2096
2035,30,17,25,16
2038,996,931,3556,1830
2049,1520,1576,998,1185
2059,146,223,195,348
2061,88,63,68,108
2062,228,337,235,413
2063,85,232,292,153
2064,22,24,44,42
2065,78,81,80,71
2066,62,77,120,259
2067,34,21,22,26
2069,305,412,1087,665
2070,38,46,60,108
2101,260,559,465,569
2102,133,382,407,619
2103,782,1014,766,935
2104,993,895,1171,1592
2105,2191,2610,2032,2904
2106,164,299,368,479
2107,65,302,144,201
2108,317,1031,1125,992
2109,62,259,130,92
2114,12,21,15,29
2115,28,45,24,34
2201,14051,29056,24623,29547
2204,804,1787,2055,2552
2206,1375,1105,2378,3059
2207,290,258,201,235
2208,1161,1527,2887,4144
2211,220,147,2695,2318
2221,239,86,75,123
2227,14,28,37,48
2228,142,183,152,245
2230,3711,3755,1630,1209
2231,198,464,729,850
2233,118,97,108,123
2235,54,13,7,17
2236,560,926,774,453
2239,63,46,64,109
2241,39,29,26,36
2243,143,253,662,290
2247,58,58,37,57
2250,13,12,13,40
2301,6183,5786,10394,8738
2302,966,446,350,786
2303,68129,72817,53854,67206
2305,429,481,767,5189
2308,4971,6404,4742,6005
2311,0,0,0,0
2312,2834,2976,3058,7804
2313,19116,14466,9054,13006
2314,361,414,500,1101
2315,0,0,0,0
2316,82,65,100,139
2317,22096,27133,29403,38828
2321,21,12,14,18
2323,1338,2658,2074,3388
2324,8614,8201,14335,13326
2325,0,0,0,0
2326,0,0,0,0
2327,2591,5817,3002,3277
2328,1218,2558,2754,4750
2329,1131,1555,1318,2466
2330,21749,30201,27088,39631
2331,583,653,2052,1900
2332,1908,2131,4833,2403
2336,0,0,0,0
2337,3987,5762,12757,11952
2338,19369,13226,7583,10030
2340,600,993,977,2724
2341,0,0,0,0
2342,208,468,522,1778
2344,10520,15995,10997,14380
2345,2236,3949,2372,2911
2347,2963,2475,5648,5014
2348,34,49,63,123
2349,985,771,849,1059
2350,0,0,0,0
2351,1452,1349,972,1862
2352,2007,2205,5374,5001
2353,3457,6127,6920,9721
2354,3475,3264,2487,2967
2355,166,395,426,922
2356,6017,5356,11884,10737
2357,1533,1376,2761,2841
2358,12837,3478,2345,2647
2359,4155,6097,3144,2791
2360,1693,1432,847,1197
2361,0,0,0,0
2362,96,108,147,147
2363,806,1643,2329,2235
2364,445,383,580,2436
2365,260,160,191,228
2367,2487,4671,3659,10105
2368,6597,8218,5426,8859
2369,554,481,426,840
2371,2486,2742,7420,8270
2373,53,58,81,72
2374,281,358,412,643
2375,359,604,315,394
2376,5195,6381,10633,10052
2377,1308,1765,4741,4210
2379,2212,3897,3410,4346
2380,847,1383,750,1039
2381,0,0,0,0
2382,5051,5999,10662,8473
2383,1060,1762,2660,3385
2384,0,0,0,0
2385,1105,1282,2180,1762
2387,141,323,375,656
2388,5135,6844,9611,20840
2390,793,812,714,1115
2391,0,0,0,0
2392,619,579,735,1644
2393,423,450,418,947
2395,1042,586,558,879
2396,0,0,0,0
2397,34,253,84,43
2399,1567,1089,2944,3867
2401,651,1578,1068,1599
2402,1896,1780,2574,5452
2403,0,0,0,0
2404,3923,1188,832,741
2405,787,475,786,1835
2406,843,834,1231,2220
2408,10033,12042,7437,10566
2409,29434,38827,46224,45994
2410,0,0,0,0
2411,0,0,0,0
2412,8653,7672,6925,8713
2413,5459,2453,1559,4372
2414,76,61,101,113
2415,333,115,91,112
2417,158,231,533,783
2418,0,0,0,0
2419,2078,9687,3822,3683
2420,71,75,67,115
2421,692,1426,1125,2309
2423,198,170,128,144
2424,28,31,89,60
2425,1160,1181,2543,1745
2426,301,425,264,385
2427,151,163,151,249
2428,2209,2516,881,482
2429,16,43,18,22
2430,108,117,117,99
2431,210,382,172,157
2432,0,0,0,0
2433,21,12,13,20
2434,81,49,38,37
2436,4687,1663,904,2501
2437,0,0,0,0
2438,32,45,73,48
2439,189,339,485,1113
2440,46,65,63,155
2441,1008,967,3760,2245
2442,430,393,408,588
2443,35,56,57,91
2444,2294,2289,4634,2583
2446,0,0,0,0
2447,0,0,0,0
2448,0,0,0,0
2449,2643,2523,4706,4898
2450,63,81,66,64
2451,191,219,284,328
2452,0,0,0,0
2453,80,57,84,72
2454,7051,7271,6058,6838
2455,5523,7978,3715,3469
2456,0,0,0,0
2457,4218,2414,6759,6567
2458,1936,3609,1756,2228
2459,37,48,43,52
2460,80,662,285,732
2461,92,124,142,211
2462,181,165,572,435
2463,0,0,0,0
2464,108,142,192,350
2465,5788,4336,7446,6786
2466,53,72,59,69
2467,48,55,44,107
2468,9792,3011,1937,7333
2469,0,0,0,0
2471,308,205,179,147
2472,159,561,260,278
2473,0,0,0,0
2474,1115,1424,3222,3876
2475,0,0,0,0
2476,268,386,468,1242
2477,35,82,51,120
2478,54,62,66,132
2479,0,0,0,0
2480,119,219,189,161
2481,2360,2540,2394,3609
2482,4256,6908,3396,3464
2483,93,149,171,348
2484,464,559,1276,2101
2485,374,739,1161,920
2486,1392,2256,3480,4467
2488,373,129,85,175
2489,759,739,1110,2501
2491,43,153,128,125
2492,1108,1694,1358,1851
2493,620,287,129,116
2494,0,0,0,0
2495,5675,3015,4723,4793
2496,2,7,18,18
2497,1180,1255,1548,4556
2498,13876,21627,17936,24155
2499,0,0,0,0
2501,999,919,787,803
2504,1129,876,1124,1641
2505,82,109,117,136
2506,91,268,274,277
2509,33,34,29,36
2511,3557,1468,747,690
2514,65,122,154,176
2515,2381,1715,1686,2395
2516,1442,334,162,157
2520,667,555,686,828
2524,0,52,30,27
2526,0,0,0,0
2527,110,66,78,121
2528,20,374,139,350
2530,661,604,466,1361
2534,625,751,1659,1137
2535,169,172,230,301
2536,45,64,73,130
2537,751,503,466,639
2538,546,704,566,588
2539,109,188,224,328
2540,329,95,245,285
2542,2484,1849,9461,6222
2543,235,146,161,95
2545,259,162,146,222
2546,290,161,109,80
2547,283,327,346,610
2548,348,305,281,336
2596,27,47,41,42
2597,183,106,172,128
2601,1533,1160,2179,1937
2603,19448,19571,29773,31754
2605,1937,1969,4742,3669
2606,2063,3329,11378,8670
2607,4585,2284,3818,3651
2608,183,979,549,353
2609,22324,23303,53638,44111
2610,55461,31756,41163,48831
2611,555,507,1450,1125
2612,732,927,3388,1442
2613,262,309,994,756
2614,7710,7239,6453,6397
2615,16064,15492,30908,20552
2616,635,280,154,212
2617,1350,1215,1916,1328
2618,67939,26112,35810,44454
2628,0,0,0,0
2630,14,24,36,56
2633,3813,3454,3716,3432
2634,6085,5750,9872,12010
2636,686,997,2076,1798
2637,3439,4451,14661,9878
2640,20,44,56,43
2641,1664,1515,6477,3943
2642,303,1801,1199,545
2643,51,38,44,62
2701,121,127,92,147
2702,291,338,504,621
2704,215,227,174,149
2705,58,105,253,235
2706,98,132,166,181
2707,915,1217,1714,1415
2712,1,7,14,12
2718,1,6,3,3
2719,12,20,43,30
2722,23,49,104,106
2723,1265,2143,2235,1769
2724,0,1,0,1
2726,142,60,152,88
2727,770,771,899,954
2729,63,67,98,82
2731,1590,1393,5445,2574
2732,3424,1151,925,866
2734,168,146,297,196
2736,664,715,1545,1153
2739,133,62,108,82
2740,0,0,2,2
2743,883,749,2836,1818
2745,83,60,155,121
2748,3306,7041,3812,1707
2752,92,45,38,28
2753,1427,1262,1159,1124
2754,1323,600,657,954
2755,25,18,13,14
2756,38,57,46,44
2801,4448,5504,4269,6295
2809,950,1432,5600,3437
2812,7202,5432,4476,3800
2816,41,30,32,55
2820,384,345,347,570
2823,0,0,0,0
2827,0,0,0,0
2832,99,120,99,119
2833,0,0,0,0
2834,22292,25968,16981,36084
2836,397,519,305,371
2837,0,0,0,0
2838,649,523,656,1185
2841,0,0,0,0
2845,7963,5460,3621,4400
2847,0,0,0,0
2849,14,54,61,58
2850,188,183,226,327
2851,3534,3559,4976,2328
2852,188,304,245,218
2854,0,0,0,0
2855,499,583,490,710
2856,0,0,0,0
2867,4520,6490,11015,16451
2880,16345,12035,8353,9692
2881,12250,13692,11632,13955
2882,16048,30226,28348,28573
2883,19859,21354,18123,30097
2884,18212,20659,15307,23247
2885,12736,14159,22125,20344
2886,9955,14767,12524,17416
2887,12143,14074,11744,15506
2888,39929,28391,21418,26103
2889,7651,5179,6721,8032
2890,20017,14977,32925,29419
2891,20674,30340,35510,37237
2892,22997,17115,12008,14669
2897,26028,6372,2450,2045
2901,2,7,20,22
2903,633,1167,2069,1116
2904,14,25,18,31
2905,80,138,188,400
2906,615,531,1372,1875
2908,101,119,89,98
2910,14,16,21,23
2911,246,183,895,392
2912,1620,1166,919,1220
2913,520,515,894,1991
2915,2255,2413,6843,6360
2916,1301,1138,311,120
2921,0,0,0,0
2923,11,17,19,12
2924,38,21,12,5
2926,33,18,25,27
2928,0,0,0,0
2929,3344,4204,7949,3863
2936,0,0,0,0
2937,65,17,12,13
2939,25,63,179,243
2945,2,6,9,19
2947,10,9,4,6
3002,110,94,85,190
3003,411,292,245,476
3004,980,1186,509,299
3005,421,558,773,1047
3006,3079,5648,2927,5412
3008,412,578,459,649
3009,0,0,0,0
3010,139,167,145,158
3011,658,489,948,644
3013,2482,3114,8457,3374
3014,679,819,688,713
3015,83,68,70,73
3016,290,534,518,1002
3017,1240,2813,3562,5996
3018,0,0,0,19
3019,295,632,480,1032
3020,0,0,0,0
3021,65,62,108,172
3022,853,1753,2054,2759
3023,725,479,354,552
3024,413,317,434,1053
3025,241,393,533,1866
3026,91,144,148,151
3027,12324,11800,13753,11395
3028,520,322,219,260
3029,155,264,155,193
3030,210,332,301,425
3031,47,81,92,122
3032,39,33,44,65
3033,722,626,584,850
3034,6280,8936,8279,6464
3035,9395,11027,11230,18783
3036,1323,717,1898,1642
3037,13344,22541,25445,37542
3038,642,497,828,1097
3040,3,18,13,14
3041,880,617,630,751
3042,1308,1267,1031,1099
3043,33,32,97,381
3044,1609,1406,1834,1442
3045,4891,2805,2187,3149
3046,638,1289,1513,8004
3047,1767,2957,3627,7640
3048,274,249,284,389
3049,426,785,1044,1403
3050,441,539,1408,1550
3051,298,299,503,876
3052,67,68,89,121
3053,0,0,0,0
3054,6,11,29,18
3055,65,103,65,66
3056,697,681,488,851
3057,60,40,102,115
3058,122,124,146,169
3059,1402,1051,1182,3227
3060,174,124,143,178
3061,0,0,0,0
3062,2169,1841,2030,4953
3063,0,0,0,0
3064,49,52,18,7
3066,145,101,144,151
3067,1,2,2,2
3068,0,0,0,0
3069,0,0,0,0
3071,177,96,96,179
3073,7,34,12,14
3078,296,206,320,330
3079,0,0,0,0
3080,0,0,0,0
3081,2973,1993,1690,3963
3083,933,2103,1926,950
3085,19,10,10,14
3086,26,47,71,117
3087,0,0,0,0
3088,1475,482,314,243
3089,44,64,181,153
3090,193,345,504,379
3092,313,225,218,594
3093,1747,755,372,209
3094,180,639,238,204
3095,9,12,12,25
3099,0,0,0,0
3105,15529,11967,4981,5191
3114,70,55,82,123
3115,20,18,8,10
3118,37,20,23,19
3122,105,126,170,503
3126,0,0,0,0
3128,3101,4293,3525,9772
3130,15,10,10,10
3131,64,106,61,165
3138,318,358,365,628
3141,5362,8877,3128,3935
3142,0,0,0,0
3144,0,0,0,0
3147,156,75,125,203
3149,284,350,446,1244
3152,30,59,56,89
3162,2350,2622,5531,3134
3163,3908,2589,1395,2612
3164,28,64,437,296
3167,35,22,35,72
3169,292,590,429,900
3171,27,19,20,14
3176,121,115,223,310
3178,151,216,106,207
3188,106,166,183,190
3189,4506,6400,9072,15802
3191,14,32,111,67
3202,190,114,150,241
3205,107,189,355,1230
3206,200,173,140,140
3207,3311,1294,1396,5447
3209,506,730,506,621
3211,364,158,109,136
3213,4,24,18,31
3217,102,346,225,519
3218,581,767,681,721
3219,99,178,63,56
3221,188,319,418,614
3224,179,111,234,337
3226,1,0,1,1
3227,230,274,353,422
3228,2501,3221,1670,1925
3229,16,13,18,36
3230,156,116,119,388
3231,11588,9843,15809,11883
3232,97,142,190,402
3234,798,828,410,801
3236,190,225,1885,1285
3252,458,475,860,508
3257,35,38,34,44
3259,201,113,49,31
3260,1802,2154,1210,1666
3264,1417,1918,1761,3867
3265,792,1634,1209,1460
3266,59,52,49,54
3268,78,43,64,91
3271,0,0,0,0
3272,855,3944,1843,3656
3276,65,59,57,78
3284,113,279,181,121
3285,9,44,30,26
3287,61,51,110,265
3288,15,10,10,11
3289,7268,3325,3334,7793
3290,1463,595,671,717
3291,0,0,0,0
3293,2915,3623,2804,1624
3294,140,99,146,165
3296,407,290,286,758
3297,380,375,335,1030
3298,0,0,0,0
3299,0,0,0,0
3303,59,67,98,144
3305,131,187,263,530
3306,53,97,78,302
3308,30,43,44,58
3310,58,66,74,76
3311,18,12,19,25
3312,156,182,148,232
3313,29,20,37,51
3315,0,0,0,0
3317,241,269,255,539
3321,76,83,232,155
3322,513,529,347,768
3323,91,98,94,244
3324,342,576,1123,1562
3325,60,60,51,137
3332,22,40,22,25
3338,248,142,109,159
3339,60,72,177,160
3346,2368,907,1398,1366
3349,2,5,6,8
3354,23,23,93,136
3356,1865,2198,2515,8399
3357,32,46,33,47
3360,92,69,100,70
3362,578,793,2360,2938
3363,120,124,123,336
3367,0,0,0,0
3369,0,0,0,0
3372,136,200,196,392
3373,80,139,828,369
3374,1409,1944,1213,2214
3376,198,243,228,286
3379,97,63,47,34
3380,3241,2441,1560,2223
3383,0,0,0,0
3388,26,22,27,36
3389,0,0,0,0
3390,165,120,143,287
3402,164,130,125,290
3406,2240,2934,2329,3471
3413,191,323,352,581
3416,39,64,44,107
3419,2259,967,2421,3385
3426,3,1,1,1
3428,0,0,0,0
3430,56,86,126,210
3431,0,0,0,0
3432,177,300,355,1284
3434,226,188,125,771
3437,90,110,122,129
3438,509,305,298,341
3441,307,286,546,1799
3443,6640,8058,7147,8728
3444,523,696,938,1429
3447,125,532,1214,405
3450,86,134,127,203
3452,0,0,0,0
3454,7780,10689,10239,14046
3455,978,455,377,487
3465,27,12,9,15
3466,677,798,2376,1190
3474,0,0,0,0
3479,7127,8779,7554,2782
3481,27635,45707,40027,54636
3483,133,107,141,413
3484,31,48,60,142
3489,10,13,15,15
3490,63,73,122,199
3491,627,568,971,2180
3492,25,21,125,140
3494,1107,876,1576,1568
3498,879,629,364,267
3499,253,423,658,1424
3501,396,165,172,209
3504,908,1392,1163,2814
3508,521,881,1395,1294
3511,86,174,235,734
3512,36,24,23,22
3514,0,0,0,0
3515,3153,3631,5221,4126
3516,60,16,77,82
3518,144,151,167,202
3519,0,0,0,0
3520,385,579,648,1661
3521,408,491,707,677
3522,32,27,25,26
3523,43,72,27,50
3526,67,107,86,198
3527,128,177,150,204
3528,50,17,16,20
3529,481,599,776,1125
3530,149,576,184,137
3531,29,28,24,104
3532,895,1215,1106,2310
3533,569,873,621,717
3534,0,0,0,0
3535,395,1006,907,2599
3536,32,33,47,44
3537,134,95,49,57
3540,267,106,229,194
3541,22,29,40,61
3543,41,48,28,23
3545,2460,4284,3584,5629
3546,226,274,286,187
3548,258,201,173,167
3550,19,31,42,62
3551,23,22,24,52
3552,890,1460,1113,1922
3553,0,0,0,0
3555,2,3,12,11
3556,53,70,59,95
3557,255,131,54,130
3558,1396,2092,2531,5180
3559,0,0,0,0
3561,0,0,0,0
3562,0,0,0,0
3563,63,145,78,94
3564,93,157,105,111
3567,16,59,54,46
3570,32,19,9,8
3573,0,0,0,0
3576,2936,3756,5611,7502
3577,140,219,370,178
3579,0,0,0,0
3580,359,443,441,796
3581,29,24,21,27
3582,0,0,0,0
3583,428,381,251,478
3584,0,0,0,0
3587,5131,2000,1755,1993
3588,281,318,312,1572
3591,727,537,268,328
3592,1230,1816,1252,1392
3593,15,20,14,17
3594,4533,2592,2280,1436
3596,694,650,657,1628
3597,21,64,34,59
3598,0,0,0,0
3599,0,0,0,0
3605,145,146,140,293
3607,131,82,104,136
3609,31,18,49,32
3611,7,32,25,31
3614,0,0,0,0
3615,32,58,47,56
3617,551,494,358,678
3622,66,159,106,110
3623,6,15,35,142
3624,1103,1595,861,1287
3625,140,341,233,546
3628,355,133,179,132
3629,0,1,1,3
3630,83,308,264,698
3631,26,32,36,88
3632,40,18,16,13
3638,0,0,0,0
3642,0,0,0,16
3645,143,167,182,360
3646,30,13,20,31
3652,97,38,115,81
3653,392,1019,1150,1363
3658,0,0,0,0
3661,4501,4729,4604,6345
3662,0,0,0,0
3663,25,42,34,55
3664,357,142,115,125
3665,2062,1624,1832,2466
3666,52,78,393,237
3669,189,425,791,413
3672,11,5,21,25
3673,451,555,485,724
3675,516,855,809,1710
3679,32,70,153,102
3680,2597,2125,1450,1605
3682,2822,2008,1752,1684
3684,3,35,23,46
3685,272,644,225,222
3686,277,724,1179,748
3687,504,1060,1390,862
3689,82,102,151,216
3691,142,127,273,350
3693,4022,3810,2257,1785
3694,82,114,105,398
3697,0,0,0,0
3698,0,0,0,0
3701,1814,539,331,701
3702,3154,2685,5879,4451
3703,1317,1206,930,1549
3704,26706,19372,9547,5440
3705,2751,1963,6479,2605
3706,1488,1664,2584,2198
3707,1786,2742,2621,4427
3708,5183,3981,2366,2155
3709,34,21,15,31
3710,1333,1027,1502,2169
3711,11624,14071,13237,12846
3712,489,1566,1379,561
3713,243,324,371,261
3714,7818,7194,3638,3378
3715,439,1256,750,773
4102,1922,2736,9700,5669
4103,0,0,0,0
4104,322,323,414,276
4105,764,1553,2297,2930
4106,1934,1309,3715,2011
4107,94,96,185,174
4108,88,127,205,205
4109,153,76,151,114
4111,424,344,1834,797
4113,2798,1499,510,521
4114,13617,22275,39647,22442
4116,302,335,1572,1471
4119,195,200,382,618
4120,60,49,84,95
4121,1353,1377,4944,2230
4123,479,641,1747,1351
4126,120,115,469,272
4127,191,196,558,292
4128,3242,3126,6461,8417
4129,1855,1052,2968,1397
4130,1781,4003,14425,5464
4131,5,8,6,5
4133,765,708,2449,1343
4137,89,249,996,685
4138,38,49,149,82
4139,85,41,58,62
4141,0,0,0,0
4142,786,658,1395,1449
4144,0,0,0,0
4147,543,665,1155,1041
4148,587,206,159,325
4152,0,0,0,0
4153,373,471,1030,508
4154,17,17,51,37
4155,2822,1489,3106,1773
4157,955,1169,4526,2790
4160,47,32,59,123
4161,137,178,512,491
4162,5874,5957,8917,11955
4163,315,559,1081,472
4164,434,271,302,490
4167,6144,12418,40043,14142
4168,766,640,2762,3608
4171,1742,2728,3503,1535
4173,169,233,1264,681
4174,237,291,699,541
4175,306,270,376,174
4180,0,0,0,0
4183,1,5,16,13
4188,34,31,82,64
4190,611,237,416,395
4192,89,34,35,52
4198,0,8,10,16
4205,8,8,8,12
4207,172,112,111,262
4303,23,39,55,73
4304,217,68,92,96
4305,1,4,3,6
4306,910,378,426,581
4401,17,24,20,31
4402,136,244,314,456
4406,22,17,28,40
4408,0,0,0,0
4413,38,26,24,117
4414,0,0,0,0
4415,0,0,0,0
4416,3,2,3,4
4417,928,279,195,134
4419,6,3,2,1
4420,4,4,5,8
4426,1270,446,612,456
4429,0,0,0,0
4430,3,13,10,10
4432,149,252,501,771
4433,8,26,26,49
4438,135,172,125,295
4439,5,4,12,22
4440,10,38,38,30
4502,8,9,7,11
4503,367,272,788,440
4506,30,31,32,68
4510,19,48,58,50
4513,239,299,340,292
4523,69,100,181,203
4526,114,62,73,81
4527,49,68,35,62
4528,10,18,15,29
4529,25,32,36,52
4530,31,24,29,25
4532,160,195,260,382
4533,62,79,91,200
4534,16,55,80,172
4535,2,6,4,6
4536,755,850,652,1017
4538,5,20,18,10
4540,37,48,53,66
4541,206,674,706,1146
4542,2,14,5,19
4543,81,124,178,486
4545,54,99,75,42
4549,16,25,20,54
4550,77,26,18,37
4551,189,264,332,557
4552,95,121,67,65
4554,4,13,18,33
4555,9,10,9,22
4556,3,1,1,3
4557,55,87,68,110
4558,14,9,13,15
4560,38,39,35,45
4561,33,22,19,23
4562,17,37,51,129
4563,276,387,284,139
4564,165,169,346,246
4566,229,647,572,960
4568,0,3,3,7
4571,29,20,13,15
4572,151,280,337,347
4576,39,56,42,78
4577,19,19,39,65
4580,19,41,34,36
4581,6,14,9,9
4583,42,38,16,21
4584,17,24,22,45
4609,5,2,2,5
4702,42,49,101,241
4703,0,0,0,0
4706,13,7,13,10
4707,333,286,235,310
4711,31,19,21,44
4712,75,34,16,12
4714,95,80,97,105
4716,61,116,193,156
4720,61,85,137,387
4721,193,321,662,979
4722,37,36,62,61
4725,0,0,0,0
4726,347,418,811,1224
4728,90,74,76,88
4729,39,29,49,134
4733,0,0,0,0
4735,31,68,238,109
4736,424,552,1268,982
4737,24,26,23,26
4739,277,408,829,1632
4741,7,15,9,18
4743,6711,5651,8436,10781
4744,67,136,197,137
4745,8,9,28,30
4746,2302,3227,12153,5160
4747,4311,1343,2708,922
4754,26,17,9,13
4755,320,517,529,1147
4760,20,18,20,29
4762,0,0,0,0
4763,16287,12943,6626,3940
