id,kbar,yOpen,yClose,yHigh,yVolume,ma5,ma20,ma60,ma120,ma240
0015,G,0.0,0.0,0.0,0,0,0,0,0,0
0050,G,124.0,124.0,124.35,3869,10545,8926,9915,9712,11248
0051,R,70.3,70.45,70.7,53,104,110,110,77,56
0052,G,115.0,115.0,115.45,110,194,293,326,312,334
0053,G,67.1,66.75,67.1,4,9,10,11,9,8
0054,G,0.0,0.0,0.0,0,0,0,0,0,0
0055,G,23.26,23.14,23.3,99,253,304,258,223,227
0056,G,35.27,35.11,35.31,22352,26877,51061,52902,36899,34945
0057,G,91.85,91.8,91.85,3,18,9,10,10,9
0058,G,0.0,0.0,0.0,0,0,0,0,0,0
0059,G,0.0,0.0,0.0,0,0,0,0,0,0
0060,G,0.0,0.0,0.0,0,0,0,0,0,0
0061,G,17.75,17.57,17.84,398,364,384,245,192,191
0080,G,0.0,0.0,0.0,0,0,0,0,0,0
0081,G,0.0,0.0,0.0,0,0,0,0,0,0
1101,G,35.55,35.4,35.55,12160,26147,18191,18820,22083,25234
1102,G,39.85,39.5,39.85,3231,4612,6731,6969,5683,6458
1103,G,18.95,18.5,18.95,663,523,591,1259,952,637
1104,G,29.2,28.6,29.2,926,1075,1796,2494,2533,1502
1107,G,0.0,0.0,0.0,0,0,0,0,0,0
1108,G,16.2,16.1,16.2,1618,1257,2147,1563,2221,1311
1109,G,18.15,18.1,18.3,58,229,313,235,255,207
1110,G,18.9,18.8,19.2,79,100,250,362,323,219
1201,R,19.0,19.05,19.05,212,324,415,514,490,415
1203,R,41.0,41.45,41.45,9,8,16,22,29,28
1210,R,54.5,54.6,54.9,1153,2925,6867,4454,3618,2271
1213,G,0.0,0.0,0.0,1,3,6,21,26,21
1215,G,96.1,95.6,96.5,497,1235,846,1117,1522,952
1216,G,72.2,71.8,72.2,2782,5358,7487,7887,7399,7738
1217,G,13.05,12.95,13.15,2597,6995,11137,6732,4153,2866
1218,G,23.85,23.65,24.1,1604,1551,1451,2627,2667,2702
1219,G,20.0,19.95,20.05,351,284,482,770,1356,1127
1220,G,14.15,13.85,14.15,124,133,186,236,653,445
1225,G,55.3,55.2,55.6,53,197,95,200,160,97
1227,G,38.35,38.1,38.35,398,524,643,958,982,742
1229,G,60.1,59.6,60.2,593,1266,1678,1557,1500,1244
1231,G,84.1,83.5,84.2,420,443,297,291,299,252
1232,G,144.0,143.0,144.0,38,35,36,52,51,62
1233,G,35.6,35.6,35.6,7,10,21,44,36,23
1234,G,38.3,37.7,38.35,507,359,350,469,381,311
1235,R,82.3,82.5,83.0,4,9,36,16,19,20
1236,G,22.7,22.1,22.7,24,24,37,83,145,155
1240,R,45.95,46.35,46.5,16,38,32,28,61,46
1256,G,283.5,277.5,283.5,17,29,19,17,25,22
1258,G,0.0,0.0,0.0,0,0,0,1,72,233
1259,G,75.0,74.6,75.0,3,6,11,13,17,16
1262,G,0.0,0.0,0.0,0,0,0,0,0,0
1264,G,285.0,285.0,285.0,6,8,15,19,21,17
1268,G,141.5,139.0,142.5,130,250,273,344,372,274
1301,G,80.2,79.9,80.2,7234,10356,7227,9261,7509,7913
1303,G,66.1,65.5,66.4,4838,5655,4374,5617,5283,6321
1304,G,21.15,20.7,21.15,1162,2069,2545,1961,2024,2217
1305,G,23.4,23.0,23.6,1475,2323,4844,2480,2247,2614
1307,G,23.65,23.2,23.65,184,258,492,1019,737,438
1308,R,23.75,23.9,24.0,743,1304,1618,1207,1439,1635
1309,G,17.1,16.8,17.1,902,757,899,676,668,868
1310,G,15.3,15.1,15.35,607,902,1581,1626,3028,1739
1311,G,0.0,0.0,0.0,0,0,0,0,0,0
1312,G,16.65,16.35,16.65,2566,2294,2305,1842,2273,2908
1313,G,15.15,14.95,15.2,1405,1877,4379,3317,2253,1931
1314,G,9.23,9.23,9.26,3305,6557,9895,9240,9149,8965
1315,R,72.1,72.2,72.2,27,25,23,22,24,26
1316,G,11.75,11.6,11.75,3003,1942,1598,1240,1797,1497
1319,G,62.6,61.2,62.6,3405,7781,9473,6499,5859,5884
1321,G,34.45,34.35,34.6,146,84,107,108,192,190
1323,R,31.65,31.8,31.8,6,36,56,78,71,65
1324,G,11.85,11.75,11.85,32,110,68,72,60,45
1325,G,22.45,22.35,22.5,86,90,128,188,218,412
1326,G,61.3,60.5,61.4,6667,8744,4555,3699,3075,3093
1333,G,0.0,0.0,0.0,0,0,0,0,0,0
1336,G,21.9,21.75,21.95,52,72,105,192,347,564
1337,G,7.36,7.23,7.36,528,390,586,1458,1329,1151
1338,R,34.75,34.95,35.25,282,296,224,160,134,156
1339,G,46.35,46.1,46.35,107,148,159,153,240,212
1340,G,12.4,12.35,12.4,78,92,159,630,467,297
1341,R,67.2,67.5,67.5,22,10,12,10,10,13
1342,G,104.5,103.0,104.5,143,268,574,586,1568,2311
1402,G,28.7,28.6,28.75,3983,6311,5961,6965,6628,8595
1408,G,0.0,0.0,0.0,0,0,0,0,0,0
1409,G,16.4,16.35,16.5,1792,2343,1518,1816,2054,2226
1410,R,37.25,38.35,38.5,63,34,80,67,58,331
1413,G,8.55,8.51,8.55,31,22,42,56,55,97
1414,G,17.65,17.6,17.65,240,168,166,162,146,173
1416,R,10.1,10.15,10.2,119,129,180,393,497,339
1417,G,13.05,12.9,13.15,182,339,386,564,886,2731
