id,kbar,yOpen,yClose,yHigh,yVolume,ma5,ma20,ma60,ma120,ma240
0015,G,0.0,0.0,0.0,0,0,0,0,0,0
0050,G,126.75,126.6,127.05,5913,6425,9310,9320,9728,11160
0051,R,70.85,71.1,71.35,64,80,95,105,78,57
0052,G,117.8,117.6,118.45,273,301,289,308,312,335
0053,R,68.05,68.5,68.7,6,9,9,10,9,9
0054,G,0.0,0.0,0.0,0,0,0,0,0,0
0055,R,23.49,23.5,23.55,87,140,235,249,220,226
0056,G,35.45,35.35,35.59,14829,28383,35803,51704,36962,34998
0057,G,93.5,93.2,93.6,15,6,9,10,10,9
0058,G,0.0,0.0,0.0,0,0,0,0,0,0
0059,G,0.0,0.0,0.0,0,0,0,0,0,0
0060,G,0.0,0.0,0.0,0,0,0,0,0,0
0061,G,18.11,18.03,18.13,146,479,367,271,209,199
0080,G,0.0,0.0,0.0,0,0,0,0,0,0
0081,G,0.0,0.0,0.0,0,0,0,0,0,0
1101,G,35.3,35.3,35.6,21264,17412,18530,17336,21149,25297
1102,G,40.2,40.2,40.2,4715,4300,4986,6915,5625,6424
1103,G,18.65,18.65,18.85,372,391,506,1165,905,641
1104,G,27.75,27.75,27.95,375,894,1067,2471,2547,1511
1107,G,0.0,0.0,0.0,0,0,0,0,0,0
1108,G,14.95,14.95,15.0,387,1678,1822,1634,2027,1341
1109,R,18.15,18.2,18.3,120,144,304,233,254,207
1110,R,18.85,19.1,19.1,69,135,169,331,324,221
1201,G,19.0,18.95,19.1,263,260,318,496,457,415
1203,G,41.75,41.65,41.9,26,14,16,21,28,27
1210,G,54.9,54.3,55.0,1634,1588,5266,4461,3315,2281
1213,G,0.0,0.0,0.0,0,12,10,18,26,21
1215,G,96.9,96.4,96.9,511,608,820,1084,1349,950
1216,R,72.5,72.8,73.1,8182,5273,6768,7511,7216,7730
1217,G,13.15,12.85,13.15,5213,6076,9678,7323,4289,3001
1218,G,24.65,24.2,24.65,802,1233,1273,2307,2616,2718
1219,G,20.05,20.0,20.1,147,374,435,758,1016,1093
1220,G,14.65,14.35,14.65,167,537,260,259,465,432
1225,G,0.0,0.0,0.0,1,15,84,193,160,94
1227,G,38.4,38.25,38.4,473,380,559,852,981,741
1229,G,60.6,60.6,60.8,466,721,1178,1530,1497,1229
1231,G,85.9,85.7,86.4,137,185,298,290,296,253
1232,G,144.0,144.0,144.0,16,24,32,51,49,61
1233,R,35.35,36.2,36.2,20,10,18,42,35,23
1234,R,38.5,38.55,38.55,94,220,347,470,370,312
1235,G,73.7,73.4,75.0,26,16,38,17,20,16
1236,R,21.8,21.95,21.95,8,196,75,93,140,150
1240,R,44.95,45.95,46.0,45,30,32,27,34,45
1256,R,269.0,272.5,272.5,7,9,19,17,22,22
1258,G,0.0,0.0,0.0,0,0,0,0,35,180
1259,G,74.5,74.4,74.5,2,7,9,13,14,15
1262,G,0.0,0.0,0.0,0,0,0,0,0,0
1264,G,285.0,285.0,285.0,5,6,14,18,20,17
1268,G,145.5,145.0,145.5,58,118,218,315,338,276
1301,G,80.3,80.3,80.8,5648,6110,6908,8714,7561,7924
