id,kbar,yOpen,yClose,yHigh,yVolume,ma5,ma20,ma60,ma120,ma240
1516,G,17.8,17.7,17.8,57,62,64,46,110,215
1517,R,15.4,15.55,15.6,260,276,202,243,290,442
1519,G,275.5,263.5,277.5,7992,14419,10788,10470,11205,13513
1520,G,0.0,0.0,0.0,0,0,0,0,0,0
1521,R,36.85,37.05,37.2,43,36,46,120,113,71
1522,R,40.5,40.6,41.0,7542,7363,5223,12475,9622,6343
1523,G,0.0,0.0,0.0,0,0,0,0,0,0
1524,R,31.2,31.4,31.9,15753,13130,22336,14810,8560,7155
1525,G,79.0,78.2,79.0,200,168,156,165,532,339
1526,G,34.0,34.0,34.15,90,134,85,88,126,190
1527,G,40.6,40.35,40.6,118,185,107,145,207,229
1528,G,11.6,11.6,11.65,389,600,501,795,4245,2728
1529,R,29.7,29.75,29.85,415,542,599,1125,3935,5448
1530,R,30.35,30.4,30.55,20,31,32,27,33,36
1531,G,13.5,13.45,13.5,48,112,75,85,93,103
1532,G,37.65,37.2,37.7,1364,1110,595,785,1047,812
1533,R,56.4,56.8,57.2,434,307,213,337,1366,983
1535,R,54.1,54.2,54.3,23,47,55,73,183,204
1536,R,63.3,63.6,63.6,438,400,266,409,689,949
1537,R,133.0,133.5,133.5,78,71,78,129,129,98
1538,R,11.7,12.0,12.0,20,28,28,33,23,29
1539,R,23.55,23.7,23.8,107,130,135,130,194,517
1540,R,17.3,17.35,17.35,198,378,386,484,761,584
1541,R,35.2,35.3,35.5,39,76,81,35,61,59
1558,G,103.5,103.0,104.0,90,106,78,109,114,105
1560,G,177.5,177.5,178.0,1964,3422,5409,4853,4783,4138
1565,G,192.5,191.0,193.5,205,195,149,108,185,177
1566,G,0.0,0.0,0.0,0,0,0,0,0,0
1568,G,34.65,34.6,35.0,2369,5287,5322,4302,2573,1509
1569,G,22.8,22.55,22.8,88,89,68,104,183,262
1570,G,20.05,20.05,20.1,18,70,54,60,150,121
1580,R,154.5,155.5,155.5,129,311,218,164,221,213
1582,R,77.7,78.4,79.3,4912,4537,2331,963,566,340
1583,R,63.9,64.5,64.5,15,7,4,5,10,15
1584,G,34.7,34.45,35.15,2167,3507,3348,7909,6795,10768
1586,G,31.6,31.3,31.65,79,120,105,132,119,118
1587,G,22.65,22.55,22.65,71,77,67,169,370,224
1589,G,50.1,49.45,50.1,259,538,415,447,959,1433
1590,G,1100.0,1100.0,1105.0,331,301,563,507,595,647
1591,G,40.75,40.55,40.9,698,885,1002,1041,1400,1000
1592,G,0.0,0.0,0.0,0,0,0,0,0,0
1593,R,54.5,55.0,55.4,12,18,20,20,22,42
1595,G,38.15,38.05,38.2,24,23,18,20,39,38
1597,R,62.7,62.9,62.9,44,53,38,41,56,88
1598,R,36.2,37.9,39.0,4379,1494,567,327,416,421
1599,G,35.0,35.0,35.35,26,52,46,72,80,73
1601,G,0.0,0.0,0.0,0,0,0,0,0,0
1603,G,35.4,35.05,35.4,775,1279,1438,2801,2614,1649
1604,G,28.8,28.75,28.85,279,348,368,520,888,607
1605,G,38.2,38.05,38.7,13474,25108,13019,14868,24574,40928
1606,G,0.0,0.0,0.0,0,0,0,0,0,0
1608,G,19.6,19.6,19.7,404,705,672,1105,4086,3291
1609,R,33.3,33.5,33.75,5516,6442,5342,10121,27214,23717
1611,R,16.3,16.4,16.5,340,584,376,512,2351,2809
1612,G,24.7,24.7,24.7,324,757,847,2250,3730,2681
1613,G,0.0,0.0,0.0,0,0,0,0,0,0
1614,R,37.85,37.95,37.95,28,43,31,47,139,96
1615,G,38.7,38.5,38.7,40,55,46,71,139,117
1616,G,10.85,10.75,10.9,427,761,516,1057,1185,827
1617,R,16.15,16.55,16.55,62,28,34,41,78,71
1618,G,27.6,27.35,27.7,1100,3410,3315,5175,5760,3750
1626,G,16.5,16.45,16.65,51,31,75,99,156,133
1701,G,23.15,23.15,23.35,332,451,348,362,734,4167
1702,R,49.35,49.45,49.55,341,513,324,337,429,378
1704,G,0.0,0.0,0.0,0,0,0,0,0,0
1707,G,153.0,152.0,153.5,119,201,227,283,337,559
1708,R,31.35,31.4,31.5,449,651,512,684,1128,1877
1709,R,20.3,20.4,20.5,362,619,361,500,694,1254
1710,G,19.75,19.6,19.75,1211,2539,1618,1949,3088,2889
1711,R,19.7,19.8,20.0,973,826,1228,1273,2545,3057
1712,R,37.2,37.25,37.3,395,478,759,924,809,1245
1713,G,42.5,41.25,42.5,230,167,134,101,116,105
1714,G,8.98,8.96,8.98,1304,2149,1397,1065,1569,1536
1715,G,0.0,0.0,0.0,0,0,0,0,0,0
1716,G,0.0,0.0,0.0,0,0,0,0,0,0
1717,R,29.75,29.8,29.8,1188,2522,1269,1400,1436,1598
1718,G,8.18,8.14,8.2,1834,3391,1602,1564,1850,2875
1720,R,62.6,62.9,63.5,936,625,470,600,953,2380
1721,G,17.1,16.9,17.1,3245,4528,13081,4761,3025,3023
1722,G,62.7,61.9,62.7,1287,2006,1283,1834,1776,1618
1723,G,116.5,115.5,117.0,282,361,582,592,499,357
1724,G,0.0,0.0,0.0,0,0,0,0,0,0
1725,R,21.05,21.35,21.35,33,37,24,21,32,80
1726,R,74.4,74.6,74.6,31,39,16,13,19,20
1727,R,28.7,28.95,29.05,427,456,656,596,1847,2003
1729,G,0.0,0.0,0.0,0,0,0,0,0,0
1730,G,56.5,56.4,56.5,26,21,15,16,22,24
1731,G,21.7,21.7,21.8,200,294,818,394,438,442
1732,G,24.85,24.25,24.85,99,139,97,91,130,306
1733,G,27.9,27.75,27.95,138,245,120,136,329,340
1734,G,33.0,32.95,33.25,335,377,526,400,1287,2085
1735,R,16.8,17.0,17.0,3,6,6,6,15,39
1736,G,73.2,72.9,73.7,618,727,525,819,1046,1355
1737,R,33.85,34.1,34.1,88,154,188,1216,889,528
1742,G,17.65,17.5,17.75,139,557,175,94,289,244
1752,R,52.4,52.6,52.8,251,211,288,322,859,4662
1760,R,111.5,112.0,113.5,1254,932,2252,1146,1392,5042
1762,R,56.6,57.6,58.1,940,432,304,381,991,2028
1773,R,129.0,130.5,130.5,147,118,203,128,174,236
1776,G,17.05,17.05,17.05,6,20,32,29,58,143
1777,G,85.8,85.7,86.1,23,21,23,43,65,136
1781,G,14.2,13.85,14.2,54,69,181,100,71,101
1783,R,47.45,48.0,48.5,408,230,202,251,792,1805
1784,R,58.6,58.8,59.3,187,206,244,373,776,1111
1785,R,40.4,40.55,40.8,3711,2057,3947,2578,3526,2774
1786,R,77.8,78.4,79.1,239,142,159,470,737,741
1787,G,0.0,0.0,0.0,0,0,0,0,0,0
1788,R,136.0,136.5,136.5,19,13,17,21,23,24
1789,R,25.95,26.1,26.1,658,734,1034,729,1915,1756
1795,G,257.5,251.5,262.5,11007,9937,9777,5367,7625,10383
1796,G,80.4,79.8,80.4,22,54,39,66,151,331
1799,R,39.9,41.1,41.5,243,364,327,188,132,98
1802,G,19.3,19.0,19.3,4258,4564,4376,12478,16105,11930
1805,R,12.35,13.0,13.0,24,44,53,187,120,77
1806,R,9.33,9.35,9.45,601,517,270,346,1806,1144
1807,G,0.0,0.0,0.0,0,0,0,0,0,0
1808,R,94.0,94.8,94.8,639,1271,926,1100,840,588
1809,G,15.1,15.0,15.4,1056,733,1087,1644,1836,2014
1810,R,18.45,18.6,18.75,529,646,653,1597,2340,6449
1813,G,20.0,20.0,20.05,14,24,24,20,27,41
1815,R,17.1,17.6,17.75,20088,28476,41041,25999,16284,8647
1817,R,36.1,36.4,36.5,35,99,141,72,74,102
1902,G,0.0,0.0,0.0,0,0,0,0,0,0
1903,G,55.8,55.8,56.6,140,264,221,532,1290,828
1904,G,29.7,29.55,29.9,602,1261,764,1518,3676,3182
1905,G,21.65,21.55,21.85,1157,2284,2032,4035,17234,12606
1906,R,15.4,15.5,15.5,52,78,64,63,125,312
1907,G,30.65,30.65,30.85,2659,3349,2336,2321,6720,5357
1909,G,14.7,14.7,14.8,1043,1788,1472,1730,2159,3225
2002,G,25.35,25.3,25.45,17918,24928,22304,24183,22642,24322
2006,G,69.0,68.6,69.1,1007,1821,2117,1707,1605,1642
2007,G,11.1,11.0,11.45,903,1705,796,439,469,1026
2008,G,20.75,20.75,20.8,16,41,28,52,47,90
2009,G,29.8,29.8,29.9,254,541,418,505,1188,2576
2010,G,16.85,16.85,17.0,343,527,334,587,888,698
2012,G,22.5,22.45,22.55,66,54,30,64,101,138
2013,G,53.5,53.5,53.5,21,30,27,37,62,137
2014,G,22.35,22.2,22.8,5370,5958,3853,4734,6770,10747
2015,G,65.6,65.6,65.9,178,314,231,227,207,245
2017,R,13.6,13.95,14.0,2083,1052,578,855,1070,1260
2020,G,30.2,30.15,30.45,899,1089,655,853,759,462
2022,R,11.4,11.45,11.5,401,518,380,769,1047,1279
2023,G,15.8,15.7,15.85,1132,2085,1317,1421,1836,2668
2024,R,20.1,20.5,20.5,18,32,48,47,41,39
2025,R,7.34,7.35,7.39,986,784,1342,1990,1237,829
2027,G,38.1,38.05,38.35,3847,7487,4140,5177,7686,9361
2028,R,23.8,24.15,24.4,132,155,99,171,349,694
2029,G,27.35,27.15,27.6,636,999,491,307,313,337
2030,R,18.35,18.45,18.55,516,511,403,452,745,1048
2031,R,48.4,48.6,48.75,1399,1487,974,1112,1717,2459
2032,G,15.8,15.8,15.8,68,89,82,84,117,414
2033,R,14.85,14.95,15.0,92,60,55,67,87,277
2034,R,26.65,26.75,26.9,297,448,321,380,518,899
2035,G,33.3,33.3,33.3,20,16,32,19,19,19
2038,R,17.85,18.0,18.1,271,235,159,185,301,817
2049,R,210.5,213.5,215.0,1120,965,857,834,1162,1697
2059,G,849.0,842.0,856.0,949,1385,1960,1537,1719,1091
2061,R,14.8,14.9,14.9,52,40,29,32,65,91
2062,G,24.4,24.15,24.4,125,260,186,116,136,187
2063,R,52.6,53.1,53.5,254,341,181,95,96,137
2064,R,16.0,16.05,16.05,19,26,25,27,32,35
2065,G,60.4,60.1,60.4,41,41,68,52,87,130
2066,G,87.1,85.8,87.2,220,256,145,150,281,302
2067,R,13.45,13.5,13.5,25,9,10,14,69,53
2069,R,16.05,16.1,16.15,108,107,85,102,146,281
2070,G,29.85,29.75,29.85,5,8,12,10,14,36
2073,G,29.35,28.9,29.35,6,29,19,33,53,27
2101,R,38.1,38.3,38.4,375,522,376,609,762,773
2102,R,18.1,18.35,18.35,197,210,138,202,274,499
2103,G,24.25,23.95,24.25,535,865,462,661,943,1160
2104,G,19.8,19.8,19.9,776,1029,859,1149,2673,2311
2105,G,46.65,45.65,46.65,7804,8970,6084,7174,6438,5113
2106,R,31.5,31.9,31.9,1626,1477,540,460,536,546
2107,G,23.55,23.55,23.65,149,234,182,292,361,307
2108,R,35.4,35.6,35.65,206,1845,645,482,500,784
2109,G,14.55,14.55,14.6,150,301,145,134,228,187
2114,G,105.5,105.0,105.5,27,26,29,26,28,25
2115,R,29.95,30.25,30.25,44,51,51,46,60,62
2201,G,80.0,78.0,80.0,12869,8440,7324,12355,11987,18966
2204,G,106.5,106.0,107.5,11697,7397,4933,5579,5061,4853
2206,G,73.5,73.0,73.6,2445,4008,3575,5537,11364,11008
2207,R,685.0,686.0,688.0,285,417,231,252,278,265
2208,R,20.6,21.15,21.2,1958,1561,1105,2448,2883,6407
2211,R,74.9,75.4,75.8,1380,1086,984,1146,2248,1662
2221,G,35.8,35.7,35.8,10,29,22,21,64,129
2227,R,188.5,189.0,189.0,29,23,15,22,28,33
2228,G,92.0,91.4,92.3,137,158,155,340,583,406
2230,G,142.0,138.0,144.5,1514,1932,1600,1041,1047,1581
2231,R,135.5,137.0,138.5,422,327,221,270,407,789
2233,R,141.0,144.0,144.5,1113,940,2415,1644,900,595
2235,R,43.65,44.55,44.7,14,9,5,5,13,14
2236,R,73.5,75.8,76.7,886,663,347,664,716,774
2239,R,59.9,60.1,60.6,235,132,118,83,170,149
2241,R,33.7,33.9,34.4,715,481,313,750,634,359
2243,G,19.15,18.8,19.3,354,796,383,310,255,655
2247,G,311.5,310.0,312.0,48,53,36,64,273,250
2250,R,83.0,83.7,83.9,56,172,165,82,68,46
2254,R,96.3,97.5,97.5,108,46,109,43,22,11
2258,G,50.0,48.65,50.0,10411,2082,521,174,87,43
2301,G,110.0,109.0,110.5,17114,16266,19675,24774,39999,24092
2302,R,18.2,18.25,18.4,220,203,242,283,768,1384
2303,R,50.2,50.3,51.2,95022,68603,55962,49888,50379,52782
2305,R,23.8,23.95,24.25,822,1488,3692,1971,1318,1146
2308,R,303.5,306.0,308.0,4078,5787,7327,6478,8338,7187
2311,G,0.0,0.0,0.0,0,0,0,0,0,0
2312,R,15.1,15.2,15.45,17054,8138,4007,6769,19691,12090
2313,R,59.7,63.0,63.4,92350,41146,33559,38135,24019,17053
2314,R,36.05,38.4,38.4,3805,1443,774,877,1027,1466
2315,G,0.0,0.0,0.0,0,0,0,0,0,0
2316,R,37.1,37.8,38.15,2082,1135,1482,3515,3622,1883
2317,G,102.5,101.0,102.5,29960,41617,44675,32368,36881,34815
2321,R,16.65,16.7,17.0,5,2,9,8,9,14
2323,G,11.3,11.2,11.3,5368,12097,6875,8996,25602,15963
2324,R,30.4,30.75,30.75,11644,13071,13770,20939,37653,27195
2325,G,0.0,0.0,0.0,0,0,0,0,0,0
2326,G,0.0,0.0,0.0,0,0,0,0,0,0
2327,G,549.0,543.0,549.0,968,1261,1605,1855,2112,2588
2328,G,35.4,35.4,35.45,853,1204,1094,1524,4583,4454
2329,R,48.6,49.05,49.45,18943,54517,36192,23599,28746,16084
2330,R,576.0,577.0,579.0,26606,31806,24660,25170,25464,28050
2331,R,28.4,29.0,29.1,4702,21843,8683,13312,11712,7752
2332,G,19.05,19.05,19.25,3099,3620,2695,7031,9646,6772
2336,G,0.0,0.0,0.0,0,0,0,0,0,0
2337,R,28.55,28.7,28.85,6351,7196,10873,13525,12173,10679
2338,R,67.5,67.8,67.8,1223,1072,1610,1534,2103,4226
2340,R,46.3,46.5,46.8,1706,1592,2258,4338,9115,5677
2341,G,0.0,0.0,0.0,0,0,0,0,0,0
2342,R,34.5,36.05,36.2,1168,409,256,280,596,1627
2344,G,27.95,27.85,28.2,33304,91991,36903,29473,32383,30071
2345,R,542.0,555.0,560.0,5005,3947,3288,4291,4398,3797
2347,G,67.1,66.4,67.1,3102,3488,2965,3128,3607,3739
2348,G,85.4,85.1,85.6,37,127,128,114,117,92
2349,R,8.17,8.21,8.23,922,1092,709,733,1615,1698
2350,G,0.0,0.0,0.0,0,0,0,0,0,0
2351,R,110.5,111.0,111.0,844,1406,967,1054,1389,1853
2352,R,43.65,43.85,43.9,11957,10004,8549,9467,14637,10733
2353,R,34.1,34.55,34.55,11872,17553,14201,15558,26644,18855
2354,G,53.3,53.0,53.4,1946,2685,2349,4569,4357,3620
2355,R,48.5,51.3,51.3,67293,34351,10854,10052,6561,3709
2356,G,42.3,42.15,42.45,41006,29479,24755,31213,59287,36174
2357,G,392.0,391.0,392.0,3602,8116,3750,4981,6191,4286
2358,G,11.05,10.75,11.05,1489,1244,1960,3134,2025,2249
2359,R,37.55,37.65,37.85,1363,3091,1852,2441,5499,5718
2360,R,207.5,211.0,213.5,1477,2574,2735,2662,2947,2234
2361,G,0.0,0.0,0.0,0,0,0,0,0,0
2362,R,33.9,34.05,34.1,1013,1502,690,579,1116,843
2363,R,49.2,49.6,51.0,74064,71169,69834,102940,64110,33026
2364,G,129.0,128.0,132.5,2258,3791,1780,1747,960,1045
2365,G,12.1,12.05,12.25,1294,1017,768,1514,1302,813
2367,R,19.4,19.7,19.75,13482,9443,7486,10483,6613,5673
2368,R,222.5,223.5,224.5,3710,9446,9371,10619,14118,12003
2369,R,23.0,23.25,23.6,12298,17200,18597,11024,7238,4132
2371,R,38.4,38.45,38.95,7384,15344,8426,12489,27673,19540
2373,R,74.1,75.0,75.0,25,33,31,31,59,64
2374,G,25.5,25.15,25.8,2663,4159,2172,2632,2119,1373
2375,R,66.0,68.0,68.0,1034,350,322,381,378,855
2376,R,231.0,233.0,234.0,10380,17224,21840,28870,29266,18992
2377,G,167.0,165.0,167.0,2417,3424,3270,4012,4891,4242
2379,G,429.5,427.5,433.0,1372,2092,2055,2620,2565,2989
2380,G,6.72,6.72,6.72,2243,1187,528,356,583,690
2381,G,0.0,0.0,0.0,0,0,0,0,0,0
2382,R,210.0,212.0,213.0,27080,34444,42651,54788,71276,42068
2383,R,419.5,440.0,446.0,7834,5407,5099,6124,7565,5179
2384,G,0.0,0.0,0.0,0,0,0,0,0,0
2385,R,150.0,155.0,155.0,2961,4953,4190,3287,3352,2632
2387,G,58.2,56.7,58.3,3521,3727,2785,2001,1608,1278
2388,R,164.5,166.0,166.5,29906,63767,45255,31302,25050,20427
2390,R,16.6,17.05,17.3,6123,4110,6482,3453,2017,1396
2391,G,0.0,0.0,0.0,0,0,0,0,0,0
2392,R,41.1,41.35,41.45,993,1256,1060,2253,2345,2044
2393,R,45.8,46.05,46.35,1369,880,682,848,1558,1394
2395,G,348.0,344.5,349.5,990,1208,831,918,1072,938
2396,G,0.0,0.0,0.0,0,0,0,0,0,0
2397,R,64.1,64.6,64.6,49,33,29,44,127,119
2399,R,24.05,24.2,24.4,1508,2229,4648,4394,7059,5124
2401,R,34.85,35.65,36.6,46265,23102,14339,11522,9892,5870
2402,R,35.8,36.6,37.0,28220,29603,12675,20361,19081,15009
2403,G,0.0,0.0,0.0,0,0,0,0,0,0
2404,G,243.5,243.0,245.5,647,840,1062,1302,1436,1291
2405,R,16.15,16.9,17.3,21567,10052,9604,8497,9532,5540
2406,R,16.3,16.5,16.9,1539,1062,2118,1086,1094,1637
2408,R,67.9,70.0,71.3,19169,13165,9269,9226,9735,10139
2409,G,16.6,16.4,16.8,25269,25036,28188,29735,39895,40582
2410,G,0.0,0.0,0.0,0,0,0,0,0,0
2411,G,0.0,0.0,0.0,0,0,0,0,0,0
2412,R,117.0,118.0,118.0,7939,9763,7856,6470,7295,7831
2413,R,26.55,26.95,27.05,344,409,368,440,1139,2935
2414,R,33.35,33.5,33.5,51,47,50,121,143,126
2415,R,29.45,29.75,30.0,135,296,308,421,703,432
2417,G,38.35,37.8,38.7,7817,31744,13817,8094,4197,2467
2418,G,0.0,0.0,0.0,0,0,0,0,0,0
2419,R,30.0,30.55,30.65,1096,1020,1594,3376,9573,6331
2420,G,48.1,47.8,48.1,97,186,212,261,383,291
2421,R,100.5,102.0,102.5,6369,6348,8150,11012,16960,11323
2423,G,36.0,35.8,36.0,343,276,290,348,441,421
2424,G,32.0,31.4,32.0,11,34,57,39,93,84
2425,R,45.0,45.1,45.35,1827,3332,3062,3745,6457,4390
2426,R,18.5,18.55,18.7,481,425,493,670,880,712
2427,G,27.0,26.8,27.2,1774,3445,8206,5859,7957,5481
2428,R,142.0,143.5,143.5,114,160,138,266,619,684
2429,R,18.6,18.75,19.2,20,46,29,60,63,114
2430,R,38.8,38.9,38.9,108,91,58,57,117,208
2431,R,10.9,10.95,10.95,62,56,73,96,300,303
2432,R,40.75,41.8,41.8,30,26,15,12,30,15
2433,R,51.6,51.9,51.9,19,22,20,21,36,32
2434,R,32.9,34.0,34.0,7,8,43,95,60,52
2436,R,70.2,71.2,72.1,6369,5633,3843,9568,6801,4357
2437,G,0.0,0.0,0.0,0,0,0,0,0,0
2438,R,22.6,22.7,22.7,751,592,272,224,248,351
2439,G,108.0,106.5,108.0,2396,3332,3606,1652,1324,1019
