id,yVolume,ma5,ma20,ma60
4126,204,117,274,274
4127,234,196,404,304
4128,2743,4376,6375,8320
4129,586,528,1652,1434
4130,1337,2033,8184,5621
4131,0,6,6,5
4133,425,379,1624,1343
4137,619,357,658,709
4138,100,61,147,85
4139,15,18,30,57
4141,0,0,0,0
4142,4295,1322,1003,1475
4144,0,0,0,0
4147,478,457,850,1040
4148,119,113,130,307
4152,0,0,0,0
4153,537,1084,1169,594
4154,59,28,56,38
4155,3107,1971,2395,1902
4157,739,948,1728,2755
4160,71,41,54,125
4161,147,85,212,495
4162,5721,6800,8351,11951
4163,406,937,1188,546
4164,596,722,346,528
4167,5404,6024,25197,14611
4168,740,537,995,3535
4171,691,769,3532,1571
4173,273,185,851,694
4174,354,317,698,533
4175,515,189,240,188
4180,0,0,0,0
4183,11,3,7,13
4188,49,22,41,65
4190,247,179,348,403
4192,15,31,31,50
4198,2,5,8,16
4205,26,19,10,12
4207,204,153,115,266
4303,56,60,53,72
4304,46,52,67,90
4305,9,5,3,6
4306,452,354,374,511
4401,20,22,21,31
4402,160,128,268,437
4406,16,23,25,39
4408,0,0,0,0
4413,8,15,17,113
4414,0,0,0,0
4415,0,0,0,0
4416,6,4,3,4
4417,98,122,144,138
4419,0,1,1,1
4420,5,6,6,8
4426,323,548,488,477
4429,0,0,0,0
4430,6,6,8,10
4432,2105,611,403,780
4433,54,25,23,45
4438,195,131,125,243
4439,18,10,8,23
4440,71,48,38,33
4502,10,9,8,12
4503,251,283,799,442
4506,74,70,36,66
4510,78,40,46,51
4513,155,177,332,280
4523,70,119,135,212
4526,134,116,84,87
4527,15,13,26,63
4528,15,25,17,30
4529,94,52,38,51
4530,0,10,28,24
4532,430,265,237,334
4533,106,72,84,178
4534,208,89,87,174
4535,5,2,3,5
4536,833,730,606,1014
4538,3,25,24,12
4540,494,168,74,76
4541,420,237,559,1138
4542,1,2,5,16
4543,118,98,152,468
4545,42,53,62,45
4549,42,37,24,55
4550,32,39,24,40
4551,663,233,306,485
4552,121,92,71,71
4554,37,29,17,34
4555,13,8,8,22
4556,1,3,1,3
4557,34,36,51,104
4558,44,14,13,16
4560,40,35,37,44
4561,65,26,20,23
4562,45,54,44,128
4563,325,245,334,158
4564,530,203,252,246
4566,353,322,457,950
4568,5,4,3,6
4571,16,10,12,15
4572,128,134,272,334
4576,180,72,43,80
4577,11,16,34,63
4580,43,31,34,36
4581,2,8,8,9
4583,51,21,19,19
4584,64,53,28,44
4609,9,15,5,6
4702,75,70,61,231
4703,0,0,0,0
4706,19,7,5,10
4707,310,239,214,297
4711,31,65,29,49
4712,1,22,18,13
4714,122,92,89,104
4716,77,122,202,153
4720,92,159,135,371
4721,1181,442,543,959
4722,34,40,59,62
4725,0,0,0,0
4726,498,394,600,1207
4728,52,34,65,88
4729,54,41,38,134
4733,0,0,0,0
4735,58,25,142,109
4736,654,426,1119,986
4737,75,47,27,28
4739,1303,534,586,1574
4741,5,3,8,17
4743,5980,8067,8382,10801
