id,kbar,yOpen,yClose,yHigh,yVolume,ma5,ma20,ma60,ma120,ma240
0015,G,0.0,0.0,0.0,0,0,0,0,0,0
0050,R,126.4,127.0,127.1,7038,7454,9034,9477,9726,11253
0051,G,71.6,71.6,72.45,132,81,106,107,78,56
0052,G,119.2,118.85,119.55,384,231,267,307,313,336
0053,G,69.0,68.95,69.0,15,10,9,10,9,9
0054,G,0.0,0.0,0.0,0,0,0,0,0,0
0055,R,23.15,23.23,23.23,121,138,281,254,222,226
0056,R,35.72,35.76,36.3,57369,31019,46126,52284,36867,35108
0057,G,93.85,93.85,93.85,2,17,8,10,10,9
0058,G,0.0,0.0,0.0,0,0,0,0,0,0
0059,G,0.0,0.0,0.0,0,0,0,0,0,0
0060,G,0.0,0.0,0.0,0,0,0,0,0,0
0061,R,17.5,17.79,17.8,579,427,372,254,198,194
0080,G,0.0,0.0,0.0,0,0,0,0,0,0
0081,G,0.0,0.0,0.0,0,0,0,0,0,0
1101,R,35.2,35.3,35.45,14152,17227,17746,18488,21338,25252
1102,G,39.9,39.85,39.9,3822,3562,5525,6929,5641,6446
1103,G,18.65,18.6,18.85,386,467,521,1259,928,639
1104,G,28.4,27.7,28.45,1812,1088,1250,2495,2543,1509
1107,G,0.0,0.0,0.0,0,0,0,0,0,0
1108,G,16.15,16.15,16.4,1075,1145,2005,1564,2039,1317
1109,G,18.1,18.1,18.15,268,177,324,238,255,208
1110,G,19.2,19.15,19.3,123,133,222,341,324,221
1201,G,19.15,19.0,19.15,189,260,399,506,488,415
1203,R,41.35,41.75,41.95,7,7,15,21,29,28
1210,G,54.3,53.8,54.5,1716,2390,6486,4462,3575,2274
1213,R,6.18,6.26,6.26,5,14,9,19,26,21
1215,R,96.2,96.9,97.0,462,573,795,1092,1515,945
1216,G,72.1,71.7,72.1,3298,3190,7297,7815,7294,7740
1217,G,13.2,13.15,13.25,3292,6177,9979,6930,4223,2914
1218,G,23.8,23.5,23.9,1148,1505,1306,2529,2643,2706
1219,G,19.95,19.9,20.05,371,303,462,762,1322,1111
1220,G,14.25,14.2,14.35,241,137,178,231,649,438
1225,R,55.0,55.6,56.1,9,18,95,198,160,94
1227,G,38.05,37.95,38.1,697,429,622,928,985,744
1229,R,59.6,59.7,60.0,1117,986,1434,1539,1506,1243
1231,R,83.5,83.7,84.0,169,334,303,287,300,252
1232,R,143.5,144.0,144.0,27,33,34,52,51,62
1233,R,35.45,36.0,36.0,3,5,20,43,36,23
1234,G,37.95,37.9,38.3,104,253,334,464,379,311
1235,R,81.7,83.2,83.2,6,4,35,16,19,20
1236,G,21.9,21.4,21.9,161,59,42,83,139,153
1240,G,46.6,46.6,46.6,11,22,31,27,58,46
1256,G,273.0,269.5,273.0,13,21,19,17,24,22
1258,G,0.0,0.0,0.0,0,0,0,0,70,200
1259,R,74.2,74.3,74.6,8,5,9,13,15,15
1262,G,0.0,0.0,0.0,0,0,0,0,0,0
1264,R,285.0,286.0,287.0,7,7,14,19,21,17
1268,R,141.0,145.5,146.0,238,173,281,337,353,275
1301,R,79.4,79.7,79.8,8129,7925,7108,9326,7535,7951
1303,R,65.5,65.8,66.0,3414,3971,4263,5528,5237,6318
1304,G,20.7,20.6,20.9,1005,1160,2398,1936,2018,2182
1305,G,23.1,23.05,23.3,855,1557,4663,2475,2234,2612
1307,R,23.25,23.65,23.85,426,282,506,1002,741,440
1308,R,23.6,23.75,23.9,643,860,1514,1197,1437,1617
1309,R,16.8,16.95,17.1,359,497,887,667,660,864
1310,R,15.25,15.5,15.5,827,805,1591,1544,3038,1742
1311,G,0.0,0.0,0.0,0,0,0,0,0,0
1312,R,16.4,16.5,16.6,1079,1517,2234,1833,2253,2877
1313,R,15.05,15.2,15.35,1358,1581,3979,3320,2252,1927
1314,R,9.22,9.27,9.3,5833,5075,9710,9019,9105,8308
1315,R,72.3,72.4,72.5,113,49,27,24,25,26
1316,G,11.1,10.7,11.1,2723,2709,1816,1259,1831,1513
1319,G,61.9,61.5,62.1,8054,7169,9297,6590,5911,5890
1321,G,34.4,34.25,34.4,90,109,108,109,189,188
1323,R,31.65,31.8,31.8,3,12,52,75,70,63
1324,G,11.75,11.75,11.9,159,94,69,73,61,45
1325,G,22.65,22.4,22.65,68,80,111,175,216,409
1326,G,60.7,60.7,61.0,4720,6039,4754,3778,3100,3113
1333,G,0.0,0.0,0.0,0,0,0,0,0,0
1336,G,21.65,21.6,21.95,53,52,98,178,328,559
1337,G,7.35,7.27,7.4,262,420,552,1410,1328,1151
1338,G,35.5,34.85,35.5,87,157,201,159,134,156
1339,G,46.2,46.15,46.5,89,134,160,153,240,208
1340,R,12.1,12.2,12.35,171,107,160,624,464,296
1341,G,67.5,67.5,67.5,27,13,12,10,10,13
1342,R,106.5,108.5,110.0,476,334,589,581,1470,2314
1402,G,28.45,28.35,28.45,7884,5161,5909,7015,6607,8595
1408,G,0.0,0.0,0.0,0,0,0,0,0,0
1409,G,16.4,16.4,16.45,2221,1893,1577,1828,2057,2191
1410,G,38.5,38.0,38.9,69,52,83,68,58,330
1413,G,8.47,8.42,8.47,165,53,39,56,55,93
1414,R,17.55,17.6,17.6,56,190,165,164,147,172
1416,G,10.25,10.2,10.3,35,142,169,374,490,339
1417,G,13.05,12.9,13.05,374,256,372,549,861,2732
1418,R,21.5,21.6,21.6,7,8,18,49,54,38
1419,G,42.85,42.5,42.85,82,99,72,180,126,95
1423,R,23.5,23.65,23.7,51,28,69,197,215,179
1432,G,16.55,16.45,16.6,116,160,374,898,1070,889
1434,R,25.55,25.6,25.65,936,972,1142,1287,1202,1114
1435,G,0.0,0.0,0.0,0,0,0,0,8,4
1436,R,63.6,64.1,64.1,23,31,39,62,85,62
1437,G,28.15,28.05,28.15,217,123,181,210,429,410
1438,R,29.9,30.0,30.55,43,18,63,79,164,112
1439,G,23.3,22.85,23.3,46,98,42,42,70,89
1440,R,14.8,14.85,14.9,503,525,778,932,970,1031
1441,G,0.0,0.0,0.0,0,43,106,91,76,62
1442,G,34.05,33.8,34.15,549,594,1004,959,984,1155
1443,G,28.2,28.2,28.4,49,21,35,29,62,214
1444,G,10.3,10.25,10.35,1579,4111,2001,3004,2818,3206
1445,R,19.95,20.25,20.3,263,128,193,284,274,222
1446,G,38.1,37.9,38.25,49,179,256,308,185,167
1447,G,7.58,7.54,7.58,679,722,830,959,1037,1120
1449,R,17.4,17.55,17.6,43,69,153,470,309,581
1451,R,18.85,18.95,19.05,104,142,162,222,319,378
1452,G,16.65,16.55,16.65,41,77,93,90,92,85
1453,G,13.65,13.6,13.7,62,76,247,252,307,518
1454,G,17.8,17.65,18.0,692,268,154,169,147,116
1455,G,9.4,9.37,9.44,412,399,442,482,559,632
1456,G,16.65,16.2,16.65,56,25,65,60,85,73
1457,G,17.55,17.5,17.55,295,143,148,204,230,244
1459,G,9.45,9.33,9.45,98,87,74,124,100,101
1460,G,7.82,7.71,7.82,849,948,1134,2141,2077,1307
1462,G,0.0,0.0,0.0,0,0,0,0,0,0
1463,G,15.2,15.2,15.3,94,258,199,189,138,127
1464,G,13.65,13.55,13.65,1332,603,367,330,352,294
1465,G,13.45,13.4,13.5,63,30,35,72,84,71
1466,G,11.15,11.15,11.3,254,118,72,58,54,64
1467,G,12.1,11.85,12.25,1806,1051,2235,2851,2333,2622
1468,G,12.8,12.75,12.8,38,39,36,42,48,54
1469,G,0.0,0.0,0.0,0,0,0,0,0,0
1470,G,19.75,19.7,19.8,8,20,19,33,57,43
1471,G,19.5,18.35,19.6,15582,16425,7007,6955,4499,2477
1472,R,43.1,44.7,44.7,38,158,138,218,133,74
1473,G,24.3,24.1,24.3,192,396,256,170,236,249
1474,G,11.75,11.6,11.75,518,190,163,185,178,205
1475,R,51.7,52.2,52.2,31,45,88,65,85,114
1476,G,492.0,491.5,495.0,613,469,923,854,782,803
1477,R,328.5,334.5,340.0,6072,4368,3890,4949,3297,2725
1503,G,133.0,132.5,134.5,2503,5283,5061,8639,10692,6058
1504,R,50.2,51.1,51.5,18707,16446,16336,25690,30336,17195
1506,G,17.55,17.4,17.55,80,81,125,248,369,437
1507,G,0.0,0.0,0.0,0,0,0,0,0,0
1512,R,13.15,13.35,13.45,72,48,40,55,69,208
1513,R,111.5,115.0,117.0,29533,19213,19403,28217,27565,23727
1514,G,55.1,54.5,55.6,3620,3246,4373,12869,13136,8504
