id,kbar,yOpen,yClose,yHigh,yVolume,ma5,ma20,ma60,ma120,ma240
0015,G,0.0,0.0,0.0,0,0,0,0,0,0
0050,G,131.3,131.2,131.65,13468,13022,13749,9732,9547,10172
0051,G,69.55,69.5,69.6,34,54,85,71,89,66
0052,G,122.9,122.75,122.9,98,721,402,327,318,323
0053,G,68.5,68.45,69.0,9,13,12,9,9,9
0054,G,0.0,0.0,0.0,0,0,0,0,0,0
0055,G,23.8,23.78,23.8,68,227,202,161,206,208
0056,G,34.97,34.94,35.01,9304,22129,21964,31346,41784,31283
0057,G,96.2,96.15,96.2,3,4,5,6,8,9
0058,G,0.0,0.0,0.0,0,0,0,0,0,0
0059,G,0.0,0.0,0.0,0,0,0,0,0,0
0060,G,0.0,0.0,0.0,0,0,0,0,0,0
0061,R,17.06,17.08,17.2,36,226,121,123,197,180
0080,G,0.0,0.0,0.0,0,0,0,0,0,0
0081,G,0.0,0.0,0.0,0,0,0,0,0,0
1101,G,33.95,33.75,34.1,20354,19789,21450,24025,20817,23066
1102,G,41.7,41.6,41.75,2820,4398,4722,4735,5822,5788
1103,G,19.1,18.95,19.1,246,215,212,301,735,662
1104,G,28.2,28.05,28.2,351,625,880,935,1709,1649
1107,G,0.0,0.0,0.0,0,0,0,0,0,0
1108,G,15.0,14.9,15.0,213,397,568,535,1088,1424
1109,G,18.05,17.95,18.05,110,167,124,109,172,190
1110,G,18.85,18.8,18.95,109,93,78,85,209,211
1201,G,19.3,19.3,19.35,234,280,299,284,390,398
1203,R,47.55,49.25,49.3,17,56,39,26,24,28
1210,R,55.2,55.3,55.3,1344,1941,1407,1519,2989,2463
1213,R,6.85,6.89,6.9,24,27,13,22,20,21
1215,G,94.2,93.8,94.4,219,297,258,562,825,1013
1216,G,73.5,72.6,73.9,26627,17504,10546,8053,7789,7711
1217,G,11.95,11.9,11.95,922,1083,3175,3299,5275,3553
1218,G,21.7,21.4,21.7,577,812,812,919,1639,2595
1219,G,19.45,19.45,19.45,171,229,245,352,558,974
1220,R,14.05,14.1,14.25,74,89,95,104,182,408
1225,G,53.8,53.8,53.8,3,11,10,23,108,91
1227,G,39.6,39.35,39.7,324,679,421,466,668,728
1229,G,67.0,67.0,67.4,585,1316,914,864,1200,1187
1231,G,89.3,89.0,89.3,86,114,103,153,222,241
1232,R,143.0,144.0,144.0,23,31,35,38,45,57
1233,G,34.85,34.8,34.85,4,12,9,10,27,24
1234,G,39.1,39.0,39.1,138,115,132,128,300,312
1235,R,88.5,88.7,88.7,4,12,10,6,11,13
1236,G,24.6,24.2,24.65,43,19,28,39,67,126
1240,R,46.6,47.0,47.0,29,28,46,30,29,44
1256,G,246.0,246.0,246.5,8,12,10,8,13,20
1258,G,0.0,0.0,0.0,0,0,0,0,0,53
1259,R,74.8,75.0,75.0,11,11,14,10,12,14
1262,G,0.0,0.0,0.0,0,0,0,0,0,0
1264,G,294.0,292.5,294.0,7,12,14,13,16,17
1268,G,149.0,148.5,149.5,76,124,126,145,236,303
1301,R,81.5,81.6,81.9,4251,4826,5653,5892,7315,6942
1303,G,68.9,68.2,69.1,7443,8011,6517,5767,5504,5768
1304,R,19.85,19.9,20.05,810,933,1027,1251,1592,2091
1305,R,23.3,23.45,23.5,504,779,1392,2291,2382,2903
1307,G,26.85,26.65,27.05,283,528,703,1124,1065,683
1308,G,23.75,23.65,23.9,423,707,676,689,938,1362
1309,G,17.4,17.2,17.4,253,350,379,436,552,836
1310,G,16.55,16.55,16.65,928,852,856,844,1141,1849
1311,G,0.0,0.0,0.0,0,0,0,0,0,0
1312,R,16.45,16.75,16.85,2946,1528,1109,1093,1435,2555
1313,R,15.85,15.95,16.2,1164,1433,1661,1309,2324,1974
1314,G,9.94,9.84,9.94,6064,6108,11365,13892,11343,9958
1315,R,71.3,71.4,71.5,18,15,12,14,20,21
1316,G,11.55,11.45,11.65,2400,2388,1481,2312,1779,1694
1319,G,75.7,75.4,75.7,3623,4037,5058,11631,9183,7249
1321,G,38.7,38.35,38.9,154,770,301,157,131,165
1323,G,31.25,31.25,31.25,22,25,44,42,58,59
1324,G,18.15,18.15,18.25,850,1308,3848,4108,2091,1064
1325,R,22.8,24.35,24.9,1852,427,160,116,138,366
1326,G,64.2,64.0,64.2,2786,3164,3349,3778,3747,3171
1333,G,0.0,0.0,0.0,0,0,0,0,0,0
1336,R,21.4,21.45,21.9,293,134,67,58,115,401
1337,G,7.26,7.21,7.3,245,267,233,270,826,851
1338,R,41.6,42.2,42.95,2591,1050,312,232,194,157
1339,G,66.0,65.0,66.0,298,842,767,1474,816,528
1340,G,11.65,11.65,11.7,92,114,72,85,351,288
1341,G,63.2,62.9,63.2,10,11,11,10,10,13
1342,G,122.0,122.0,124.5,1971,1450,640,553,571,2082
1402,G,30.75,30.15,30.9,16750,12352,7903,7561,6993,8195
1408,G,0.0,0.0,0.0,0,0,0,0,0,0
1409,G,15.7,15.6,15.7,999,1540,1363,1638,1748,2096
1410,R,37.3,37.4,37.6,11,30,34,31,50,80
1413,R,8.03,8.1,8.1,27,24,24,38,48,50
1414,G,17.5,17.5,17.5,74,99,70,93,126,158
1416,G,11.0,11.0,11.1,126,163,174,147,250,348
1417,G,12.05,12.0,12.1,148,309,174,280,410,2723
1418,R,20.8,20.9,21.0,86,34,22,19,34,36
1419,G,44.75,44.7,44.85,13,37,39,37,108,86
1423,G,30.8,30.75,30.8,34,83,125,66,126,144
1432,G,19.5,19.15,19.5,778,1975,728,351,612,862
1434,G,25.5,25.45,25.5,785,975,1002,908,1098,1062
1435,R,38.0,39.7,39.7,6,41,19,33,17,12
1436,R,77.2,77.3,77.9,19,27,150,142,104,86
1437,G,30.35,30.3,30.45,82,201,236,205,206,446
1438,G,30.5,30.35,30.5,4,40,35,55,66,117
1439,G,23.15,23.0,23.25,6,14,11,17,29,62
1440,G,15.85,15.75,15.85,646,1731,1252,931,918,970
1441,G,13.3,13.3,13.3,9,16,23,32,64,58
1442,G,37.8,37.75,37.9,240,358,666,641,795,921
1443,R,28.75,28.8,28.8,28,22,25,32,31,168
1444,G,10.65,10.6,10.75,1152,1418,1180,2007,2501,2630
1445,R,20.3,20.35,20.45,146,148,114,345,343,316
1446,G,38.8,38.7,39.0,53,100,143,133,222,142
1447,R,7.92,7.96,7.97,1748,1526,843,707,829,1003
1449,G,23.8,23.65,23.8,7946,6879,5234,2127,1314,756
1451,R,18.35,18.6,18.65,493,856,278,158,186,288
1452,G,16.6,16.55,16.6,29,61,76,67,78,82
1453,G,14.4,14.3,14.4,75,83,191,201,227,381
1454,R,16.65,16.9,16.9,115,54,58,61,114,111
1455,G,11.3,11.15,11.3,523,1079,1038,633,554,589
1456,R,16.3,16.5,16.5,36,26,38,51,54,66
1457,G,17.9,17.85,17.9,342,206,113,91,149,202
1459,G,10.05,10.0,10.05,103,101,108,89,106,86
1460,G,7.5,7.45,7.5,282,491,671,486,1228,1278
1462,G,0.0,0.0,0.0,0,0,0,0,0,0
1463,R,18.65,18.75,18.95,186,492,669,353,277,204
1464,G,13.15,13.15,13.15,96,257,195,154,244,259
1465,G,13.6,13.5,13.6,7,14,19,27,54,64
1466,G,11.15,11.15,11.2,38,75,60,47,53,58
1467,G,11.1,11.1,11.2,379,979,868,806,1859,2184
1468,R,14.0,14.2,14.25,38,44,46,42,41,53
1469,G,0.0,0.0,0.0,0,0,0,0,0,0
1470,G,19.2,19.15,19.2,3,7,10,10,19,40
1471,G,19.3,18.65,19.5,6230,4243,2382,5438,6592,3887
1472,R,51.2,52.3,53.0,68,75,171,90,153,92
1473,G,29.35,28.95,29.5,231,308,587,520,348,334
1474,R,11.65,11.7,11.85,83,160,97,77,132,140
1475,G,50.1,49.85,50.1,29,65,75,47,57,92
1476,R,575.0,576.0,577.0,242,317,724,647,748,753
1477,R,365.5,366.5,371.0,1554,1556,1831,1977,3532,2603
1503,R,102.0,106.5,108.0,11786,3551,2088,2533,5352,6599
1504,R,47.0,47.35,48.0,15332,15565,10750,9744,17417,18818
1506,G,16.1,16.05,16.1,88,106,82,88,164,363
1507,G,0.0,0.0,0.0,0,0,0,0,0,0
1512,R,12.2,12.35,12.35,31,22,20,34,44,181
1513,R,110.0,117.0,117.0,55226,15535,7691,7113,17438,22900
1514,R,56.5,60.6,60.6,43677,10523,5620,4803,8654,9139
1515,G,60.5,60.3,61.2,2303,2953,10441,5340,3522,2051
1516,G,17.6,17.55,17.75,85,42,61,47,106,215
1517,G,15.6,15.55,15.65,189,207,203,243,289,433
1519,R,258.5,275.0,277.5,16469,8150,10925,10046,10761,13595
1520,G,0.0,0.0,0.0,0,0,0,0,0,0
1521,R,36.8,37.0,37.2,13,35,46,121,113,71
1522,G,40.2,40.0,40.25,1520,4291,5078,12599,9715,6380
1523,G,0.0,0.0,0.0,0,0,0,0,0,0
1524,G,30.3,30.1,30.45,2719,9248,12992,15280,8706,7193
1525,G,78.1,77.1,78.2,59,108,156,165,439,340
1526,G,34.15,34.1,34.15,57,83,86,89,124,187
1527,R,40.25,40.35,40.45,72,101,114,116,205,229
1528,G,11.45,11.45,11.55,219,413,492,757,4215,2731
1529,R,30.4,32.3,32.4,4551,1373,787,1109,3910,5399
1530,R,30.6,30.75,30.75,26,23,30,27,32,36
1531,G,13.6,13.55,13.6,20,126,95,88,95,104
1532,R,38.0,38.4,38.45,1862,1433,821,823,1082,832
1533,G,58.2,57.3,58.8,237,530,298,359,1365,989
1535,R,54.2,54.4,54.7,41,38,59,72,180,204
1536,G,64.1,63.9,64.2,388,535,332,421,694,936
1537,R,133.5,134.5,134.5,133,98,79,120,130,99
1538,R,11.7,12.3,12.4,23,18,25,32,23,30
1539,R,24.15,24.3,24.5,240,157,162,110,194,496
1540,G,17.6,17.55,17.6,302,246,413,465,767,584
1541,G,34.3,33.95,34.3,39,34,85,36,61,59
1558,G,104.5,104.0,104.5,41,84,85,104,114,104
1560,G,186.0,184.0,188.5,2275,3726,5596,5014,4880,4151
1565,G,195.5,193.5,196.0,111,157,154,112,185,170
1566,G,0.0,0.0,0.0,0,0,0,0,0,0
1568,G,33.75,33.25,33.75,1303,2053,3919,4422,2611,1536
1569,G,22.75,22.6,22.75,51,86,70,99,181,261
1570,G,20.1,20.05,20.15,64,43,59,53,142,121
1580,R,151.5,154.0,154.0,126,117,197,165,216,213
1582,G,79.8,78.9,80.0,3151,5046,3240,1290,731,424
1583,G,65.5,65.5,65.5,4,10,6,5,10,15
1584,R,35.4,36.35,36.45,11205,4244,3614,7616,6790,10549
1586,G,31.55,31.2,31.55,57,133,119,138,121,119
1587,G,22.6,22.6,22.75,37,53,60,147,366,224
1589,R,50.5,50.6,51.1,282,302,431,445,886,1434
1590,G,1090.0,1085.0,1095.0,572,407,489,521,580,645
1591,R,40.8,40.95,41.15,1294,923,1037,1047,1387,1003
1592,G,0.0,0.0,0.0,0,0,0,0,0,0
1593,G,55.0,54.9,55.1,36,374,112,50,37,49
1595,G,38.55,38.5,38.95,37,29,19,21,39,38
1597,G,67.0,67.0,67.5,96,126,62,47,60,89
1598,G,36.4,35.9,36.9,548,1727,714,388,443,437
1599,G,35.1,35.0,35.1,34,49,50,68,81,73
1601,G,0.0,0.0,0.0,0,0,0,0,0,0
1603,R,37.8,39.3,39.7,7225,3552,1896,2984,2737,1716
1604,G,28.75,28.7,28.8,196,269,283,527,891,607
1605,G,40.0,39.55,40.5,28574,23893,16975,15792,24892,40096
1606,G,0.0,0.0,0.0,0,0,0,0,0,0
1608,R,19.8,20.0,20.3,2086,979,783,1107,3357,3295
1609,R,34.0,34.2,34.8,23877,10335,6590,10288,27083,23878
1611,G,16.7,16.65,16.85,653,514,424,516,2323,2806
1612,R,25.0,25.15,25.4,1164,901,772,2135,3701,2691
1613,G,0.0,0.0,0.0,0,0,0,0,0,0
1614,G,38.1,38.05,38.1,15,61,41,49,140,97
1615,R,38.3,38.4,38.4,21,37,47,65,138,117
1616,G,11.6,11.55,11.65,1392,1766,872,1172,1239,858
1617,R,16.15,16.2,16.35,17,64,41,40,78,72
1618,R,27.35,28.35,28.4,4042,1901,2367,5235,5762,3777
1626,G,16.75,16.5,16.75,40,47,77,99,156,132
1701,G,23.65,23.6,23.65,315,497,385,375,726,4171
1702,R,50.1,50.3,50.6,420,392,358,353,414,382
1704,G,0.0,0.0,0.0,0,0,0,0,0,0
1707,R,156.0,156.5,157.0,370,296,238,288,343,563
1708,R,31.6,31.75,32.0,346,410,484,676,1110,1799
1709,G,20.55,20.55,20.65,314,350,380,401,660,1252
1710,G,19.45,19.35,19.55,516,1033,1578,1877,3058,2890
1711,G,20.35,20.15,20.35,875,1070,834,1312,2514,3067
1712,R,37.2,37.45,37.5,268,480,733,929,812,1225
1713,G,41.8,41.35,41.8,62,171,131,109,117,107
1714,G,9.06,9.0,9.06,1163,1672,1622,1134,1571,1550
1715,G,0.0,0.0,0.0,0,0,0,0,0,0
1716,G,0.0,0.0,0.0,0,0,0,0,0,0
1717,R,29.95,30.0,30.15,1169,1549,1417,1455,1444,1602
1718,G,8.18,8.14,8.2,1479,1753,1747,1610,1861,2868
1720,G,63.7,63.6,63.8,360,590,482,604,940,2383
1721,G,17.2,16.15,17.2,5718,3788,7425,4999,3072,3083
1722,G,62.8,62.7,62.9,761,1174,1355,1708,1768,1617
1723,R,116.5,117.0,117.0,175,206,405,598,497,357
1724,G,0.0,0.0,0.0,0,0,0,0,0,0
1725,G,21.3,21.25,21.4,17,32,24,22,30,80
1726,G,74.6,74.5,74.7,11,19,19,14,19,20
1727,G,29.55,28.8,29.55,439,749,471,618,1659,2014
1729,G,0.0,0.0,0.0,0,0,0,0,0,0
1730,R,56.4,56.5,56.5,25,27,18,17,22,25
1731,G,22.25,22.0,22.25,298,353,878,409,432,445
1732,R,24.8,25.5,25.8,482,162,115,99,125,302
1733,G,28.9,28.55,28.9,347,517,227,167,332,347
1734,R,33.35,33.4,33.5,268,396,536,395,1262,2078
1735,G,17.1,17.1,17.1,3,9,7,7,14,39
1736,G,71.9,71.5,72.0,276,398,496,751,1051,1201
1737,R,34.0,34.05,34.05,68,106,171,361,888,527
1742,G,17.45,17.4,17.6,217,187,209,102,291,247
1752,R,52.7,53.5,53.5,278,200,273,313,825,4663
