id,kbar,yOpen,yClose,yHigh,yVolume,ma5,ma20,ma60,ma120,ma240
0015,G,0.0,0.0,0.0,0,0,0,0,0,0
0050,G,126.55,125.7,126.55,4632,5944,8880,9284,9701,11082
0051,R,70.7,70.9,71.0,29,60,86,104,78,57
0052,G,117.5,116.85,117.5,191,263,273,310,309,334
0053,R,67.7,68.05,68.05,4,7,9,10,9,9
0054,G,0.0,0.0,0.0,0,0,0,0,0,0
0055,G,23.5,23.35,23.5,68,130,219,244,220,225
0056,R,35.18,35.31,35.32,9798,18868,31244,51391,36909,34898
0057,G,92.35,92.35,92.35,2,6,8,10,10,9
0058,G,0.0,0.0,0.0,0,0,0,0,0,0
0059,G,0.0,0.0,0.0,0,0,0,0,0,0
0060,G,0.0,0.0,0.0,0,0,0,0,0,0
0061,G,18.02,17.95,18.02,63,376,353,269,208,199
0080,G,0.0,0.0,0.0,0,0,0,0,0,0
0081,G,0.0,0.0,0.0,0,0,0,0,0,0
1101,G,35.35,34.95,35.35,38519,22285,19461,17585,21363,25356
1102,G,40.2,39.9,40.2,5803,4696,4952,6960,5647,6410
1103,R,18.55,18.8,18.8,556,425,500,1164,907,642
1104,R,27.95,28.05,28.2,685,669,1017,2464,2551,1511
1107,G,0.0,0.0,0.0,0,0,0,0,0,0
1108,R,15.0,15.05,15.2,511,1565,1606,1629,2022,1342
1109,G,18.15,18.1,18.25,112,113,296,229,253,207
1110,R,19.0,19.3,19.3,67,123,151,321,325,220
1201,G,18.95,18.9,19.05,552,333,328,496,456,416
1203,G,41.5,40.95,41.5,22,17,15,22,28,27
1210,G,54.6,54.6,55.2,1783,1601,4616,4475,3293,2286
1213,R,6.19,6.2,6.2,36,18,12,19,26,21
1215,R,96.8,97.0,97.0,723,661,805,1084,1345,951
1216,G,72.5,70.7,72.5,15735,7761,6933,7710,7295,7759
1217,G,12.85,12.7,12.85,8198,7057,9726,7444,4341,3032
1218,G,24.2,24.2,24.3,352,1074,1228,2261,2606,2718
1219,G,20.0,20.0,20.1,220,344,418,754,991,1088
1220,G,14.45,14.35,14.45,120,512,249,256,450,431
1225,G,52.6,52.6,52.6,38,21,71,193,160,94
1227,G,38.35,38.1,38.35,362,313,534,839,976,740
1229,R,60.4,61.2,61.2,1671,831,1148,1548,1507,1232
1231,R,85.5,85.8,85.8,181,187,295,292,297,252
1232,G,144.0,144.0,144.5,31,24,30,51,49,61
1233,R,35.65,35.7,35.7,10,11,17,40,35,23
1234,R,38.55,38.65,38.8,97,219,334,469,368,312
1235,R,72.7,73.7,73.8,13,18,38,17,20,16
1236,R,21.8,21.9,21.9,10,165,73,93,139,149
1240,R,45.65,46.0,46.0,15,30,32,27,33,44
1256,R,272.5,276.0,276.0,5,7,19,17,22,21
1258,G,0.0,0.0,0.0,0,0,0,0,34,171
1259,G,74.4,74.4,74.4,4,7,9,13,13,15
1262,G,0.0,0.0,0.0,0,0,0,0,0,0
1264,G,285.0,284.5,285.0,11,6,13,18,20,17
1268,R,144.5,145.5,146.0,172,105,209,300,336,276
