time	stockId	中文名稱
0815_1341	5392	能率
0815_1341	3011	今皓
0815_1341	2312	金寶
0815_1341	6417	韋僑
0815_1341	3038	全台
0815_1341	2399	映泰
0815_1341	2462	良得電
0815_1341	2329	華泰
0815_1341	8227	巨有科技
0815_1341	8016	矽創
0815_1341	6234	高僑
0815_1341	2419	仲琦
0815_1341	2301	光寶科
0815_1341	6179	亞通
0815_1341	6231	系微
0815_1341	7402	邑錡
0815_1341	6531	愛普*
0815_1341	8201	無敵
0815_1341	2472	立隆電
0815_1341	4908	前鼎
0815_1341	2449	京元電子
0815_1341	3450	聯鈞
0815_1341	3680	家登
0815_1341	3296	勝德
0815_1341	6194	育富
0815_1341	6127	九豪
0815_1341	1467	南緯
0815_1341	5340	建榮
0815_1341	3228	金麗科
0815_1341	1560	中砂
0815_1341	2392	正崴
0815_1341	8109	博大
0815_1341	8049	晶采
0815_1341	8069	元太
0815_1341	3596	智易
0815_1341	6417	韋僑
0815_1341	2392	正崴
0815_1341	3450	聯鈞
0815_1341	2312	金寶
0815_1341	2472	立隆電
0815_1341	2399	映泰
0815_1341	6127	九豪
0815_1341	3596	智易
0815_1341	3038	全台
0815_1341	2449	京元電子
0815_1341	1467	南緯
0815_1341	6194	育富
0815_1341	7402	邑錡
0815_1341	8016	矽創
0815_1341	8069	元太
0815_1341	8049	晶采
0815_1341	1560	中砂
0815_1341	6531	愛普*
0815_1341	2419	仲琦
0815_1341	8109	博大
0815_1341	3296	勝德
0815_1341	2329	華泰
0815_1341	3011	今皓
0815_1341	6234	高僑
0815_1341	3228	金麗科
0815_1341	2462	良得電
0815_1341	4908	前鼎
0815_1341	5392	能率
0815_1341	8227	巨有科技
0815_1341	6231	系微
0815_1341	2301	光寶科
0815_1341	8201	無敵
0815_1341	5340	建榮
0815_1341	3680	家登
0815_1341	6179	亞通
0815_1051	5426	振發
0815_1051	8932	宏大
0815_1051	5426	振發
0815_1051	8932	宏大
0815_1046	1616	億泰
0815_1046	3617	碩天
0815_1046	3617	碩天
0815_1046	1616	億泰
0815_1041	6170	統振
0815_1041	6613	朋億*
0815_1041	6276	安鈦克
0815_1041	3014	聯陽
0815_1041	2206	三陽工業
0815_1041	5469	瀚宇博
0815_1041	2363	矽統
0815_1041	3014	聯陽
0815_1041	6613	朋億*
0815_1041	5469	瀚宇博
0815_1041	6276	安鈦克
0815_1041	2206	三陽工業
0815_1041	6170	統振
0815_1041	2363	矽統
0815_1036	6125	廣運
0815_1031	8016	矽創
0815_1031	2460	建通
0815_1031	8016	矽創
0815_1031	2460	建通
0815_1026	8048	德勝
0815_1026	8050	廣積
0815_1026	3706	神達
0815_1026	8048	德勝
0815_1026	3706	神達
0815_1026	8050	廣積
0815_1021	4967	十銓
0815_1021	2387	精元
0815_1021	6432	今展科
0815_1021	6275	元山
0815_1021	2363	矽統
0815_1021	3163	波若威
0815_1016	8027	鈦昇
0815_1016	2457	飛宏
0815_1016	3548	兆利
0815_1016	6274	台燿
0815_1016	8027	鈦昇
0815_1016	6274	台燿
0815_1016	3548	兆利
0815_1016	2457	飛宏
0815_1011	2206	三陽工業
0815_1011	6672	騰輝電子-KY
0815_1011	2206	三陽工業
0815_1011	6672	騰輝電子-KY
0815_1006	2363	矽統
0815_1006	3162	精確
0815_1006	1471	首利
0815_1001	8016	矽創
0815_1001	9934	成霖
0815_1001	3444	利機
0815_1001	6672	騰輝電子-KY
0815_1001	6672	騰輝電子-KY
0815_1001	8016	矽創
0815_1001	3444	利機
0815_1001	9934	成霖
0815_0956	6531	愛普*
0815_0956	6531	愛普*
0815_0946	6191	精成科
0815_0946	6191	精成科
0815_0941	1519	華城
0815_0941	8358	金居
0815_0941	3479	安勤
0815_0941	2359	所羅門
0815_0941	2486	一詮
0815_0941	2363	矽統
0815_0941	2356	英業達
0815_0941	4909	新復興
0815_0941	3051	力特
0815_0941	2357	華碩
0815_0941	6282	康舒
0815_0941	4953	緯軟
0815_0941	8358	金居
0815_0941	2486	一詮
0815_0941	3479	安勤
0815_0941	2357	華碩
0815_0941	2359	所羅門
0815_0941	3051	力特
0815_0941	2363	矽統
0815_0941	1519	華城
0815_0941	6282	康舒
0815_0941	2356	英業達
0815_0941	4909	新復興
0815_0941	4953	緯軟
0815_0931	6114	久威
0815_0931	2727	王品
0815_0931	6114	久威
0815_0931	2727	王品
0815_0926	3043	科風
0815_0926	6187	萬潤
0815_0926	6139	亞翔
0815_0926	3689	湧德
0815_0926	6187	萬潤
0815_0926	3689	湧德
0815_0926	3043	科風
0815_0926	8227	巨有科技
0815_0926	6139	亞翔
0815_0926	6203	海韻電
0815_0921	2402	毅嘉
0815_0921	2388	威盛
0815_0921	6122	擎邦
0815_0921	3044	健鼎
0815_0916	2323	中環
0815_0916	3324	雙鴻
0815_0916	3325	旭品
0815_0916	2368	金像電
0815_0916	3622	洋華
0815_0916	6231	系微
0815_0916	6235	華孚
0815_0916	2323	中環
0815_0916	2368	金像電
0815_0916	3325	旭品
0815_0916	6231	系微
0815_0916	6235	華孚
0815_0916	3622	洋華
0815_0916	5284	jpp-KY
0815_0916	3324	雙鴻
0815_0911	6117	迎廣
0815_0911	3715	定穎投控
0815_0911	6188	廣明
0815_0911	3587	閎康
0815_0911	4950	牧東
0815_0911	2421	建準
0815_0911	2425	承啟
0815_0911	3362	先進光
0815_0911	8050	廣積
0815_0911	3032	偉訓
0815_0911	6799	來頡
0815_0911	3306	鼎天
0815_0911	3043	科風
0815_0911	3013	晟銘電
0815_0911	6418	詠昇
0815_0911	4950	牧東
0815_0911	3032	偉訓
0815_0911	2425	承啟
0815_0911	6188	廣明
0815_0911	3013	晟銘電
0815_0911	3362	先進光
0815_0911	6117	迎廣
0815_0911	3306	鼎天
0815_0911	6799	來頡
0815_0911	2421	建準
0815_0911	8050	廣積
0815_0911	6418	詠昇
0815_0911	3043	科風
0815_0911	3587	閎康
0815_0911	3715	定穎投控
0815_0906	3483	力致
0815_0906	3078	僑威
