time	stockId	中文名稱
0822_1334	8932	宏大
0822_1334	4543	萬在
0822_1334	3037	欣興
0822_1330	2324	仁寶
0822_1326	4113	聯上
0822_1326	3617	碩天
0822_1322	3583	辛耘
0822_1318	2736	富野
0822_1314	6187	萬潤
0822_1314	2425	承啟
0822_1310	6191	精成科
0822_1310	6188	廣明
0822_1310	5340	建榮
0822_1306	2634	漢翔
0822_1254	8093	保銳
0822_1246	2230	泰茂
0822_1242	8088	品安
0822_1230	3017	奇鋐
0822_1226	5452	佶優
0822_1226	2388	威盛
0822_1218	6811	宏碁資訊
0822_1218	6167	久正
0822_1218	3380	明泰
0822_1210	8210	勤誠
0822_1210	5225	東科-KY
0822_1210	1560	中砂
0822_1206	4967	十銓
0822_1202	3558	神準
0822_1202	3289	宜特
0822_1158	2419	仲琦
0822_1158	2329	華泰
0822_1154	6470	宇智
0822_1142	4979	華星光
0822_1126	8048	德勝
0822_1126	5236	凌陽創新
0822_1126	3362	先進光
0822_1122	6223	旺矽
0822_1122	4167	松瑞藥
0822_1118	8996	高力
0822_1118	3325	旭品
0822_1114	3680	家登
0822_1110	6282	康舒
0822_1110	3305	昇貿
0822_1102	5388	中磊
0822_1058	3078	僑威
0822_1058	2357	華碩
0822_1054	6213	聯茂
0822_1034	3021	鴻名
0822_1034	1477	聚陽
0822_1026	3596	智易
0822_1022	8358	金居
0822_1022	1471	首利
0822_1018	2356	英業達
0822_1014	6231	系微
0822_1010	9919	康那香
0822_1010	4581	光隆精密-KY
0822_1010	3324	雙鴻
0822_1006	6108	競國
0822_1002	4953	緯軟
0822_1002	3548	兆利
0822_0958	3706	神達
0822_0954	6664	群翊
0822_0954	3581	博磊
0822_0954	2368	金像電
0822_0946	6799	來頡
0822_0946	5426	振發
0822_0946	3444	利機
0822_0946	2402	毅嘉
0822_0942	4147	中裕
0822_0942	2301	光寶科
0822_0938	2382	廣達
0822_0934	6285	啟碁
0822_0934	3515	華擎
0822_0934	3163	波若威
0822_0934	2421	建準
0822_0926	4906	正文
0822_0926	3483	力致
0822_0926	3042	晶技
0822_0922	6235	華孚
0822_0922	3567	逸昌
0822_0922	3338	泰碩
0822_0918	3675	德微
0822_0918	3231	緯創
0822_0914	6274	台燿
0822_0914	6198	瑞築
0822_0914	3363	上詮
0822_0914	3025	星通
0822_0914	3013	晟銘電
0822_0910	3308	聯德
0822_0906	3689	湧德
0822_0906	3035	智原
