time	stockId	中文名稱
0831_1334	8050	廣積
0831_1334	6139	亞翔
0831_1334	3227	原相
0831_1334	3105	穩懋
0831_1306	3596	智易
0831_1306	3056	富華新
0831_1222	3081	聯亞
0831_1206	5388	中磊
0831_1142	6284	佳邦
0831_1142	4968	立積
0831_1134	3017	奇鋐
0831_1130	8390	金益鼎
0831_1130	3324	雙鴻
0831_1118	5452	佶優
0831_1118	2313	華通
0831_1110	3004	豐達科
0831_1058	8155	博智
0831_1058	6205	詮欣
0831_1042	4572	駐龍
0831_1030	4564	元翎
0831_1030	3046	建碁
0831_1022	3032	偉訓
0831_1010	1522	堤維西
0831_1006	6138	茂達
0831_1006	1319	東陽
0831_0954	6531	愛普*
0831_0954	1786	科妍
0831_0946	6830	汎銓
0831_0946	2457	飛宏
0831_0946	2425	承啟
0831_0942	5381	合正
0831_0942	5351	鈺創
0831_0942	3558	神準
0831_0942	2367	燿華
0831_0934	9958	世紀鋼
0831_0934	2329	華泰
0831_0930	9919	康那香
0831_0930	6485	點序
0831_0930	6285	啟碁
0831_0930	3013	晟銘電
0831_0918	6217	中探針
0831_0918	6170	統振
0831_0910	8088	品安
0831_0910	7402	邑錡
0831_0910	6829	千附精密
0831_0910	6235	華孚
0831_0910	6168	宏齊
0831_0910	3217	優群
0831_0910	3051	力特
0831_0910	3035	智原
0831_0910	2455	全新
0831_0910	2363	矽統
0831_0906	8222	寶一
0831_0906	5225	東科-KY
0831_0906	2402	毅嘉
