time	stockId	中文名稱
0821_1336	5469	瀚宇博
0821_1336	4979	華星光
0821_1336	3071	協禧
0821_1336	3033	威健
0821_1316	3694	海華
0821_1226	4931	新盛力
0821_1211	2363	矽統
0821_1206	6139	亞翔
0821_1156	5236	凌陽創新
0821_1151	6585	鼎基
0821_1136	1784	訊聯
0821_1111	3011	今皓
0821_1056	3363	上詮
0821_1051	6446	藥華藥
0821_1046	6191	精成科
0821_1046	5439	高技
0821_1046	2460	建通
0821_1046	2331	精英
0821_1046	1503	士電
0821_1041	6231	系微
0821_1041	6160	欣技
0821_1041	5488	松普
0821_1041	2211	長榮鋼
0821_1036	5452	佶優
0821_1036	3483	力致
0821_1026	6275	元山
0821_1021	8358	金居
0821_1016	5388	中磊
0821_1016	5222	全訊
0821_1016	3596	智易
0821_1016	3558	神準
0821_1016	3025	星通
0821_1016	2516	新建
0821_1016	2419	仲琦
0821_1011	6197	佳必琪
0821_1011	2457	飛宏
0821_1011	1603	華電
0821_1001	4906	正文
0821_1001	3324	雙鴻
0821_1001	2645	長榮航太
0821_0956	3051	力特
0821_0946	6531	愛普*
0821_0946	4542	科嶠
0821_0941	5608	四維航
0821_0941	4934	太極
0821_0941	2374	佳能
0821_0941	1591	駿吉-KY
0821_0936	3587	閎康
0821_0936	3444	利機
0821_0936	2332	友訊
0821_0931	8109	博大
0821_0931	6285	啟碁
0821_0931	4147	中裕
0821_0931	3163	波若威
0821_0931	2421	建準
0821_0926	9919	康那香
0821_0926	8222	寶一
0821_0926	8050	廣積
0821_0926	7402	邑錡
0821_0926	6170	統振
0821_0926	3675	德微
0821_0921	6108	競國
0821_0921	4543	萬在
0821_0921	1519	華城
0821_0916	6418	詠昇
0821_0916	5432	新門
0821_0916	2359	所羅門
0821_0911	8210	勤誠
0821_0911	6235	華孚
0821_0911	6125	廣運
