time	stockId	中文名稱
0816_1336	6841	長佳智能
0816_1336	6188	廣明
0816_1336	6138	茂達
0816_1336	6126	信音
0816_1336	5439	高技
0816_1336	5371	中光電
0816_1336	4968	立積
0816_1336	3287	廣寰科
0816_1336	3014	聯陽
0816_1336	2468	華經
0816_1336	1618	合機
0816_1326	6625	必應
0816_1326	1591	駿吉-KY
0816_1321	8255	朋程
0816_1321	6148	驊宏資
0816_1316	3141	晶宏
0816_1311	2460	建通
0816_1306	2415	錩新
0816_1306	1477	聚陽
0816_1301	6170	統振
0816_1301	6143	振曜
0816_1301	3046	建碁
0816_1301	2471	資通
0816_1256	2401	凌陽
0816_1251	3444	利機
0816_1246	8930	青鋼
0816_1246	3088	艾訊
0816_1241	4909	新復興
0816_1241	1584	精剛
0816_1236	6579	研揚
0816_1236	3011	今皓
0816_1231	8996	高力
0816_1231	4908	前鼎
0816_1221	6231	系微
0816_1216	6150	撼訊
0816_1211	6104	創惟
0816_1211	1784	訊聯
0816_1206	3056	總太
0816_1206	2913	農林
0816_1206	2462	良得電
0816_1156	9927	泰銘
0816_1156	6223	旺矽
0816_1151	4916	事欣科
0816_1151	2482	連宇
0816_1151	2442	新美齊
0816_1146	3207	耀勝
0816_1136	3037	欣興
0816_1126	6432	今展科
0816_1126	3526	凡甲
0816_1121	3325	旭品
0816_1116	6158	禾昌
0816_1116	4542	科嶠
0816_1106	8932	宏大
0816_1106	3035	智原
0816_1051	8088	品安
0816_1046	6446	藥華藥
0816_1046	5340	建榮
0816_1046	3032	偉訓
0816_1046	2630	亞航
0816_1031	5474	聰泰
0816_1026	8048	德勝
0816_1026	6531	愛普*
0816_1026	3363	上詮
0816_1021	6111	大宇資
0816_1021	2356	英業達
0816_1021	2329	華泰
0816_1021	2022	聚亨
0816_1021	1540	喬福
0816_1016	6203	海韻電
0816_1016	4533	協易機
0816_1016	4162	智擎
0816_1016	3715	定穎投控
0816_1011	4543	萬在
0816_1011	3071	協禧
0816_1011	3013	晟銘電
0816_1011	2382	廣達
0816_1006	3338	泰碩
0816_1006	2486	一詮
0816_1006	1471	首利
0816_1001	2457	飛宏
0816_1001	1217	愛之味
0816_0956	6204	艾華
0816_0956	2402	毅嘉
0816_0951	3051	力特
0816_0946	6712	長聖
0816_0946	1519	華城
0816_0941	8050	廣積
0816_0941	6811	宏碁資訊
0816_0936	8210	勤誠
0816_0936	6274	台燿
0816_0936	3548	兆利
0816_0936	3231	緯創
0816_0931	8358	金居
0816_0921	6275	元山
0816_0911	8027	鈦昇
0816_0911	3689	湧德
0816_0911	3483	力致
0816_0911	3306	鼎天
0816_0911	2421	建準
0816_0911	1795	美時
