time	stockId	中文名稱
0818_1326	6158	禾昌
0818_1326	6150	撼訊
0818_1316	3055	蔚華科
0818_1316	2436	偉詮電
0818_1316	1504	東元
0818_1311	8210	勤誠
0818_1311	6799	來頡
0818_1311	5222	全訊
0818_1306	2363	矽統
0818_1306	2236	百達-KY
0818_1306	1708	東鹼
0818_1301	3081	聯亞
0818_1256	2601	益航
0818_1256	2462	良得電
0818_1236	8109	博大
0818_1236	6139	亞翔
0818_1236	3213	茂訊
0818_1231	6538	倉和
0818_1231	6442	光聖
0818_1231	3715	定穎投控
0818_1221	1784	訊聯
0818_1211	2368	金像電
0818_1208	2415	錩新
0818_1208	2329	華泰
0818_1157	8426	紅木-KY
0818_1157	5289	宜鼎
0818_1151	4563	百德
0818_1146	3548	兆利
0818_1141	4147	中裕
0818_1136	1514	亞力
0818_1131	4402	福大
0818_1121	8034	榮群
0818_1121	6672	騰輝電子-KY
0818_1111	1609	大亞
0818_1106	2495	普安
0818_1101	8227	巨有科技
0818_1101	6231	系微
0818_1056	4207	環泰
0818_1051	9103	美德醫療-DR
0818_1051	6213	聯茂
0818_1051	2609	陽明
0818_1046	3032	偉訓
0818_1046	1519	華城
0818_1041	8932	宏大
0818_1041	6414	樺漢
0818_1041	3362	先進光
0818_1016	2611	志信
0818_1011	6122	擎邦
0818_1011	2913	農林
0818_1006	8048	德勝
0818_1006	6274	台燿
0818_1006	4967	十銓
0818_1006	3051	力特
0818_1001	6829	千附精密
0818_1001	6585	鼎基
0818_1001	6163	華電網
0818_1001	5474	聰泰
0818_1001	5340	建榮
0818_1001	3515	華擎
0818_1001	3324	雙鴻
0818_1001	3308	聯德
0818_1001	3265	台星科
0818_1001	3078	僑威
0818_1001	3043	科風
0818_1001	3021	鴻名
0818_1001	3013	晟銘電
0818_1001	2641	正德
0818_1001	2617	台航
0818_1001	2374	佳能
0818_1001	2332	友訊
0818_1001	1587	吉茂
0818_1001	1471	首利
0818_0956	3701	大眾控
0818_0956	3675	德微
0818_0956	2323	中環
0818_0951	1319	東陽
0818_0941	2603	長榮
0818_0941	2457	飛宏
0818_0941	2359	所羅門
0818_0936	5234	達興材料
0818_0931	6235	華孚
0818_0931	3325	旭品
0818_0931	2516	新建
0818_0926	3363	上詮
0818_0926	1513	中興電
0818_0916	2402	毅嘉
