time	stockId	中文名稱
0830_1050	4563	百德
0830_1050	3025	星通
0830_1046	3324	雙鴻
0830_1046	3078	僑威
0830_1042	2421	建準
0830_1038	6672	騰輝電子-KY
0830_1038	6274	台燿
0830_1038	3689	湧德
0830_1038	2201	裕隆
0830_1034	6799	來頡
0830_1030	6168	宏齊
0830_1030	3032	偉訓
0830_1030	2462	良得電
0830_1026	6719	力智
0830_1026	4967	十銓
0830_1022	3306	鼎天
0830_1022	3289	宜特
0830_1018	9919	康那香
0830_1018	3548	兆利
0830_1014	3363	上詮
0830_1014	3260	威剛
0830_1014	3257	虹冠電
0830_1010	8050	廣積
0830_1010	3583	辛耘
0830_1010	3483	力致
0830_1006	2449	京元電子
0830_1006	2425	承啟
0830_1006	2392	正崴
0830_1002	6664	群翊
0830_1002	4979	華星光
0830_1002	3338	泰碩
0830_0954	5258	虹堡
0830_0954	2401	凌陽
0830_0950	4543	萬在
0830_0950	3567	逸昌
0830_0950	2816	旺旺保
0830_0950	2440	太空梭
0830_0950	2368	金像電
0830_0950	2359	所羅門
0830_0946	3617	碩天
0830_0946	3094	聯傑
0830_0942	5340	建榮
0830_0942	2230	泰茂
0830_0938	6285	啟碁
0830_0934	6231	系微
0830_0934	5371	中光電
0830_0934	4147	中裕
0830_0934	3587	閎康
0830_0934	3308	聯德
0830_0934	3305	昇貿
0830_0934	3017	奇鋐
0830_0930	8996	高力
0830_0930	6194	育富
0830_0930	3071	協禧
0830_0930	2388	威盛
0830_0930	2355	敬鵬
0830_0930	2329	華泰
0830_0926	4916	事欣科
0830_0926	3491	昇達科
0830_0926	3231	緯創
0830_0922	6418	詠昇
0830_0922	3013	晟銘電
0830_0922	1319	東陽
0830_0918	3178	公準
0830_0914	8358	金居
0830_0914	5222	全訊
0830_0914	3217	優群
0830_0910	6235	華孚
0830_0910	6213	聯茂
0830_0910	6104	創惟
0830_0910	3163	波若威
0830_0910	3035	智原
0830_0910	3011	今皓
0830_0910	2485	兆赫
0830_0910	2402	毅嘉
0830_0910	1591	駿吉-KY
0830_0906	3051	力特
0830_0902	6625	必應
0830_0902	6415	矽力*-KY
0830_0902	6203	海韻電
0830_0902	6187	萬潤
0830_0902	6139	亞翔
0830_0902	4977	眾達-KY
0830_0902	4542	科嶠
0830_0902	4102	永日
0830_0902	3081	聯亞
0830_0902	3043	科風
0830_0902	2468	華經
0830_0902	2399	映泰
0830_0902	1609	大亞
0830_0902	1513	中興電
