7706,宏碁創達,Emerging
1402,遠東新,Listed
1441,大東,Listed
3592,瑞鼎,Listed
6505,台塑化,Listed
2377,微星,Listed
3130,一零四,Listed
8176,智捷,OTC
9928,中視,Listed
1735,日勝化,Listed
2017,官田鋼,Listed
2603,長榮,Listed
3615,安可,OTC
4105,東洋,OTC
4735,豪展,OTC
4772,台特化,Emerging
4726,永昕,OTC
2462,良得電,Listed
3189,景碩,Listed
6217,中探針,OTC
6645,金萬林-創,Listed
6903,巨漢,Emerging
9935,慶豐富,Listed
9940,信義,Listed
1742,台蠟,OTC
5016,松和,OTC
3354,律勝,OTC
4537,旭東,Emerging
6674,鋐寶科技,Listed
6798,展逸,Emerging
6882,甲尚,Emerging
3115,富榮綱,OTC
8101,華冠,Listed
3122,笙泉,OTC
3236,千如,OTC
3689,湧德,OTC
5452,佶優,OTC
6605,帝寶,Listed
8043,蜜望實,OTC
4186,尖端醫,Emerging
4195,基米,Emerging
6785,昱展新藥,Emerging
2010,春源,Listed
5211,蒙恬,OTC
5258,虹堡,Listed
3288,點晶,OTC
6741,91APP*-KY,OTC
6832,金鼎科,Emerging
6735,美達科技,OTC
8482,商億-KY,Listed
1762,中化生,Listed
3624,光頡,OTC
5267,龍翩,Emerging
1102,亞泥,Listed
2344,華邦電,Listed
3042,晶技,Listed
1537,廣隆,Listed
1413,宏洲,Listed
4764,雙鍵,Listed
1702,南僑,Listed
4413,飛寶企業,OTC
6244,茂迪,OTC
6428,淘米,Emerging
2070,精湛,OTC
3675,德微,OTC
3694,海華,Listed
8277,商丞,OTC
1604,聲寶,Listed
2022,聚亨,Listed
2812,台中銀,Listed
1271,晨暉生技,Emerging
2497,怡利電,Listed
3168,眾福科,Emerging
6204,艾華,OTC
6580,台睿,Emerging
2002,中鋼,Listed
2845,遠東銀,Listed
5324,士開,OTC
8087,華鎂鑫,OTC
1323,永裕,Listed
4207,環泰,OTC
6261,久元,OTC
1530,亞崴,Listed
6825,和暢科技,Emerging
2059,川湖,Listed
2750,桃禧,Emerging
3036,文曄,Listed
6764,亞洲教育,Emerging
2433,互盛電,Listed
3217,優群,OTC
5498,凱崴,OTC
6530,創威,OTC
2820,華票,Listed
4420,光明,OTC
1219,福壽,Listed
5310,天剛,OTC
4566,時碩工業,Listed
5516,雙喜,OTC
6151,晉倫,OTC
6272,驊陞,Emerging
3231,緯創,Listed
3684,榮昌,OTC
9907,統一實,Listed
6651,全宇昕,OTC
2323,中環,Listed
3025,星通,Listed
3609,三一東林,OTC
2880,華南金,Listed
8916,光隆,OTC
4111,濟生,OTC
6863,永道-KY,Listed
4571,鈞興-KY,Listed
4706,大恭,OTC
1476,儒鴻,Listed
2352,佳世達,Listed
6565,物聯,Emerging
6592,和潤企業,Listed
1456,怡華,Listed
3018,隆銘綠能,Listed
6152,百一,Listed
6958,日盛台駿,Emerging
1796,金穎生技,OTC
2937,集雅社,OTC
6515,穎崴,Listed
8084,巨虹,OTC
4138,曜亞,OTC
2643,捷迅,OTC
4441,振大環球,Emerging
6287,元隆,OTC
6416,瑞祺電通,Listed
6752,叡揚,OTC
9908,大台北,Listed
3653,健策,Listed
3073,天方能源,OTC
8111,立碁,OTC
8917,欣泰,OTC
3529,力旺,OTC
5902,德記,OTC
2482,連宇,Listed
3441,聯一光,OTC
6237,驊訊,OTC
6665,康聯生醫,Emerging
6706,惠特,Listed
8942,森鉅,OTC
1712,興農,Listed
4952,凌通,Listed
5863,瑞興銀,Emerging
4712,南璋,OTC
5603,陸海,OTC
6188,廣明,OTC
6895,宏碩系統,OTC
1541,錩泰,Listed
6491,晶碩,Listed
6680,鑫創電子,OTC
6755,連鋐科技,Emerging
6812,梭特,Emerging
7578,利百景,Emerging
8271,宇瞻,Listed
1785,光洋科,OTC
3588,通嘉,Listed
8093,保銳,OTC
6138,茂達,OTC
2402,毅嘉,Listed
2421,建準,Listed
3702,大聯大,Listed
6615,慧智,OTC
3308,聯德,Listed
3311,閎暉,Listed
1587,吉茂,Listed
3521,鴻翊,OTC
6125,廣運,OTC
6870,騰雲,OTC
3285,微端,OTC
4721,美琪瑪,OTC
2852,第一保,Listed
3067,全域,OTC
8477,創業家,OTC
1517,利奇,Listed
6986,和迅,Emerging
6721,信實,OTC
8462,柏文,Listed
3211,順達,OTC
3374,精材,OTC
2338,光罩,Listed
3000,未金電,None
3591,艾笛森,Listed
3705,永信,Listed
4942,嘉彰,Listed
6241,易通展,OTC
7709,榮田,Emerging
2748,雲品,Listed
4131,浩泰,OTC
6936,永鴻生技,Emerging
6843,進典,OTC
1216,統一,Listed
3052,夆典,Listed
8936,國統,OTC
3060,銘異,Listed
6728,上洋,OTC
1594,日高,Emerging
2030,彰源,Listed
2741,老四川,Emerging
2732,六角,OTC
4154,樂威科-KY,OTC
4729,熒茂,OTC
3567,逸昌,OTC
5488,松普,OTC
2537,聯上發,Listed
6194,育富,OTC
6472,保瑞,Listed
5248,景傳,Emerging
5701,劍湖山,OTC
3202,樺晟,OTC
6803,崑鼎,OTC
6264,富裔,OTC
6407,相互,Emerging
9917,中保科,Listed
1442,名軒,Listed
2901,欣欣,Listed
2916,滿心,OTC
6504,南六,Listed
2867,三商壽,Listed
8403,盛弘,OTC
1734,杏輝,Listed
1326,台化,Listed
3629,地心引力,OTC
4971,IET-KY,OTC
6167,久正,OTC
6214,精誠,Listed
6679,鈺太,OTC
1337,再生-KY,Listed
4168,醣聯,OTC
3228,金麗科,OTC
8059,凱碩,OTC
2254,巨鎧精密-創,Listed
3346,麗清,Listed
6606,建德工業,Listed
8042,金山電,OTC
3483,力致,OTC
6117,迎廣,Listed
6278,台表科,Listed
6784,天凱科技,Emerging
6858,愛比科技,Emerging
6220,岳豐,OTC
6944,兆聯實業,Emerging
3289,宜特,OTC
6586,醣基,Emerging
6734,安盛生,Emerging
8163,達方,Listed
4173,久裕,OTC
4979,華星光,OTC
4994,傳奇,Listed
2317,鴻海,Listed
3045,台灣大,Listed
4966,譜瑞-KY,OTC
1536,和大,Listed
6160,欣技,OTC
6971,惠民實業,Emerging
2530,華建,Listed
4760,勤凱,OTC
4904,遠傳,Listed
4536,拓凱,Listed
6671,三能-KY,Listed
9921,巨大,Listed
5234,達興材料,Listed
5345,天揚,OTC
6283,淳安,Listed
4523,永彰,OTC
6904,伯鑫,OTC
6915,美強光,Emerging
3691,碩禾,OTC
8429,金麗-KY,Listed
1233,天仁,Listed
1605,華新,Listed
2025,千興,Listed
3607,谷崧,Listed
6146,耕興,OTC
6485,點序,OTC
6857,宏碁智醫,Emerging
2516,新建,Listed
6173,信昌電,OTC
9929,秋雨,Listed
1435,中福,Listed
2449,京元電子,Listed
2838,聯邦銀,Listed
5878,台名,OTC
1295,生合,Emerging
1414,東和,Listed
6536,碩豐,Emerging
8289,泰藝,OTC
2637,慧洋-KY,Listed
4106,雃博,Listed
4767,誠泰科技,OTC
4773,高福,Emerging
5011,久陽,OTC
1103,嘉泥,Listed
1909,榮成,Listed
2359,所羅門,Listed
6523,達爾膚,OTC
8435,鉅邁,OTC
5312,寶島科,OTC
9955,佳龍,Listed
6881,潤德,Emerging
8102,傑霖科技,Emerging
8908,欣雄,OTC
2498,宏達電,Listed
6652,雅祥生醫,Emerging
1305,華夏,Listed
3024,憶聲,Listed
5245,智晶,OTC
2415,錩新,Listed
3031,佰鴻,Listed
2509,全坤建,Listed
2543,皇昌,Listed
4119,旭富,Listed
6831,邁科,Emerging
4530,宏易,OTC
6259,百徽,OTC
6435,大中,OTC
6767,台微醫,OTC
7723,築間,Emerging
8240,華宏,OTC
1777,生泰,OTC
2434,統懋,Listed
3325,旭品,OTC
5220,萬達光電,OTC
5474,聰泰,OTC
2365,昆盈,Listed
3094,聯傑,Listed
3332,幸康,OTC
6578,達邦蛋白,OTC
6709,昱厚生技,Emerging
8119,公信,Emerging
3266,昇陽,Listed
2236,百達-KY,Listed
5276,達輝-KY,OTC
4552,力達-KY,Listed
5522,遠雄,Listed
8182,加高,OTC
1522,堤維西,Listed
2501,國建,Listed
2618,長榮航,Listed
6275,元山,OTC
3169,亞信,OTC
4542,科嶠,OTC
6839,開陽投控,Emerging
6922,宸曜,OTC
9960,邁達康,OTC
2064,晉椿,OTC
3209,全科,Listed
6638,沅聖,Emerging
4923,力士,OTC
1568,倉佑,Listed
1612,宏泰,Listed
4905,台聯電,OTC
3176,基亞,OTC
8016,矽創,Listed
5604,中連,OTC
6699,奇邑,Emerging
2439,美律,Listed
5392,能率,OTC
6754,匯僑設計,Listed
1784,訊聯,OTC
3006,晶豪科,Listed
3587,閎康,OTC
8092,建暐,OTC
2855,統一證,Listed
3149,正達,Listed
6514,芮特-KY,OTC
6246,臺龍,OTC
6426,統新,Listed
6556,勝品,OTC
8155,博智,OTC
1586,和勤,OTC
1813,寶利徠,OTC
5880,合庫金,Listed
1714,和桐,Listed
4806,昇華,OTC
6191,精成科,Listed
6997,博弘,Emerging
8411,福貞-KY,Listed
4714,永捷,OTC
6206,飛捷,Listed
8342,益張,OTC
3066,李洲,OTC
1321,大洋,Listed
2329,華泰,Listed
6666,羅麗芬-KY,Listed
6912,益鈞環科*,Emerging
2108,南帝,Listed
3535,晶彩科,Listed
8047,星雲,OTC
3252,海灣,OTC
6691,洋基工程,Listed
2231,為升,Listed
3580,友威科,OTC
3704,合勤控,Listed
5271,紘通,Emerging
2431,聯昌,Listed
5471,松翰,Listed
6222,上揚,OTC
6846,綠茵,OTC
7708,全家餐飲,Emerging
2358,廷鑫,Listed
5484,慧友,Listed
6164,華興,Listed
7584,樂意,Emerging
3141,晶宏,OTC
6616,特昇-KY,OTC
8222,寶一,Listed
3055,蔚華科,Listed
5426,振發,OTC
6543,普惠醫工,Emerging
6806,森崴能源,Listed
1593,祺驊,OTC
2734,易飛網,OTC
3276,宇環,OTC
4584,君帆,OTC
4728,雙美,OTC
5534,長虹,Listed
8446,華研,OTC
1516,川飛,Listed
2321,東訊,Listed
6114,久威,OTC
1432,大魯閣,Listed
2301,光寶科,Listed
7556,意德士,OTC
6780,學習王,Emerging
3128,昇銳,OTC
3687,歐買尬,OTC
4432,銘旺實,OTC
5292,華懋,Listed
4976,佳凌,Listed
4991,環宇-KY,OTC
1730,花仙子,Listed
2609,陽明,Listed
5202,力新,OTC
5223,安力-KY,OTC
3447,展達,Listed
1580,新麥,OTC
4737,華廣,Listed
4909,新復興,OTC
6550,北極星藥業-KY,Listed
6730,常廣,Emerging
6901,鑽石投資,Listed
2427,三商電,Listed
6482,弘煜科,OTC
8039,台虹,Listed
1232,大統益,Listed
2101,南港,Listed
8107,大億金茂,OTC
2536,宏普,Listed
8045,達運光電,Emerging
6288,聯嘉,Listed
4999,鑫禾,Listed
6432,今展科,OTC
4510,高鋒,OTC
6143,振曜,OTC
6787,晶瑞光,Emerging
6976,育世博-KY,Emerging
8432,東生華,OTC
9904,寶成,Listed
9926,新海,Listed
1737,臺鹽,Listed
2601,益航,Listed
6103,合邦,OTC
6657,華安,Listed
6737,秀育,Emerging
6909,創控,Emerging
9945,潤泰新,Listed
3622,洋華,Listed
1906,寶隆,Listed
3044,健鼎,Listed
2472,立隆電,Listed
6227,茂綸,OTC
1618,合機,Listed
1304,台聚,Listed
6672,騰輝電子-KY,Listed
6891,樂迦再生,Emerging
8227,巨有科技,OTC
2412,中華電,Listed
2890,永豐金,Listed
2071,震南鐵,Emerging
6603,富強鑫,OTC
2024,志聯,Listed
5210,寶碩,OTC
1468,昶和,Listed
2364,倫飛,Listed
4559,久裕興,Emerging
5529,鉅陞,OTC
2480,敦陽科,Listed
3257,虹冠電,Listed
8467,波力-KY,Listed
2247,汎德永業,Listed
6743,安普新,Listed
7713,威力德生醫,Emerging
1529,樂事綠能,Listed
1535,中宇,Listed
3498,陽程,OTC
4117,普生,Emerging
6405,悅城,Listed
5297,廣化,Emerging
6650,帝圖,Emerging
6827,巨生醫,Emerging
1453,大將,Listed
4549,桓達,OTC
2881,富邦金,Listed
3038,全台,Listed
2897,王道銀行,Listed
6703,軒郁,OTC
4766,南寶,Listed
6884,海柏特,Emerging
2801,彰銀,Listed
6150,撼訊,OTC
6245,立端,OTC
6955,邦睿生技,Emerging
8390,金益鼎,OTC
2468,華經,Listed
4551,智伸科,Listed
4933,友輝,OTC
5521,工信,Listed
1264,德麥,OTC
3230,錦明,OTC
6585,鼎基,Listed
6599,普達系統,Emerging
6834,天二科技,Listed
3027,盛達,Listed
1473,台南,Listed
2528,皇普,Listed
2067,嘉鋼,OTC
2889,國票金,Listed
1521,大億,Listed
2515,中工,Listed
4915,致伸,Listed
2542,興富發,Listed
6269,台郡,Listed
1440,南紡,Listed
4541,晟田,OTC
6775,穎台科技,Emerging
7725,列特博,Emerging
6898,程曦資訊,Emerging
6983,華洋精機,Emerging
1776,展宇,Listed
3552,同致,OTC
6535,順藥,OTC
8064,東捷,OTC
1259,安心,OTC
3097,拍檔,Emerging
3673,TPK-KY,Listed
6294,智基,OTC
7702,前端風電,Emerging
2809,京城銀,Listed
2913,農林,Listed
3541,西柏,OTC
6219,富旺,OTC
8488,吉源-KY,Listed
2453,凌群,Listed
1336,台翰,OTC
2250,IKKA-KY,Listed
6591,動力-KY,Listed
6716,應廣,OTC
6933,AMAX-KY,Listed
9905,大華,Listed
1313,聯成,Listed
6205,詮欣,Listed
6872,浩宇生醫,Emerging
1110,東泥,Listed
6470,宇智,OTC
8086,宏捷科,OTC
8933,愛地雅,OTC
4722,國精化,Listed
6865,偉康科技,OTC
7719,碳基,Emerging
1799,易威,OTC
4419,元勝,OTC
8928,鉅明,OTC
2756,聯發國際,OTC
8940,新天地,Listed
1802,台玻,Listed
2630,亞航,Listed
2375,凱美,Listed
6185,幃翔,OTC
8349,恒耀,OTC
3303,岱稜,OTC
4578,總格精密,Emerging
5548,安倉,Emerging
3090,日電貿,Listed
4565,宏偉,Emerging
5515,建國,Listed
5269,祥碩,Listed
6564,安特羅,Emerging
6815,晶鑽生醫,Emerging
2204,中華,Listed
2342,茂矽,Listed
3152,璟德,OTC
2948,寶陞,OTC
3597,映興,OTC
3013,晟銘電,Listed
5285,界霖,Listed
2615,萬海,Listed
3363,上詮,OTC
1419,新紡,Listed
6122,擎邦,OTC
6928,攸泰科技,Emerging
2644,中信造船,Emerging
3349,寶德,OTC
8279,生展,OTC
8426,紅木-KY,OTC
2496,卓越,Listed
6199,天品,OTC
6990,華鉬,Emerging
5302,太欣,OTC
5315,光聯,OTC
6722,輝創,Emerging
6624,萬年清,OTC
3528,安馳,Listed
2115,六暉-KY,Listed
2390,云辰,Listed
3707,漢磊,OTC
1608,華榮,Listed
6240,松崗,OTC
2432,倚天酷碁-創,Listed
6814,路迦生醫,Emerging
2357,華碩,Listed
3338,泰碩,Listed
6136,富爾特,Listed
7583,國際海洋,Emerging
8420,明揚,OTC
2949,欣新網,OTC
5287,數字,OTC
5356,協益,OTC
6024,群益期,Listed
6542,隆中,OTC
2031,新光鋼,Listed
2743,山富,OTC
3627,華信科,Emerging
6498,久禾光,Emerging
4958,臻鼎-KY,Listed
8024,佑華,OTC
4583,台灣精銳,Listed
5533,皇鼎,Listed
6963,品元,Emerging
2324,仁寶,Listed
2887,台新金,Listed
6677,瑩碩生技,Emerging
6723,傑智環境,Emerging
9933,中鼎,Listed
6692,進能服,Emerging
1809,中釉,Listed
8011,台通,Listed
4503,金雨,OTC
5490,同亨,OTC
6913,鴻呈,Emerging
9110,越南控-DR,Listed
2109,華豐,Listed
4433,興采,OTC
5864,致和證,OTC
6613,朋億*,OTC
4142,國光生,Listed
4130,健亞,OTC
4935,茂林-KY,Listed
3268,海德威,OTC
3054,立萬利,Listed
5278,尚凡,OTC
6165,浪凡,Listed
8440,綠電,OTC
1343,旭東環保,Emerging
9802,鈺齊-KY,Listed
2428,興勤,Listed
6670,復盛應用,Listed
3047,訊舟,Listed
3558,神準,OTC
4166,友霖,Emerging
8038,長園科,OTC
5859,遠壽,Emerging
1515,力山,Listed
6192,巨路,Listed
5703,亞都,OTC
6180,橘子,OTC
4529,淳紳,OTC
1725,元禎,Listed
2027,大成鋼,Listed
3317,尼克森,OTC
5508,永信建,OTC
6115,鎰勝,Listed
6786,芯測,Emerging
6792,詠業,Listed
7562,博來科技,Emerging
8433,弘帆,OTC
2245,詠勝昌,Emerging
3135,凌航,Emerging
5344,立衛,OTC
1722,台肥,Listed
1736,喬山,Listed
2488,漢平,Listed
4736,泰博,Listed
6225,天瀚,Listed
2832,台產,Listed
5205,中茂,OTC
5222,全訊,Listed
8066,來思達,OTC
6179,亞通,OTC
6224,聚鼎,Listed
2535,達欣工,Listed
5013,強新,OTC
1303,南亞,Listed
5465,富驊,OTC
2408,南亞科,Listed
2413,環科,Listed
6761,穩得,OTC
6805,富世達,Listed
7555,美萌,Emerging
1108,幸福,Listed
4440,宜新實業,Listed
8044,網家,OTC
1231,聯華食,Listed
2102,泰豐,Listed
2908,特力,Listed
3680,家登,OTC
1603,華電,Listed
2020,美亞,Listed
2007,燁興,Listed
2722,夏都,Listed
2363,矽統,Listed
3324,雙鴻,OTC
4558,寶緯,OTC
6239,力成,Listed
1316,上曜,Listed
1449,佳和,Listed
6658,聯策,Listed
4171,瑞基,OTC
4977,眾達-KY,Listed
1409,新纖,Listed
1454,台富,Listed
5353,台林,OTC
6643,M31,OTC
6820,連訊,Emerging
9927,泰銘,Listed
3033,威健,Listed
2751,王座,Emerging
3551,世禾,OTC
3665,貿聯-KY,Listed
8067,志旭,OTC
4104,佳醫,Listed
6292,迅德,OTC
6281,全國電,Listed
2420,新巨,Listed
3188,鑫龍騰,OTC
6902,走著瞧-創,Listed
3306,鼎天,OTC
3310,佳穎,OTC
3434,哲固,OTC
8383,千附,OTC
1225,福懋油,Listed
2211,長榮鋼,Listed
3114,好德,OTC
8906,花王,OTC
6584,南俊國際,OTC
6598,ABC-KY,Listed
6719,力智,Listed
2705,六福,Listed
2702,華園,Listed
3026,禾伸堂,Listed
4194,禾生技,Emerging
6464,台數科,Listed
1474,弘裕,Listed
6144,得利影,OTC
1528,恩德,Listed
3372,典範,OTC
3499,環天科,OTC
6171,大城地產,OTC
6977,聯純,Emerging
3489,森寶,OTC
6266,泰詠,OTC
6833,太康精密,Emerging
8329,台視,Emerging
2399,映泰,Listed
3191,和進,OTC
4535,至興,OTC
6104,創惟,OTC
9946,三發地產,Listed
6534,正瀚-創,Listed
1101,台泥,Listed
1907,永豐餘,Listed
6414,樺漢,Listed
3548,兆利,OTC
8409,商之器,OTC
2461,光群雷,Listed
6216,居易,Listed
8489,三貝德,OTC
2454,聯發科,Listed
6158,禾昌,OTC
2349,錸德,Listed
5243,乙盛-KY,Listed
8089,康全電訊,OTC
2066,世德,OTC
8072,陞泰,Listed
2514,龍邦,Listed
3491,昇達科,OTC
3659,百辰,Emerging
5309,系統電,OTC
3481,群創,Listed
5464,霖宏,OTC
6826,和淞,Emerging
4577,達航科技,OTC
5547,久舜,Emerging
6210,慶生,OTC
8401,白紗科,OTC
6629,泰金-KY,OTC
3086,華義,OTC
5434,崇越,Listed
9914,美利達,Listed
3596,智易,Listed
1780,立弘,Emerging
1506,正道,Listed
2616,山隆,Listed
4934,太極,Listed
6750,泰創工程,Emerging
2256,歐特明,Emerging
3167,大量,Listed
6748,亞果生醫,Emerging
7590,怡和國際,Emerging
3711,日月光投控,Listed
3293,鈊象,OTC
8358,金居,OTC
5301,寶得利,OTC
1203,味王,Listed
2888,新光金,Listed
6621,華宇藥,Emerging
8110,華東,Listed
8921,沈氏,OTC
1710,東聯,Listed
3527,聚積,OTC
4916,事欣科,Listed
2392,正崴,Listed
4564,元翎,Listed
5514,三豐,OTC
5609,中菲行,OTC
6984,交流資服,Emerging
8481,政伸,Listed
6577,勁豐,OTC
6708,天擎,OTC
1540,喬福,Listed
6757,台灣虎航-創,Listed
7703,銳澤,Emerging
5230,雷笛克光學,OTC
2941,米斯特,Emerging
4426,利勤,Listed
5236,凌陽創新,OTC
2607,榮運,Listed
2641,正德,OTC
4123,晟德,OTC
9906,欣巴巴,Listed
1717,長興,Listed
2730,美麗信,Emerging
3520,華盈,OTC
6123,上奇,OTC
6879,大江基因,Emerging
6929,佑全,Emerging
3402,漢科,OTC
6207,雷科,OTC
6864,元樟生技,Emerging
8341,日友,Listed
5321,美而快,OTC
8929,富堡,OTC
1324,地球,Listed
6570,維田,OTC
1560,中砂,Listed
6451,訊芯-KY,Listed
5601,台聯櫃,OTC
6186,新潤,OTC
1815,富喬,OTC
2745,五福,OTC
6176,瑞儀,Listed
4109,加捷生醫,OTC
4739,康普,Listed
6457,紘康,OTC
3050,鈺德,Listed
6020,大展證,OTC
6725,矽科宏晟,Emerging
8472,夠麻吉,OTC
9943,好樂迪,Listed
2736,富野,OTC
3628,盈正,OTC
5432,新門,OTC
6763,綠界科技,OTC
7547,碩網,Emerging
9958,世紀鋼,Listed
2206,三陽工業,Listed
3046,建碁,Listed
3633,云光,Emerging
8033,雷虎,Listed
1417,嘉裕,Listed
2331,精英,Listed
2905,三商,Listed
5371,中光電,OTC
5398,慕康生醫,OTC
6527,明達醫,OTC
8105,凌巨,Listed
4402,福大,OTC
4417,金洲,OTC
4528,江興鍛,OTC
6952,大武山,Emerging
4502,健信,OTC
6789,采鈺,Listed
6854,錼創科技-KY創,Listed
6940,格斯科技*,Emerging
7561,光晟生技,Emerging
3685,元創精密,OTC
6712,長聖,OTC
9902,台火,Listed
1480,東盟開發,Emerging
8255,朋程,OTC
2013,中鋼構,Listed
2719,燦星旅,OTC
5215,科嘉-KY,Listed
1585,鎧鉅,Emerging
2752,豆府,OTC
3512,皇龍,OTC
4912,聯德控股-KY,Listed
6291,沛亨,OTC
6442,光聖,Listed
6109,亞元,OTC
6555,榮炭,Emerging
6649,台生材,OTC
6739,竹陞科技,Emerging
1616,億泰,Listed
2534,宏盛,Listed
2548,華固,Listed
4768,晶呈科技,OTC
6212,理銘,OTC
3467,台灣精材,Emerging
6248,沛波,OTC
6794,向榮生技,Emerging
1410,南染,Listed
3227,原相,OTC
3564,其陽,OTC
2073,雄順,OTC
6609,瀧澤科,OTC
8040,九暘,OTC
4755,三福化,Listed
6141,柏承,Listed
6277,宏正,Listed
6947,台鎔科技,Emerging
2006,東和鋼鐵,Listed
2849,安泰銀,Listed
5254,欣訊科技,Emerging
4557,永新-KY,Listed
4745,合富-KY,OTC
3297,杭特,OTC
6208,日揚,OTC
9962,有益,OTC
6101,寬魚國際,OTC
6655,科定,Listed
2327,國巨,Listed
2221,大甲,OTC
3218,大學光,OTC
8069,元太,OTC
2201,裕隆,Listed
2430,燦坤,Listed
3040,遠見,Listed
3666,光耀,OTC
8284,三竹,OTC
2636,台驊投控,Listed
4438,廣越,Listed
4702,中美實,OTC
6768,志強-KY,Listed
6886,遠東生技,Emerging
6155,鈞寶,Listed
2356,英業達,Listed
3679,新至陞,Listed
2252,為昇科,Emerging
2387,精元,Listed
8410,森田,OTC
2724,富驛-KY,OTC
2374,佳能,Listed
3164,景岳,Listed
6583,友松,Emerging
6597,立誠,Emerging
6751,智聯服務,OTC
1781,合世,OTC
2704,國賓,Listed
3712,永崴投控,Listed
5288,豐祥-KY,Listed
3029,零壹,Listed
3605,宏致,Listed
4128,中天,OTC
6488,環球晶,OTC
1527,鑽全,Listed
1533,車王電,Listed
4115,善德生技,Emerging
3171,新洲,OTC
7712,博盛半導體,Emerging
6770,力積電,Listed
1438,三地開發,Listed
1760,寶齡富錦,Listed
2314,台揚,Listed
2883,開發金,Listed
3032,偉訓,Listed
5262,立達,Emerging
8114,振樺電,Listed
4534,慶騰,OTC
4711,永純,OTC
6438,迅得,Listed
2758,路易莎咖啡,Emerging
6533,晶心科,Listed
8298,威睿,Emerging
1293,利統,Emerging
3105,穩懋,OTC
8438,昶昕,Listed
9911,櫻花,Listed
1611,中電,Listed
2816,旺旺保,Listed
5607,遠雄港,Listed
6243,迅杰,Listed
4550,長佳,OTC
4931,新盛力,OTC
5520,力泰,OTC
6495,納諾*-KY,Emerging
2380,虹光,Listed
8272,全景軟體,Emerging
4306,炎洲,Listed
2478,大毅,Listed
2493,揚博,Listed
3158,嘉實,Emerging
6590,普鴻,OTC
6931,青松健康,Emerging
6128,上福,Listed
6203,海韻電,OTC
2425,承啟,Listed
8088,品安,OTC
8931,大汽電,OTC
2069,運錩,Listed
2300,非電指,None
2760,巨宇翔,Emerging
2506,太設,Listed
2527,宏璟,Listed
1711,永光,Listed
4540,全球傳動,Listed
2924,宏太-KY,OTC
7443,凡事康,Emerging
4589,碩陽電機,Emerging
6183,關貿,Listed
